loading annotations into memory...
Done (t=0.29s)
creating index...
index created!
loading annotations into memory...
Done (t=0.08s)
creating index...
index created!
Epoch: [1][1/220] | Time [5.534s (5.534s)] | Data [2.064s (2.064s)] | Focal Loss [0.8384 (0.8384)] | Dice Loss [0.1483 (0.1483)] | IoU Loss [0.0090 (0.0090)] | Total Loss [16.9248 (16.9248)]
Epoch: [1][57/220] | Time [0.462s (0.561s)] | Data [0.115s (0.162s)] | Focal Loss [0.0539 (0.1201)] | Dice Loss [0.3325 (0.2926)] | IoU Loss [0.0021 (0.0049)] | Total Loss [1.4129 (2.6996)]
Epoch: [1][58/220] | Time [0.473s (0.560s)] | Data [0.125s (0.161s)] | Focal Loss [0.0383 (0.1187)] | Dice Loss [0.2093 (0.2911)] | IoU Loss [0.0016 (0.0048)] | Total Loss [0.9763 (2.6699)]
Epoch: [1][59/220] | Time [0.463s (0.558s)] | Data [0.127s (0.160s)] | Focal Loss [0.0284 (0.1172)] | Dice Loss [0.1910 (0.2894)] | IoU Loss [0.0016 (0.0048)] | Total Loss [0.7603 (2.6375)]
Epoch: [1][60/220] | Time [0.616s (0.559s)] | Data [0.165s (0.161s)] | Focal Loss [0.0542 (0.1161)] | Dice Loss [0.2278 (0.2884)] | IoU Loss [0.0027 (0.0047)] | Total Loss [1.3149 (2.6155)]
Epoch: [1][61/220] | Time [0.545s (0.559s)] | Data [0.178s (0.161s)] | Focal Loss [0.0572 (0.1152)] | Dice Loss [0.3121 (0.2888)] | IoU Loss [0.0029 (0.0047)] | Total Loss [1.4586 (2.5965)]
Epoch: [1][62/220] | Time [0.410s (0.556s)] | Data [0.116s (0.160s)] | Focal Loss [0.0300 (0.1138)] | Dice Loss [0.3034 (0.2890)] | IoU Loss [0.0035 (0.0047)] | Total Loss [0.9076 (2.5693)]
Epoch: [1][63/220] | Time [0.474s (0.555s)] | Data [0.109s (0.159s)] | Focal Loss [0.0361 (0.1125)] | Dice Loss [0.2427 (0.2883)] | IoU Loss [0.0035 (0.0047)] | Total Loss [0.9677 (2.5438)]
Epoch: [1][64/220] | Time [0.440s (0.553s)] | Data [0.125s (0.159s)] | Focal Loss [0.0251 (0.1112)] | Dice Loss [0.2243 (0.2873)] | IoU Loss [0.0021 (0.0046)] | Total Loss [0.7285 (2.5155)]
Epoch: [1][65/220] | Time [0.471s (0.552s)] | Data [0.117s (0.158s)] | Focal Loss [0.0483 (0.1102)] | Dice Loss [0.3115 (0.2877)] | IoU Loss [0.0028 (0.0046)] | Total Loss [1.2808 (2.4965)]
Epoch: [1][66/220] | Time [0.408s (0.550s)] | Data [0.109s (0.157s)] | Focal Loss [0.0444 (0.1092)] | Dice Loss [0.3500 (0.2886)] | IoU Loss [0.0027 (0.0046)] | Total Loss [1.2410 (2.4775)]
Epoch: [1][67/220] | Time [0.477s (0.549s)] | Data [0.112s (0.157s)] | Focal Loss [0.0386 (0.1082)] | Dice Loss [0.2200 (0.2876)] | IoU Loss [0.0011 (0.0045)] | Total Loss [0.9938 (2.4553)]
Epoch: [1][68/220] | Time [0.581s (0.549s)] | Data [0.173s (0.157s)] | Focal Loss [0.0525 (0.1073)] | Dice Loss [0.2203 (0.2866)] | IoU Loss [0.0024 (0.0045)] | Total Loss [1.2731 (2.4379)]
Epoch: [1][69/220] | Time [0.414s (0.547s)] | Data [0.127s (0.156s)] | Focal Loss [0.0515 (0.1065)] | Dice Loss [0.4008 (0.2882)] | IoU Loss [0.0203 (0.0047)] | Total Loss [1.4502 (2.4236)]
Epoch: [1][70/220] | Time [0.473s (0.546s)] | Data [0.107s (0.156s)] | Focal Loss [0.0446 (0.1056)] | Dice Loss [0.2242 (0.2873)] | IoU Loss [0.0026 (0.0047)] | Total Loss [1.1191 (2.4050)]
Epoch: [1][71/220] | Time [0.413s (0.544s)] | Data [0.113s (0.155s)] | Focal Loss [0.0300 (0.1046)] | Dice Loss [0.2809 (0.2872)] | IoU Loss [0.0021 (0.0046)] | Total Loss [0.8825 (2.3835)]
Epoch: [1][72/220] | Time [0.380s (0.542s)] | Data [0.085s (0.154s)] | Focal Loss [0.0357 (0.1036)] | Dice Loss [0.2561 (0.2868)] | IoU Loss [0.0015 (0.0046)] | Total Loss [0.9716 (2.3639)]
Epoch: [1][73/220] | Time [0.564s (0.542s)] | Data [0.139s (0.154s)] | Focal Loss [0.0599 (0.1030)] | Dice Loss [0.2143 (0.2858)] | IoU Loss [0.0024 (0.0046)] | Total Loss [1.4153 (2.3509)]
Epoch: [1][74/220] | Time [0.501s (0.542s)] | Data [0.160s (0.154s)] | Focal Loss [0.0919 (0.1029)] | Dice Loss [0.2920 (0.2859)] | IoU Loss [0.0035 (0.0046)] | Total Loss [2.1335 (2.3480)]
Epoch: [1][75/220] | Time [0.495s (0.541s)] | Data [0.134s (0.154s)] | Focal Loss [0.0355 (0.1020)] | Dice Loss [0.2777 (0.2858)] | IoU Loss [0.0031 (0.0045)] | Total Loss [0.9900 (2.3299)]
Epoch: [1][76/220] | Time [0.381s (0.539s)] | Data [0.108s (0.153s)] | Focal Loss [0.0421 (0.1012)] | Dice Loss [0.4342 (0.2877)] | IoU Loss [0.0039 (0.0045)] | Total Loss [1.2800 (2.3161)]
Epoch: [1][77/220] | Time [0.402s (0.537s)] | Data [0.083s (0.152s)] | Focal Loss [0.0435 (0.1004)] | Dice Loss [0.2216 (0.2869)] | IoU Loss [0.0016 (0.0045)] | Total Loss [1.0942 (2.3002)]
Epoch: [1][78/220] | Time [0.442s (0.536s)] | Data [0.107s (0.152s)] | Focal Loss [0.0364 (0.0996)] | Dice Loss [0.2812 (0.2868)] | IoU Loss [0.0031 (0.0045)] | Total Loss [1.0116 (2.2837)]
Epoch: [1][79/220] | Time [0.454s (0.535s)] | Data [0.119s (0.151s)] | Focal Loss [0.0299 (0.0987)] | Dice Loss [0.2622 (0.2865)] | IoU Loss [0.0019 (0.0044)] | Total Loss [0.8612 (2.2657)]
Epoch: [1][80/220] | Time [0.347s (0.533s)] | Data [0.087s (0.150s)] | Focal Loss [0.0253 (0.0978)] | Dice Loss [0.3951 (0.2879)] | IoU Loss [0.0062 (0.0045)] | Total Loss [0.9066 (2.2487)]
Epoch: [1][81/220] | Time [0.592s (0.533s)] | Data [0.138s (0.150s)] | Focal Loss [0.0391 (0.0971)] | Dice Loss [0.2130 (0.2869)] | IoU Loss [0.0018 (0.0044)] | Total Loss [0.9977 (2.2332)]
Epoch: [1][82/220] | Time [0.551s (0.534s)] | Data [0.183s (0.151s)] | Focal Loss [0.0445 (0.0965)] | Dice Loss [0.2404 (0.2864)] | IoU Loss [0.0014 (0.0044)] | Total Loss [1.1326 (2.2198)]
Epoch: [1][83/220] | Time [0.469s (0.533s)] | Data [0.133s (0.150s)] | Focal Loss [0.0698 (0.0961)] | Dice Loss [0.3718 (0.2874)] | IoU Loss [0.0049 (0.0044)] | Total Loss [1.7723 (2.2144)]
Epoch: [1][84/220] | Time [0.402s (0.531s)] | Data [0.102s (0.150s)] | Focal Loss [0.0307 (0.0954)] | Dice Loss [0.3095 (0.2877)] | IoU Loss [0.0012 (0.0044)] | Total Loss [0.9241 (2.1991)]
Epoch: [1][85/220] | Time [0.474s (0.531s)] | Data [0.113s (0.149s)] | Focal Loss [0.0427 (0.0947)] | Dice Loss [0.2353 (0.2870)] | IoU Loss [0.0041 (0.0044)] | Total Loss [1.0928 (2.1861)]
Epoch: [1][86/220] | Time [0.455s (0.530s)] | Data [0.129s (0.149s)] | Focal Loss [0.0447 (0.0942)] | Dice Loss [0.2946 (0.2871)] | IoU Loss [0.0024 (0.0043)] | Total Loss [1.1908 (2.1745)]
Epoch: [1][87/220] | Time [0.442s (0.529s)] | Data [0.113s (0.149s)] | Focal Loss [0.0366 (0.0935)] | Dice Loss [0.2283 (0.2864)] | IoU Loss [0.0010 (0.0043)] | Total Loss [0.9604 (2.1605)]
Epoch: [1][88/220] | Time [0.463s (0.528s)] | Data [0.118s (0.148s)] | Focal Loss [0.0398 (0.0929)] | Dice Loss [0.2886 (0.2865)] | IoU Loss [0.0025 (0.0043)] | Total Loss [1.0869 (2.1483)]
Epoch: [1][89/220] | Time [0.472s (0.527s)] | Data [0.128s (0.148s)] | Focal Loss [0.0391 (0.0923)] | Dice Loss [0.2204 (0.2857)] | IoU Loss [0.0010 (0.0042)] | Total Loss [1.0041 (2.1355)]
Epoch: [1][90/220] | Time [0.582s (0.528s)] | Data [0.161s (0.148s)] | Focal Loss [0.0508 (0.0918)] | Dice Loss [0.2683 (0.2855)] | IoU Loss [0.0022 (0.0042)] | Total Loss [1.2871 (2.1260)]
Epoch: [1][91/220] | Time [0.437s (0.527s)] | Data [0.136s (0.148s)] | Focal Loss [0.0486 (0.0913)] | Dice Loss [0.3652 (0.2864)] | IoU Loss [0.0042 (0.0042)] | Total Loss [1.3409 (2.1174)]
Epoch: [1][92/220] | Time [0.502s (0.527s)] | Data [0.113s (0.148s)] | Focal Loss [0.0419 (0.0908)] | Dice Loss [0.2597 (0.2861)] | IoU Loss [0.0021 (0.0042)] | Total Loss [1.0998 (2.1064)]
Epoch: [1][93/220] | Time [0.530s (0.527s)] | Data [0.149s (0.148s)] | Focal Loss [0.0413 (0.0903)] | Dice Loss [0.2466 (0.2857)] | IoU Loss [0.0031 (0.0042)] | Total Loss [1.0761 (2.0953)]
Epoch: [1][94/220] | Time [0.431s (0.526s)] | Data [0.123s (0.148s)] | Focal Loss [0.0388 (0.0897)] | Dice Loss [0.2826 (0.2857)] | IoU Loss [0.0028 (0.0042)] | Total Loss [1.0619 (2.0843)]
Epoch: [1][95/220] | Time [0.473s (0.525s)] | Data [0.115s (0.147s)] | Focal Loss [0.0428 (0.0892)] | Dice Loss [0.2814 (0.2856)] | IoU Loss [0.0033 (0.0042)] | Total Loss [1.1400 (2.0743)]
Epoch: [1][96/220] | Time [0.523s (0.525s)] | Data [0.146s (0.147s)] | Focal Loss [0.0410 (0.0887)] | Dice Loss [0.2012 (0.2847)] | IoU Loss [0.0015 (0.0041)] | Total Loss [1.0223 (2.0634)]
Epoch: [1][97/220] | Time [0.390s (0.524s)] | Data [0.110s (0.147s)] | Focal Loss [0.0169 (0.0880)] | Dice Loss [0.2432 (0.2843)] | IoU Loss [0.0022 (0.0041)] | Total Loss [0.5839 (2.0481)]
Epoch: [1][98/220] | Time [0.446s (0.523s)] | Data [0.096s (0.146s)] | Focal Loss [0.0393 (0.0875)] | Dice Loss [0.2381 (0.2838)] | IoU Loss [0.0013 (0.0041)] | Total Loss [1.0245 (2.0377)]
Epoch: [1][99/220] | Time [0.473s (0.522s)] | Data [0.129s (0.146s)] | Focal Loss [0.0416 (0.0870)] | Dice Loss [0.2935 (0.2839)] | IoU Loss [0.0030 (0.0041)] | Total Loss [1.1280 (2.0285)]
Epoch: [1][100/220] | Time [0.423s (0.521s)] | Data [0.114s (0.146s)] | Focal Loss [0.0411 (0.0866)] | Dice Loss [0.3050 (0.2841)] | IoU Loss [0.0024 (0.0041)] | Total Loss [1.1293 (2.0195)]
Epoch: [1][101/220] | Time [0.452s (0.521s)] | Data [0.108s (0.145s)] | Focal Loss [0.0694 (0.0864)] | Dice Loss [0.3344 (0.2846)] | IoU Loss [0.0061 (0.0041)] | Total Loss [1.7284 (2.0166)]
Epoch: [1][102/220] | Time [0.369s (0.519s)] | Data [0.096s (0.145s)] | Focal Loss [0.0323 (0.0859)] | Dice Loss [0.3604 (0.2854)] | IoU Loss [0.0041 (0.0041)] | Total Loss [1.0112 (2.0068)]
Epoch: [1][103/220] | Time [0.353s (0.518s)] | Data [0.069s (0.144s)] | Focal Loss [0.0357 (0.0854)] | Dice Loss [0.3446 (0.2860)] | IoU Loss [0.0035 (0.0041)] | Total Loss [1.0619 (1.9976)]
Epoch: [1][104/220] | Time [0.580s (0.518s)] | Data [0.142s (0.144s)] | Focal Loss [0.0456 (0.0850)] | Dice Loss [0.2264 (0.2854)] | IoU Loss [0.0017 (0.0040)] | Total Loss [1.1395 (1.9893)]
Epoch: [1][105/220] | Time [0.597s (0.519s)] | Data [0.190s (0.145s)] | Focal Loss [0.0430 (0.0846)] | Dice Loss [0.2752 (0.2853)] | IoU Loss [0.0024 (0.0040)] | Total Loss [1.1377 (1.9812)]
Epoch: [1][106/220] | Time [0.484s (0.519s)] | Data [0.149s (0.145s)] | Focal Loss [0.0348 (0.0841)] | Dice Loss [0.2606 (0.2851)] | IoU Loss [0.0010 (0.0040)] | Total Loss [0.9581 (1.9716)]
Epoch: [1][107/220] | Time [0.389s (0.517s)] | Data [0.098s (0.144s)] | Focal Loss [0.0371 (0.0837)] | Dice Loss [0.3029 (0.2852)] | IoU Loss [0.0027 (0.0040)] | Total Loss [1.0479 (1.9629)]
Epoch: [1][108/220] | Time [0.514s (0.517s)] | Data [0.121s (0.144s)] | Focal Loss [0.0396 (0.0833)] | Dice Loss [0.2762 (0.2851)] | IoU Loss [0.0027 (0.0040)] | Total Loss [1.0702 (1.9547)]
Epoch: [1][109/220] | Time [0.582s (0.518s)] | Data [0.174s (0.144s)] | Focal Loss [0.0382 (0.0829)] | Dice Loss [0.2221 (0.2846)] | IoU Loss [0.0019 (0.0040)] | Total Loss [0.9876 (1.9458)]
Epoch: [1][110/220] | Time [0.481s (0.518s)] | Data [0.146s (0.144s)] | Focal Loss [0.0696 (0.0827)] | Dice Loss [0.4188 (0.2858)] | IoU Loss [0.0032 (0.0039)] | Total Loss [1.8143 (1.9446)]
Epoch: [1][111/220] | Time [0.444s (0.517s)] | Data [0.118s (0.144s)] | Focal Loss [0.0269 (0.0822)] | Dice Loss [0.2241 (0.2852)] | IoU Loss [0.0019 (0.0039)] | Total Loss [0.7645 (1.9340)]
Epoch: [1][112/220] | Time [0.477s (0.517s)] | Data [0.122s (0.144s)] | Focal Loss [0.0309 (0.0818)] | Dice Loss [0.2349 (0.2848)] | IoU Loss [0.0014 (0.0039)] | Total Loss [0.8542 (1.9243)]
