loading annotations into memory...
Done (t=0.12s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [3.637s (3.637s)] | Data [1.943s (1.943s)] | Focal Loss [1.0097 (1.0097)] | Dice Loss [0.1390 (0.1390)] | IoU Loss [0.0063 (0.0063)] | Total Loss [20.3400 (20.3400)]
Epoch: [1][12/220] | Time [0.616s (0.930s)] | Data [0.098s (0.267s)] | Focal Loss [0.0824 (0.3784)] | Dice Loss [0.1913 (0.1361)] | IoU Loss [0.0037 (0.0052)] | Total Loss [1.8425 (7.7087)]
Epoch: [1][13/220] | Time [0.606s (0.905s)] | Data [0.074s (0.252s)] | Focal Loss [0.0907 (0.3562)] | Dice Loss [0.1289 (0.1356)] | IoU Loss [0.0026 (0.0050)] | Total Loss [1.9455 (7.2654)]
Epoch: [1][14/220] | Time [0.684s (0.889s)] | Data [0.101s (0.241s)] | Focal Loss [0.2101 (0.3458)] | Dice Loss [0.2147 (0.1412)] | IoU Loss [0.0026 (0.0048)] | Total Loss [4.4200 (7.0621)]
Epoch: [1][15/220] | Time [0.708s (0.877s)] | Data [0.121s (0.233s)] | Focal Loss [0.1275 (0.3313)] | Dice Loss [0.1429 (0.1413)] | IoU Loss [0.0029 (0.0047)] | Total Loss [2.6960 (6.7710)]
Epoch: [1][16/220] | Time [0.647s (0.863s)] | Data [0.108s (0.226s)] | Focal Loss [0.0864 (0.3159)] | Dice Loss [0.2610 (0.1488)] | IoU Loss [0.0095 (0.0050)] | Total Loss [1.9991 (6.4728)]
Epoch: [1][17/220] | Time [0.712s (0.854s)] | Data [0.109s (0.219s)] | Focal Loss [0.1335 (0.3052)] | Dice Loss [0.1744 (0.1503)] | IoU Loss [0.0044 (0.0050)] | Total Loss [2.8484 (6.2596)]
Epoch: [1][18/220] | Time [0.699s (0.845s)] | Data [0.125s (0.214s)] | Focal Loss [0.0737 (0.2924)] | Dice Loss [0.1189 (0.1486)] | IoU Loss [0.0036 (0.0049)] | Total Loss [1.5974 (6.0006)]
Epoch: [1][19/220] | Time [0.717s (0.839s)] | Data [0.124s (0.209s)] | Focal Loss [0.0822 (0.2813)] | Dice Loss [0.1693 (0.1497)] | IoU Loss [0.0041 (0.0048)] | Total Loss [1.8183 (5.7805)]
Epoch: [1][20/220] | Time [0.644s (0.829s)] | Data [0.104s (0.204s)] | Focal Loss [0.0493 (0.2697)] | Dice Loss [0.2028 (0.1523)] | IoU Loss [0.0045 (0.0048)] | Total Loss [1.1943 (5.5512)]
Epoch: [1][21/220] | Time [0.728s (0.824s)] | Data [0.114s (0.199s)] | Focal Loss [0.0664 (0.2600)] | Dice Loss [0.1022 (0.1499)] | IoU Loss [0.0033 (0.0048)] | Total Loss [1.4327 (5.3550)]
Epoch: [1][22/220] | Time [0.914s (0.828s)] | Data [0.188s (0.199s)] | Focal Loss [0.1637 (0.2556)] | Dice Loss [0.1666 (0.1507)] | IoU Loss [0.0040 (0.0047)] | Total Loss [3.4447 (5.2682)]
Epoch: [1][23/220] | Time [0.801s (0.827s)] | Data [0.193s (0.199s)] | Focal Loss [0.1030 (0.2490)] | Dice Loss [0.1455 (0.1505)] | IoU Loss [0.0101 (0.0050)] | Total Loss [2.2157 (5.1355)]
Epoch: [1][24/220] | Time [0.648s (0.820s)] | Data [0.112s (0.195s)] | Focal Loss [0.0426 (0.2404)] | Dice Loss [0.3033 (0.1568)] | IoU Loss [0.0043 (0.0049)] | Total Loss [1.1590 (4.9698)]
Epoch: [1][25/220] | Time [0.795s (0.819s)] | Data [0.132s (0.192s)] | Focal Loss [0.0651 (0.2334)] | Dice Loss [0.1405 (0.1562)] | IoU Loss [0.0038 (0.0049)] | Total Loss [1.4465 (4.8289)]
Epoch: [1][26/220] | Time [0.730s (0.815s)] | Data [0.151s (0.191s)] | Focal Loss [0.0825 (0.2276)] | Dice Loss [0.2916 (0.1614)] | IoU Loss [0.0018 (0.0048)] | Total Loss [1.9438 (4.7179)]
Epoch: [1][27/220] | Time [0.801s (0.815s)] | Data [0.146s (0.189s)] | Focal Loss [0.0577 (0.2213)] | Dice Loss [0.1431 (0.1607)] | IoU Loss [0.0032 (0.0047)] | Total Loss [1.2993 (4.5913)]
Epoch: [1][28/220] | Time [0.678s (0.810s)] | Data [0.131s (0.187s)] | Focal Loss [0.0402 (0.2148)] | Dice Loss [0.2279 (0.1631)] | IoU Loss [0.0051 (0.0047)] | Total Loss [1.0374 (4.4644)]
Epoch: [1][29/220] | Time [0.666s (0.805s)] | Data [0.099s (0.184s)] | Focal Loss [0.0325 (0.2085)] | Dice Loss [0.1036 (0.1611)] | IoU Loss [0.0014 (0.0046)] | Total Loss [0.7543 (4.3364)]
Epoch: [1][30/220] | Time [0.728s (0.802s)] | Data [0.125s (0.182s)] | Focal Loss [0.1082 (0.2052)] | Dice Loss [0.3394 (0.1670)] | IoU Loss [0.0056 (0.0046)] | Total Loss [2.5085 (4.2755)]
Epoch: [1][31/220] | Time [0.756s (0.801s)] | Data [0.144s (0.181s)] | Focal Loss [0.0795 (0.2011)] | Dice Loss [0.2728 (0.1704)] | IoU Loss [0.0051 (0.0047)] | Total Loss [1.8671 (4.1978)]
Epoch: [1][32/220] | Time [0.728s (0.798s)] | Data [0.137s (0.180s)] | Focal Loss [0.0550 (0.1966)] | Dice Loss [0.2063 (0.1715)] | IoU Loss [0.0025 (0.0046)] | Total Loss [1.3089 (4.1075)]
Epoch: [1][33/220] | Time [0.801s (0.799s)] | Data [0.152s (0.179s)] | Focal Loss [0.0524 (0.1922)] | Dice Loss [0.1875 (0.1720)] | IoU Loss [0.0031 (0.0045)] | Total Loss [1.2389 (4.0206)]
Epoch: [1][34/220] | Time [0.703s (0.796s)] | Data [0.141s (0.178s)] | Focal Loss [0.0412 (0.1878)] | Dice Loss [0.3014 (0.1758)] | IoU Loss [0.0019 (0.0045)] | Total Loss [1.1264 (3.9355)]
Epoch: [1][35/220] | Time [0.813s (0.796s)] | Data [0.144s (0.177s)] | Focal Loss [0.0659 (0.1843)] | Dice Loss [0.3196 (0.1799)] | IoU Loss [0.0061 (0.0045)] | Total Loss [1.6427 (3.8700)]
Epoch: [1][36/220] | Time [0.838s (0.797s)] | Data [0.182s (0.177s)] | Focal Loss [0.0510 (0.1806)] | Dice Loss [0.2001 (0.1805)] | IoU Loss [0.0026 (0.0045)] | Total Loss [1.2232 (3.7965)]
Epoch: [1][37/220] | Time [0.666s (0.794s)] | Data [0.128s (0.175s)] | Focal Loss [0.0296 (0.1765)] | Dice Loss [0.3687 (0.1856)] | IoU Loss [0.0047 (0.0045)] | Total Loss [0.9650 (3.7199)]
Epoch: [1][38/220] | Time [0.737s (0.792s)] | Data [0.118s (0.174s)] | Focal Loss [0.0663 (0.1736)] | Dice Loss [0.3540 (0.1900)] | IoU Loss [0.0051 (0.0045)] | Total Loss [1.6841 (3.6664)]
Epoch: [1][39/220] | Time [0.779s (0.792s)] | Data [0.152s (0.173s)] | Focal Loss [0.0478 (0.1704)] | Dice Loss [0.2348 (0.1912)] | IoU Loss [0.0019 (0.0044)] | Total Loss [1.1922 (3.6029)]
Epoch: [1][40/220] | Time [0.730s (0.790s)] | Data [0.140s (0.173s)] | Focal Loss [0.0558 (0.1675)] | Dice Loss [0.2741 (0.1932)] | IoU Loss [0.0030 (0.0044)] | Total Loss [1.3936 (3.5477)]
Epoch: [1][41/220] | Time [0.726s (0.789s)] | Data [0.128s (0.171s)] | Focal Loss [0.0560 (0.1648)] | Dice Loss [0.3329 (0.1966)] | IoU Loss [0.0028 (0.0043)] | Total Loss [1.4554 (3.4966)]
Epoch: [1][42/220] | Time [0.679s (0.786s)] | Data [0.122s (0.170s)] | Focal Loss [0.0339 (0.1617)] | Dice Loss [0.2382 (0.1976)] | IoU Loss [0.0025 (0.0043)] | Total Loss [0.9183 (3.4353)]
Epoch: [1][43/220] | Time [0.666s (0.783s)] | Data [0.102s (0.169s)] | Focal Loss [0.0341 (0.1587)] | Dice Loss [0.3145 (0.2003)] | IoU Loss [0.0046 (0.0043)] | Total Loss [1.0003 (3.3786)]
Epoch: [1][44/220] | Time [0.780s (0.783s)] | Data [0.134s (0.168s)] | Focal Loss [0.0580 (0.1564)] | Dice Loss [0.3086 (0.2028)] | IoU Loss [0.0034 (0.0043)] | Total Loss [1.4727 (3.3353)]
Epoch: [1][45/220] | Time [0.742s (0.782s)] | Data [0.152s (0.168s)] | Focal Loss [0.0372 (0.1538)] | Dice Loss [0.2995 (0.2050)] | IoU Loss [0.0034 (0.0043)] | Total Loss [1.0465 (3.2845)]
Epoch: [1][46/220] | Time [0.712s (0.781s)] | Data [0.124s (0.167s)] | Focal Loss [0.0424 (0.1513)] | Dice Loss [0.1981 (0.2048)] | IoU Loss [0.0019 (0.0042)] | Total Loss [1.0473 (3.2358)]
Epoch: [1][47/220] | Time [0.783s (0.781s)] | Data [0.145s (0.166s)] | Focal Loss [0.0547 (0.1493)] | Dice Loss [0.1833 (0.2044)] | IoU Loss [0.0011 (0.0041)] | Total Loss [1.2774 (3.1942)]
Epoch: [1][48/220] | Time [0.927s (0.784s)] | Data [0.197s (0.167s)] | Focal Loss [0.0715 (0.1477)] | Dice Loss [0.2724 (0.2058)] | IoU Loss [0.0030 (0.0041)] | Total Loss [1.7062 (3.1632)]
Epoch: [1][49/220] | Time [0.938s (0.787s)] | Data [0.171s (0.167s)] | Focal Loss [0.0292 (0.1452)] | Dice Loss [0.1927 (0.2055)] | IoU Loss [0.0008 (0.0041)] | Total Loss [0.7783 (3.1145)]
Epoch: [1][50/220] | Time [0.670s (0.785s)] | Data [0.108s (0.166s)] | Focal Loss [0.0323 (0.1430)] | Dice Loss [0.2939 (0.2073)] | IoU Loss [0.0021 (0.0040)] | Total Loss [0.9421 (3.0710)]
Epoch: [1][51/220] | Time [0.771s (0.785s)] | Data [0.130s (0.165s)] | Focal Loss [0.0325 (0.1408)] | Dice Loss [0.1676 (0.2065)] | IoU Loss [0.0011 (0.0040)] | Total Loss [0.8186 (3.0269)]
Epoch: [1][52/220] | Time [0.732s (0.784s)] | Data [0.146s (0.165s)] | Focal Loss [0.0362 (0.1388)] | Dice Loss [0.2704 (0.2077)] | IoU Loss [0.0031 (0.0039)] | Total Loss [0.9974 (2.9878)]
Epoch: [1][53/220] | Time [0.819s (0.784s)] | Data [0.151s (0.164s)] | Focal Loss [0.0608 (0.1373)] | Dice Loss [0.2575 (0.2087)] | IoU Loss [0.0020 (0.0039)] | Total Loss [1.4746 (2.9593)]
Epoch: [1][54/220] | Time [0.647s (0.782s)] | Data [0.130s (0.164s)] | Focal Loss [0.0233 (0.1352)] | Dice Loss [0.3542 (0.2114)] | IoU Loss [0.0037 (0.0039)] | Total Loss [0.8233 (2.9197)]
Epoch: [1][55/220] | Time [0.748s (0.781s)] | Data [0.113s (0.163s)] | Focal Loss [0.0481 (0.1336)] | Dice Loss [0.2768 (0.2125)] | IoU Loss [0.0018 (0.0039)] | Total Loss [1.2401 (2.8892)]
Epoch: [1][56/220] | Time [0.696s (0.780s)] | Data [0.133s (0.162s)] | Focal Loss [0.0287 (0.1318)] | Dice Loss [0.2540 (0.2133)] | IoU Loss [0.0022 (0.0038)] | Total Loss [0.8294 (2.8524)]
Epoch: [1][57/220] | Time [0.713s (0.778s)] | Data [0.118s (0.161s)] | Focal Loss [0.0464 (0.1303)] | Dice Loss [0.3387 (0.2155)] | IoU Loss [0.0017 (0.0038)] | Total Loss [1.2684 (2.8246)]
Epoch: [1][58/220] | Time [0.729s (0.778s)] | Data [0.132s (0.161s)] | Focal Loss [0.0359 (0.1286)] | Dice Loss [0.2099 (0.2154)] | IoU Loss [0.0011 (0.0037)] | Total Loss [0.9300 (2.7920)]
Epoch: [1][59/220] | Time [0.709s (0.776s)] | Data [0.125s (0.160s)] | Focal Loss [0.0289 (0.1270)] | Dice Loss [0.1742 (0.2147)] | IoU Loss [0.0012 (0.0037)] | Total Loss [0.7535 (2.7574)]
Epoch: [1][60/220] | Time [0.868s (0.778s)] | Data [0.167s (0.160s)] | Focal Loss [0.0466 (0.1256)] | Dice Loss [0.1926 (0.2143)] | IoU Loss [0.0014 (0.0037)] | Total Loss [1.1268 (2.7302)]
Epoch: [1][61/220] | Time [0.792s (0.778s)] | Data [0.177s (0.161s)] | Focal Loss [0.0499 (0.1244)] | Dice Loss [0.2670 (0.2152)] | IoU Loss [0.0031 (0.0037)] | Total Loss [1.2679 (2.7063)]
Epoch: [1][62/220] | Time [0.658s (0.776s)] | Data [0.113s (0.160s)] | Focal Loss [0.0281 (0.1228)] | Dice Loss [0.3039 (0.2166)] | IoU Loss [0.0022 (0.0036)] | Total Loss [0.8674 (2.6766)]
Epoch: [1][63/220] | Time [0.727s (0.775s)] | Data [0.114s (0.159s)] | Focal Loss [0.0353 (0.1214)] | Dice Loss [0.2206 (0.2167)] | IoU Loss [0.0018 (0.0036)] | Total Loss [0.9286 (2.6489)]
Epoch: [1][64/220] | Time [0.688s (0.774s)] | Data [0.123s (0.159s)] | Focal Loss [0.0240 (0.1199)] | Dice Loss [0.2255 (0.2168)] | IoU Loss [0.0014 (0.0036)] | Total Loss [0.7074 (2.6185)]
Epoch: [1][65/220] | Time [0.725s (0.773s)] | Data [0.119s (0.158s)] | Focal Loss [0.0503 (0.1188)] | Dice Loss [0.3013 (0.2181)] | IoU Loss [0.0022 (0.0036)] | Total Loss [1.3088 (2.5984)]
Epoch: [1][66/220] | Time [0.667s (0.772s)] | Data [0.116s (0.157s)] | Focal Loss [0.0468 (0.1177)] | Dice Loss [0.3828 (0.2206)] | IoU Loss [0.0030 (0.0035)] | Total Loss [1.3219 (2.5790)]
Epoch: [1][67/220] | Time [0.740s (0.771s)] | Data [0.125s (0.157s)] | Focal Loss [0.0385 (0.1166)] | Dice Loss [0.2175 (0.2206)] | IoU Loss [0.0011 (0.0035)] | Total Loss [0.9894 (2.5553)]
Epoch: [1][68/220] | Time [0.823s (0.772s)] | Data [0.165s (0.157s)] | Focal Loss [0.0469 (0.1155)] | Dice Loss [0.2035 (0.2203)] | IoU Loss [0.0015 (0.0035)] | Total Loss [1.1420 (2.5345)]
Epoch: [1][69/220] | Time [0.666s (0.770s)] | Data [0.129s (0.157s)] | Focal Loss [0.0359 (0.1144)] | Dice Loss [0.3744 (0.2226)] | IoU Loss [0.0085 (0.0035)] | Total Loss [1.1015 (2.5137)]
Epoch: [1][70/220] | Time [0.730s (0.770s)] | Data [0.113s (0.156s)] | Focal Loss [0.0380 (0.1133)] | Dice Loss [0.2094 (0.2224)] | IoU Loss [0.0016 (0.0035)] | Total Loss [0.9707 (2.4917)]
Epoch: [1][71/220] | Time [0.667s (0.768s)] | Data [0.119s (0.156s)] | Focal Loss [0.0304 (0.1121)] | Dice Loss [0.2950 (0.2234)] | IoU Loss [0.0022 (0.0035)] | Total Loss [0.9060 (2.4694)]
Epoch: [1][72/220] | Time [0.632s (0.766s)] | Data [0.089s (0.155s)] | Focal Loss [0.0376 (0.1111)] | Dice Loss [0.2531 (0.2238)] | IoU Loss [0.0037 (0.0035)] | Total Loss [1.0088 (2.4491)]
Epoch: [1][73/220] | Time [0.815s (0.767s)] | Data [0.138s (0.154s)] | Focal Loss [0.0556 (0.1103)] | Dice Loss [0.2097 (0.2236)] | IoU Loss [0.0025 (0.0035)] | Total Loss [1.3247 (2.4337)]
Epoch: [1][74/220] | Time [0.751s (0.767s)] | Data [0.159s (0.154s)] | Focal Loss [0.1026 (0.1102)] | Dice Loss [0.2730 (0.2243)] | IoU Loss [0.0037 (0.0035)] | Total Loss [2.3291 (2.4323)]
Epoch: [1][75/220] | Time [0.749s (0.767s)] | Data [0.139s (0.154s)] | Focal Loss [0.0348 (0.1092)] | Dice Loss [0.2488 (0.2246)] | IoU Loss [0.0014 (0.0035)] | Total Loss [0.9458 (2.4125)]
Epoch: [1][76/220] | Time [0.634s (0.765s)] | Data [0.111s (0.154s)] | Focal Loss [0.0362 (0.1083)] | Dice Loss [0.4252 (0.2272)] | IoU Loss [0.0027 (0.0035)] | Total Loss [1.1509 (2.3959)]
Epoch: [1][77/220] | Time [0.659s (0.764s)] | Data [0.089s (0.153s)] | Focal Loss [0.0432 (0.1074)] | Dice Loss [0.2168 (0.2271)] | IoU Loss [0.0016 (0.0034)] | Total Loss [1.0815 (2.3788)]
Epoch: [1][78/220] | Time [0.700s (0.763s)] | Data [0.115s (0.152s)] | Focal Loss [0.0353 (0.1065)] | Dice Loss [0.2446 (0.2273)] | IoU Loss [0.0026 (0.0034)] | Total Loss [0.9525 (2.3605)]
Epoch: [1][79/220] | Time [0.708s (0.762s)] | Data [0.125s (0.152s)] | Focal Loss [0.0335 (0.1056)] | Dice Loss [0.2322 (0.2274)] | IoU Loss [0.0021 (0.0034)] | Total Loss [0.9045 (2.3421)]
Epoch: [1][80/220] | Time [0.604s (0.760s)] | Data [0.092s (0.151s)] | Focal Loss [0.0219 (0.1045)] | Dice Loss [0.3639 (0.2291)] | IoU Loss [0.0029 (0.0034)] | Total Loss [0.8054 (2.3229)]
Epoch: [1][81/220] | Time [0.840s (0.761s)] | Data [0.135s (0.151s)] | Focal Loss [0.0388 (0.1037)] | Dice Loss [0.1665 (0.2283)] | IoU Loss [0.0015 (0.0034)] | Total Loss [0.9437 (2.3058)]
Epoch: [1][82/220] | Time [0.808s (0.762s)] | Data [0.188s (0.151s)] | Focal Loss [0.0398 (0.1029)] | Dice Loss [0.2302 (0.2283)] | IoU Loss [0.0012 (0.0033)] | Total Loss [1.0269 (2.2902)]
Epoch: [1][83/220] | Time [0.722s (0.761s)] | Data [0.135s (0.151s)] | Focal Loss [0.0639 (0.1025)] | Dice Loss [0.3518 (0.2298)] | IoU Loss [0.0050 (0.0034)] | Total Loss [1.6353 (2.2823)]
Epoch: [1][84/220] | Time [0.654s (0.760s)] | Data [0.105s (0.151s)] | Focal Loss [0.0304 (0.1016)] | Dice Loss [0.2937 (0.2306)] | IoU Loss [0.0017 (0.0033)] | Total Loss [0.9039 (2.2659)]
Epoch: [1][85/220] | Time [0.727s (0.760s)] | Data [0.115s (0.150s)] | Focal Loss [0.0370 (0.1008)] | Dice Loss [0.2209 (0.2305)] | IoU Loss [0.0016 (0.0033)] | Total Loss [0.9616 (2.2506)]
Epoch: [1][86/220] | Time [0.702s (0.759s)] | Data [0.126s (0.150s)] | Focal Loss [0.0406 (0.1001)] | Dice Loss [0.2609 (0.2308)] | IoU Loss [0.0019 (0.0033)] | Total Loss [1.0750 (2.2369)]
Epoch: [1][87/220] | Time [0.691s (0.758s)] | Data [0.113s (0.150s)] | Focal Loss [0.0321 (0.0994)] | Dice Loss [0.2195 (0.2307)] | IoU Loss [0.0013 (0.0033)] | Total Loss [0.8622 (2.2211)]
Epoch: [1][88/220] | Time [0.716s (0.758s)] | Data [0.121s (0.149s)] | Focal Loss [0.0388 (0.0987)] | Dice Loss [0.2711 (0.2312)] | IoU Loss [0.0023 (0.0033)] | Total Loss [1.0503 (2.2078)]
Epoch: [1][89/220] | Time [0.718s (0.757s)] | Data [0.125s (0.149s)] | Focal Loss [0.0331 (0.0979)] | Dice Loss [0.2180 (0.2310)] | IoU Loss [0.0027 (0.0033)] | Total Loss [0.8817 (2.1929)]
Epoch: [1][90/220] | Time [0.832s (0.758s)] | Data [0.157s (0.149s)] | Focal Loss [0.0454 (0.0973)] | Dice Loss [0.2288 (0.2310)] | IoU Loss [0.0014 (0.0032)] | Total Loss [1.1387 (2.1812)]
Epoch: [1][91/220] | Time [0.696s (0.757s)] | Data [0.148s (0.149s)] | Focal Loss [0.0399 (0.0967)] | Dice Loss [0.3579 (0.2324)] | IoU Loss [0.0025 (0.0032)] | Total Loss [1.1579 (2.1700)]
Epoch: [1][92/220] | Time [0.739s (0.757s)] | Data [0.121s (0.149s)] | Focal Loss [0.0466 (0.0962)] | Dice Loss [0.2350 (0.2324)] | IoU Loss [0.0022 (0.0032)] | Total Loss [1.1695 (2.1591)]
Epoch: [1][93/220] | Time [0.783s (0.757s)] | Data [0.150s (0.149s)] | Focal Loss [0.0422 (0.0956)] | Dice Loss [0.2251 (0.2323)] | IoU Loss [0.0020 (0.0032)] | Total Loss [1.0707 (2.1474)]
Epoch: [1][94/220] | Time [0.689s (0.757s)] | Data [0.132s (0.149s)] | Focal Loss [0.0358 (0.0950)] | Dice Loss [0.2889 (0.2329)] | IoU Loss [0.0024 (0.0032)] | Total Loss [1.0083 (2.1353)]
Epoch: [1][95/220] | Time [0.725s (0.756s)] | Data [0.115s (0.148s)] | Focal Loss [0.0417 (0.0944)] | Dice Loss [0.2566 (0.2332)] | IoU Loss [0.0027 (0.0032)] | Total Loss [1.0939 (2.1243)]
Epoch: [1][96/220] | Time [0.769s (0.756s)] | Data [0.142s (0.148s)] | Focal Loss [0.0421 (0.0939)] | Dice Loss [0.1952 (0.2328)] | IoU Loss [0.0011 (0.0032)] | Total Loss [1.0374 (2.1130)]
Epoch: [1][97/220] | Time [0.642s (0.755s)] | Data [0.111s (0.148s)] | Focal Loss [0.0175 (0.0931)] | Dice Loss [0.2347 (0.2328)] | IoU Loss [0.0025 (0.0032)] | Total Loss [0.5867 (2.0972)]
Epoch: [1][98/220] | Time [0.706s (0.755s)] | Data [0.106s (0.147s)] | Focal Loss [0.0354 (0.0925)] | Dice Loss [0.2214 (0.2327)] | IoU Loss [0.0009 (0.0031)] | Total Loss [0.9311 (2.0853)]
Epoch: [1][99/220] | Time [0.728s (0.754s)] | Data [0.135s (0.147s)] | Focal Loss [0.0423 (0.0920)] | Dice Loss [0.2641 (0.2330)] | IoU Loss [0.0019 (0.0031)] | Total Loss [1.1123 (2.0755)]
Epoch: [1][100/220] | Time [0.667s (0.754s)] | Data [0.111s (0.147s)] | Focal Loss [0.0326 (0.0914)] | Dice Loss [0.2871 (0.2336)] | IoU Loss [0.0019 (0.0031)] | Total Loss [0.9406 (2.0642)]
Epoch: [1][101/220] | Time [0.707s (0.753s)] | Data [0.114s (0.147s)] | Focal Loss [0.0437 (0.0909)] | Dice Loss [0.3187 (0.2344)] | IoU Loss [0.0028 (0.0031)] | Total Loss [1.1948 (2.0556)]
Epoch: [1][102/220] | Time [0.625s (0.752s)] | Data [0.101s (0.146s)] | Focal Loss [0.0245 (0.0903)] | Dice Loss [0.3405 (0.2354)] | IoU Loss [0.0014 (0.0031)] | Total Loss [0.8313 (2.0436)]
Epoch: [1][103/220] | Time [0.610s (0.751s)] | Data [0.078s (0.145s)] | Focal Loss [0.0324 (0.0897)] | Dice Loss [0.3151 (0.2362)] | IoU Loss [0.0023 (0.0031)] | Total Loss [0.9647 (2.0331)]
Epoch: [1][104/220] | Time [0.833s (0.751s)] | Data [0.142s (0.145s)] | Focal Loss [0.0486 (0.0893)] | Dice Loss [0.1885 (0.2358)] | IoU Loss [0.0019 (0.0031)] | Total Loss [1.1629 (2.0247)]
Epoch: [1][105/220] | Time [0.853s (0.752s)] | Data [0.195s (0.146s)] | Focal Loss [0.0409 (0.0888)] | Dice Loss [0.2354 (0.2357)] | IoU Loss [0.0012 (0.0031)] | Total Loss [1.0537 (2.0155)]
Epoch: [1][106/220] | Time [0.737s (0.752s)] | Data [0.149s (0.146s)] | Focal Loss [0.0324 (0.0883)] | Dice Loss [0.2553 (0.2359)] | IoU Loss [0.0010 (0.0030)] | Total Loss [0.9053 (2.0050)]
Epoch: [1][107/220] | Time [0.645s (0.751s)] | Data [0.102s (0.146s)] | Focal Loss [0.0335 (0.0878)] | Dice Loss [0.2828 (0.2364)] | IoU Loss [0.0026 (0.0030)] | Total Loss [0.9560 (1.9952)]
Epoch: [1][108/220] | Time [0.771s (0.751s)] | Data [0.127s (0.145s)] | Focal Loss [0.0338 (0.0873)] | Dice Loss [0.2375 (0.2364)] | IoU Loss [0.0016 (0.0030)] | Total Loss [0.9151 (1.9852)]
Epoch: [1][109/220] | Time [0.831s (0.752s)] | Data [0.172s (0.146s)] | Focal Loss [0.0344 (0.0868)] | Dice Loss [0.2011 (0.2361)] | IoU Loss [0.0015 (0.0030)] | Total Loss [0.8897 (1.9751)]
Epoch: [1][110/220] | Time [0.732s (0.752s)] | Data [0.149s (0.146s)] | Focal Loss [0.0746 (0.0867)] | Dice Loss [0.3981 (0.2375)] | IoU Loss [0.0022 (0.0030)] | Total Loss [1.8918 (1.9744)]
Epoch: [1][111/220] | Time [0.690s (0.751s)] | Data [0.112s (0.145s)] | Focal Loss [0.0254 (0.0861)] | Dice Loss [0.2143 (0.2373)] | IoU Loss [0.0016 (0.0030)] | Total Loss [0.7238 (1.9631)]
Epoch: [1][112/220] | Time [0.732s (0.751s)] | Data [0.128s (0.145s)] | Focal Loss [0.0267 (0.0856)] | Dice Loss [0.2087 (0.2371)] | IoU Loss [0.0007 (0.0030)] | Total Loss [0.7428 (1.9522)]
