loading annotations into memory...
Done (t=0.13s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [3.362s (3.362s)] | Data [1.938s (1.938s)] | Focal Loss [0.8384 (0.8384)] | Dice Loss [0.1483 (0.1483)] | IoU Loss [0.0090 (0.0090)] | Total Loss [16.9248 (16.9248)]
Epoch: [1][30/220] | Time [0.480s (0.550s)] | Data [0.123s (0.179s)] | Focal Loss [0.4483 (0.4049)] | Dice Loss [0.1881 (0.1753)] | IoU Loss [0.0121 (0.0093)] | Total Loss [9.1663 (8.2829)]
Epoch: [1][31/220] | Time [0.503s (0.549s)] | Data [0.139s (0.178s)] | Focal Loss [0.4348 (0.4059)] | Dice Loss [0.1846 (0.1756)] | IoU Loss [0.0147 (0.0095)] | Total Loss [8.8947 (8.3027)]
Epoch: [1][32/220] | Time [0.476s (0.546s)] | Data [0.134s (0.176s)] | Focal Loss [0.4003 (0.4057)] | Dice Loss [0.1563 (0.1750)] | IoU Loss [0.0095 (0.0095)] | Total Loss [8.1723 (8.2986)]
Epoch: [1][33/220] | Time [0.553s (0.547s)] | Data [0.151s (0.176s)] | Focal Loss [0.4267 (0.4063)] | Dice Loss [0.1339 (0.1737)] | IoU Loss [0.0053 (0.0093)] | Total Loss [8.6742 (8.3100)]
Epoch: [1][34/220] | Time [0.444s (0.544s)] | Data [0.133s (0.174s)] | Focal Loss [0.1794 (0.3997)] | Dice Loss [0.1797 (0.1739)] | IoU Loss [0.0030 (0.0092)] | Total Loss [3.7700 (8.1765)]
Epoch: [1][35/220] | Time [0.564s (0.544s)] | Data [0.141s (0.173s)] | Focal Loss [0.3114 (0.3971)] | Dice Loss [0.1849 (0.1742)] | IoU Loss [0.0062 (0.0091)] | Total Loss [6.4188 (8.1262)]
Epoch: [1][36/220] | Time [0.596s (0.546s)] | Data [0.188s (0.174s)] | Focal Loss [0.2119 (0.3920)] | Dice Loss [0.1222 (0.1728)] | IoU Loss [0.0029 (0.0089)] | Total Loss [4.3623 (8.0217)]
Epoch: [1][37/220] | Time [0.413s (0.542s)] | Data [0.124s (0.172s)] | Focal Loss [0.1127 (0.3845)] | Dice Loss [0.3002 (0.1762)] | IoU Loss [0.0062 (0.0088)] | Total Loss [2.5602 (7.8741)]
Epoch: [1][38/220] | Time [0.482s (0.541s)] | Data [0.113s (0.171s)] | Focal Loss [0.2213 (0.3802)] | Dice Loss [0.2023 (0.1769)] | IoU Loss [0.0038 (0.0087)] | Total Loss [4.6318 (7.7888)]
Epoch: [1][39/220] | Time [0.529s (0.540s)] | Data [0.152s (0.170s)] | Focal Loss [0.1365 (0.3739)] | Dice Loss [0.1428 (0.1760)] | IoU Loss [0.0018 (0.0085)] | Total Loss [2.8749 (7.6628)]
Epoch: [1][40/220] | Time [0.483s (0.539s)] | Data [0.138s (0.170s)] | Focal Loss [0.1791 (0.3690)] | Dice Loss [0.2414 (0.1777)] | IoU Loss [0.0038 (0.0084)] | Total Loss [3.8266 (7.5669)]
Epoch: [1][41/220] | Time [0.474s (0.537s)] | Data [0.128s (0.169s)] | Focal Loss [0.1293 (0.3632)] | Dice Loss [0.3202 (0.1811)] | IoU Loss [0.0042 (0.0083)] | Total Loss [2.9103 (7.4533)]
Epoch: [1][42/220] | Time [0.417s (0.534s)] | Data [0.107s (0.167s)] | Focal Loss [0.0926 (0.3568)] | Dice Loss [0.1680 (0.1808)] | IoU Loss [0.0026 (0.0082)] | Total Loss [2.0229 (7.3240)]
Epoch: [1][43/220] | Time [0.411s (0.531s)] | Data [0.096s (0.165s)] | Focal Loss [0.0822 (0.3504)] | Dice Loss [0.3198 (0.1841)] | IoU Loss [0.0037 (0.0081)] | Total Loss [1.9677 (7.1994)]
Epoch: [1][44/220] | Time [0.537s (0.532s)] | Data [0.139s (0.165s)] | Focal Loss [0.1345 (0.3455)] | Dice Loss [0.3082 (0.1869)] | IoU Loss [0.0042 (0.0080)] | Total Loss [3.0024 (7.1040)]
Epoch: [1][45/220] | Time [0.486s (0.531s)] | Data [0.146s (0.164s)] | Focal Loss [0.0824 (0.3396)] | Dice Loss [0.3221 (0.1899)] | IoU Loss [0.0031 (0.0079)] | Total Loss [1.9728 (6.9900)]
Epoch: [1][46/220] | Time [0.459s (0.529s)] | Data [0.120s (0.163s)] | Focal Loss [0.0846 (0.3341)] | Dice Loss [0.1544 (0.1891)] | IoU Loss [0.0018 (0.0077)] | Total Loss [1.8487 (6.8782)]
Epoch: [1][47/220] | Time [0.524s (0.529s)] | Data [0.136s (0.163s)] | Focal Loss [0.1309 (0.3297)] | Dice Loss [0.1696 (0.1887)] | IoU Loss [0.0013 (0.0076)] | Total Loss [2.7893 (6.7912)]
Epoch: [1][48/220] | Time [0.682s (0.532s)] | Data [0.201s (0.164s)] | Focal Loss [0.1308 (0.3256)] | Dice Loss [0.2541 (0.1901)] | IoU Loss [0.0030 (0.0075)] | Total Loss [2.8726 (6.7096)]
Epoch: [1][49/220] | Time [0.506s (0.532s)] | Data [0.178s (0.164s)] | Focal Loss [0.0679 (0.3203)] | Dice Loss [0.1813 (0.1899)] | IoU Loss [0.0013 (0.0074)] | Total Loss [1.5412 (6.6041)]
Epoch: [1][50/220] | Time [0.416s (0.529s)] | Data [0.101s (0.163s)] | Focal Loss [0.0575 (0.3151)] | Dice Loss [0.3242 (0.1926)] | IoU Loss [0.0027 (0.0073)] | Total Loss [1.4775 (6.5016)]
Epoch: [1][51/220] | Time [0.521s (0.529s)] | Data [0.130s (0.162s)] | Focal Loss [0.0508 (0.3099)] | Dice Loss [0.1796 (0.1923)] | IoU Loss [0.0020 (0.0072)] | Total Loss [1.1974 (6.3976)]
Epoch: [1][52/220] | Time [0.481s (0.528s)] | Data [0.144s (0.162s)] | Focal Loss [0.0502 (0.3049)] | Dice Loss [0.3538 (0.1954)] | IoU Loss [0.0035 (0.0071)] | Total Loss [1.3603 (6.3007)]
Epoch: [1][53/220] | Time [0.567s (0.529s)] | Data [0.152s (0.162s)] | Focal Loss [0.0879 (0.3008)] | Dice Loss [0.3686 (0.1987)] | IoU Loss [0.0045 (0.0070)] | Total Loss [2.1320 (6.2221)]
Epoch: [1][54/220] | Time [0.386s (0.526s)] | Data [0.118s (0.161s)] | Focal Loss [0.0386 (0.2960)] | Dice Loss [0.4588 (0.2035)] | IoU Loss [0.0061 (0.0070)] | Total Loss [1.2370 (6.1297)]
Epoch: [1][55/220] | Time [0.497s (0.526s)] | Data [0.112s (0.160s)] | Focal Loss [0.0768 (0.2920)] | Dice Loss [0.3639 (0.2064)] | IoU Loss [0.0030 (0.0070)] | Total Loss [1.9024 (6.0529)]
Epoch: [1][56/220] | Time [0.444s (0.524s)] | Data [0.129s (0.159s)] | Focal Loss [0.0396 (0.2875)] | Dice Loss [0.3181 (0.2084)] | IoU Loss [0.0029 (0.0069)] | Total Loss [1.1131 (5.9647)]
Epoch: [1][57/220] | Time [0.460s (0.523s)] | Data [0.114s (0.158s)] | Focal Loss [0.0805 (0.2838)] | Dice Loss [0.5904 (0.2151)] | IoU Loss [0.0031 (0.0068)] | Total Loss [2.2029 (5.8987)]
Epoch: [1][58/220] | Time [0.471s (0.522s)] | Data [0.123s (0.158s)] | Focal Loss [0.0519 (0.2798)] | Dice Loss [0.2526 (0.2158)] | IoU Loss [0.0023 (0.0067)] | Total Loss [1.2933 (5.8193)]
Epoch: [1][59/220] | Time [0.464s (0.521s)] | Data [0.127s (0.157s)] | Focal Loss [0.0388 (0.2758)] | Dice Loss [0.2349 (0.2161)] | IoU Loss [0.0018 (0.0067)] | Total Loss [1.0136 (5.7378)]
Epoch: [1][60/220] | Time [0.614s (0.523s)] | Data [0.163s (0.157s)] | Focal Loss [0.0679 (0.2723)] | Dice Loss [0.2761 (0.2171)] | IoU Loss [0.0035 (0.0066)] | Total Loss [1.6374 (5.6695)]
Epoch: [1][61/220] | Time [0.544s (0.523s)] | Data [0.177s (0.158s)] | Focal Loss [0.0746 (0.2690)] | Dice Loss [0.4096 (0.2202)] | IoU Loss [0.0037 (0.0066)] | Total Loss [1.9044 (5.6078)]
Epoch: [1][62/220] | Time [0.410s (0.521s)] | Data [0.115s (0.157s)] | Focal Loss [0.0370 (0.2653)] | Dice Loss [0.4911 (0.2246)] | IoU Loss [0.0057 (0.0065)] | Total Loss [1.2371 (5.5373)]
Epoch: [1][63/220] | Time [0.474s (0.521s)] | Data [0.109s (0.156s)] | Focal Loss [0.0526 (0.2619)] | Dice Loss [0.3311 (0.2263)] | IoU Loss [0.0058 (0.0065)] | Total Loss [1.3898 (5.4714)]
Epoch: [1][64/220] | Time [0.439s (0.519s)] | Data [0.124s (0.156s)] | Focal Loss [0.0318 (0.2583)] | Dice Loss [0.3294 (0.2279)] | IoU Loss [0.0041 (0.0065)] | Total Loss [0.9691 (5.4011)]
Epoch: [1][65/220] | Time [0.471s (0.519s)] | Data [0.117s (0.155s)] | Focal Loss [0.0593 (0.2553)] | Dice Loss [0.4487 (0.2313)] | IoU Loss [0.0050 (0.0065)] | Total Loss [1.6392 (5.3432)]
Epoch: [1][66/220] | Time [0.408s (0.517s)] | Data [0.108s (0.154s)] | Focal Loss [0.0526 (0.2522)] | Dice Loss [0.5449 (0.2361)] | IoU Loss [0.0023 (0.0064)] | Total Loss [1.5994 (5.2865)]
Epoch: [1][67/220] | Time [0.476s (0.516s)] | Data [0.111s (0.154s)] | Focal Loss [0.0488 (0.2492)] | Dice Loss [0.2784 (0.2367)] | IoU Loss [0.0023 (0.0063)] | Total Loss [1.2569 (5.2263)]
Epoch: [1][68/220] | Time [0.579s (0.517s)] | Data [0.171s (0.154s)] | Focal Loss [0.0590 (0.2464)] | Dice Loss [0.2720 (0.2372)] | IoU Loss [0.0039 (0.0063)] | Total Loss [1.4550 (5.1709)]
Epoch: [1][69/220] | Time [0.413s (0.516s)] | Data [0.126s (0.154s)] | Focal Loss [0.0696 (0.2438)] | Dice Loss [0.5515 (0.2418)] | IoU Loss [0.0209 (0.0065)] | Total Loss [1.9639 (5.1244)]
Epoch: [1][70/220] | Time [0.473s (0.515s)] | Data [0.107s (0.153s)] | Focal Loss [0.0523 (0.2411)] | Dice Loss [0.2653 (0.2421)] | IoU Loss [0.0051 (0.0065)] | Total Loss [1.3163 (5.0700)]
Epoch: [1][71/220] | Time [0.413s (0.514s)] | Data [0.113s (0.152s)] | Focal Loss [0.0359 (0.2382)] | Dice Loss [0.3570 (0.2437)] | IoU Loss [0.0034 (0.0065)] | Total Loss [1.0776 (5.0138)]
Epoch: [1][72/220] | Time [0.381s (0.512s)] | Data [0.085s (0.152s)] | Focal Loss [0.0411 (0.2354)] | Dice Loss [0.3400 (0.2451)] | IoU Loss [0.0022 (0.0064)] | Total Loss [1.1641 (4.9603)]
Epoch: [1][73/220] | Time [0.564s (0.513s)] | Data [0.138s (0.151s)] | Focal Loss [0.0705 (0.2332)] | Dice Loss [0.2417 (0.2450)] | IoU Loss [0.0039 (0.0064)] | Total Loss [1.6566 (4.9150)]
Epoch: [1][74/220] | Time [0.502s (0.512s)] | Data [0.159s (0.151s)] | Focal Loss [0.0942 (0.2313)] | Dice Loss [0.3374 (0.2463)] | IoU Loss [0.0044 (0.0063)] | Total Loss [2.2250 (4.8787)]
Epoch: [1][75/220] | Time [0.495s (0.512s)] | Data [0.133s (0.151s)] | Focal Loss [0.0418 (0.2288)] | Dice Loss [0.3163 (0.2472)] | IoU Loss [0.0041 (0.0063)] | Total Loss [1.1570 (4.8291)]
Epoch: [1][76/220] | Time [0.380s (0.510s)] | Data [0.107s (0.151s)] | Focal Loss [0.0449 (0.2264)] | Dice Loss [0.4793 (0.2502)] | IoU Loss [0.0050 (0.0063)] | Total Loss [1.3830 (4.7837)]
Epoch: [1][77/220] | Time [0.400s (0.509s)] | Data [0.082s (0.150s)] | Focal Loss [0.0517 (0.2241)] | Dice Loss [0.2265 (0.2499)] | IoU Loss [0.0013 (0.0062)] | Total Loss [1.2628 (4.7380)]
Epoch: [1][78/220] | Time [0.442s (0.508s)] | Data [0.106s (0.149s)] | Focal Loss [0.0403 (0.2217)] | Dice Loss [0.3240 (0.2509)] | IoU Loss [0.0042 (0.0062)] | Total Loss [1.1333 (4.6918)]
Epoch: [1][79/220] | Time [0.455s (0.507s)] | Data [0.119s (0.149s)] | Focal Loss [0.0339 (0.2194)] | Dice Loss [0.2779 (0.2512)] | IoU Loss [0.0028 (0.0062)] | Total Loss [0.9591 (4.6445)]
Epoch: [1][80/220] | Time [0.341s (0.505s)] | Data [0.082s (0.148s)] | Focal Loss [0.0269 (0.2170)] | Dice Loss [0.4321 (0.2535)] | IoU Loss [0.0063 (0.0062)] | Total Loss [0.9772 (4.5987)]
Epoch: [1][81/220] | Time [0.591s (0.506s)] | Data [0.136s (0.148s)] | Focal Loss [0.0461 (0.2148)] | Dice Loss [0.2197 (0.2531)] | IoU Loss [0.0027 (0.0061)] | Total Loss [1.1437 (4.5560)]
Epoch: [1][82/220] | Time [0.550s (0.507s)] | Data [0.182s (0.148s)] | Focal Loss [0.0485 (0.2128)] | Dice Loss [0.2462 (0.2530)] | IoU Loss [0.0015 (0.0061)] | Total Loss [1.2181 (4.5153)]
Epoch: [1][83/220] | Time [0.468s (0.506s)] | Data [0.132s (0.148s)] | Focal Loss [0.0738 (0.2111)] | Dice Loss [0.4171 (0.2550)] | IoU Loss [0.0044 (0.0060)] | Total Loss [1.8967 (4.4838)]
Epoch: [1][84/220] | Time [0.402s (0.505s)] | Data [0.102s (0.147s)] | Focal Loss [0.0346 (0.2090)] | Dice Loss [0.3291 (0.2558)] | IoU Loss [0.0023 (0.0060)] | Total Loss [1.0232 (4.4426)]
Epoch: [1][85/220] | Time [0.474s (0.505s)] | Data [0.113s (0.147s)] | Focal Loss [0.0479 (0.2071)] | Dice Loss [0.2349 (0.2556)] | IoU Loss [0.0040 (0.0060)] | Total Loss [1.1965 (4.4044)]
Epoch: [1][86/220] | Time [0.454s (0.504s)] | Data [0.128s (0.147s)] | Focal Loss [0.0514 (0.2053)] | Dice Loss [0.3320 (0.2565)] | IoU Loss [0.0030 (0.0059)] | Total Loss [1.3621 (4.3690)]
Epoch: [1][87/220] | Time [0.443s (0.504s)] | Data [0.113s (0.146s)] | Focal Loss [0.0494 (0.2035)] | Dice Loss [0.2194 (0.2561)] | IoU Loss [0.0014 (0.0059)] | Total Loss [1.2084 (4.3327)]
Epoch: [1][88/220] | Time [0.460s (0.503s)] | Data [0.115s (0.146s)] | Focal Loss [0.0466 (0.2018)] | Dice Loss [0.3021 (0.2566)] | IoU Loss [0.0024 (0.0058)] | Total Loss [1.2369 (4.2975)]
Epoch: [1][89/220] | Time [0.473s (0.503s)] | Data [0.127s (0.146s)] | Focal Loss [0.0430 (0.2000)] | Dice Loss [0.2103 (0.2561)] | IoU Loss [0.0018 (0.0058)] | Total Loss [1.0728 (4.2613)]
Epoch: [1][90/220] | Time [0.581s (0.504s)] | Data [0.159s (0.146s)] | Focal Loss [0.0585 (0.1984)] | Dice Loss [0.2767 (0.2563)] | IoU Loss [0.0026 (0.0058)] | Total Loss [1.4497 (4.2300)]
Epoch: [1][91/220] | Time [0.436s (0.503s)] | Data [0.135s (0.146s)] | Focal Loss [0.0518 (0.1968)] | Dice Loss [0.3830 (0.2577)] | IoU Loss [0.0048 (0.0058)] | Total Loss [1.4234 (4.1992)]
Epoch: [1][92/220] | Time [0.502s (0.503s)] | Data [0.111s (0.146s)] | Focal Loss [0.0488 (0.1952)] | Dice Loss [0.2602 (0.2577)] | IoU Loss [0.0024 (0.0057)] | Total Loss [1.2377 (4.1670)]
Epoch: [1][93/220] | Time [0.530s (0.503s)] | Data [0.149s (0.146s)] | Focal Loss [0.0480 (0.1936)] | Dice Loss [0.2465 (0.2576)] | IoU Loss [0.0031 (0.0057)] | Total Loss [1.2101 (4.1352)]
Epoch: [1][94/220] | Time [0.431s (0.502s)] | Data [0.122s (0.145s)] | Focal Loss [0.0439 (0.1920)] | Dice Loss [0.2897 (0.2579)] | IoU Loss [0.0034 (0.0057)] | Total Loss [1.1716 (4.1037)]
Epoch: [1][95/220] | Time [0.472s (0.502s)] | Data [0.114s (0.145s)] | Focal Loss [0.0485 (0.1905)] | Dice Loss [0.2840 (0.2582)] | IoU Loss [0.0038 (0.0056)] | Total Loss [1.2578 (4.0737)]
Epoch: [1][96/220] | Time [0.521s (0.502s)] | Data [0.144s (0.145s)] | Focal Loss [0.0497 (0.1890)] | Dice Loss [0.1938 (0.2575)] | IoU Loss [0.0017 (0.0056)] | Total Loss [1.1895 (4.0437)]
Epoch: [1][97/220] | Time [0.390s (0.501s)] | Data [0.110s (0.145s)] | Focal Loss [0.0197 (0.1873)] | Dice Loss [0.2556 (0.2575)] | IoU Loss [0.0025 (0.0056)] | Total Loss [0.6521 (4.0087)]
Epoch: [1][98/220] | Time [0.447s (0.501s)] | Data [0.096s (0.144s)] | Focal Loss [0.0440 (0.1858)] | Dice Loss [0.2487 (0.2574)] | IoU Loss [0.0012 (0.0055)] | Total Loss [1.1297 (3.9793)]
Epoch: [1][99/220] | Time [0.472s (0.500s)] | Data [0.128s (0.144s)] | Focal Loss [0.0482 (0.1844)] | Dice Loss [0.2930 (0.2578)] | IoU Loss [0.0030 (0.0055)] | Total Loss [1.2592 (3.9519)]
Epoch: [1][100/220] | Time [0.421s (0.499s)] | Data [0.113s (0.144s)] | Focal Loss [0.0464 (0.1830)] | Dice Loss [0.3358 (0.2586)] | IoU Loss [0.0030 (0.0055)] | Total Loss [1.2661 (3.9250)]
Epoch: [1][101/220] | Time [0.452s (0.499s)] | Data [0.107s (0.143s)] | Focal Loss [0.0728 (0.1820)] | Dice Loss [0.3513 (0.2595)] | IoU Loss [0.0078 (0.0055)] | Total Loss [1.8146 (3.9041)]
Epoch: [1][102/220] | Time [0.369s (0.498s)] | Data [0.095s (0.143s)] | Focal Loss [0.0367 (0.1805)] | Dice Loss [0.3867 (0.2607)] | IoU Loss [0.0052 (0.0055)] | Total Loss [1.1266 (3.8769)]
Epoch: [1][103/220] | Time [0.352s (0.496s)] | Data [0.069s (0.142s)] | Focal Loss [0.0414 (0.1792)] | Dice Loss [0.3746 (0.2618)] | IoU Loss [0.0101 (0.0055)] | Total Loss [1.2131 (3.8510)]
Epoch: [1][104/220] | Time [0.579s (0.497s)] | Data [0.141s (0.142s)] | Focal Loss [0.0541 (0.1780)] | Dice Loss [0.2167 (0.2614)] | IoU Loss [0.0021 (0.0055)] | Total Loss [1.3002 (3.8265)]
Epoch: [1][105/220] | Time [0.595s (0.498s)] | Data [0.188s (0.143s)] | Focal Loss [0.0478 (0.1767)] | Dice Loss [0.2820 (0.2616)] | IoU Loss [0.0027 (0.0055)] | Total Loss [1.2412 (3.8019)]
Epoch: [1][106/220] | Time [0.485s (0.498s)] | Data [0.149s (0.143s)] | Focal Loss [0.0401 (0.1755)] | Dice Loss [0.2686 (0.2617)] | IoU Loss [0.0012 (0.0054)] | Total Loss [1.0725 (3.7761)]
Epoch: [1][107/220] | Time [0.390s (0.497s)] | Data [0.098s (0.142s)] | Focal Loss [0.0403 (0.1742)] | Dice Loss [0.3198 (0.2622)] | IoU Loss [0.0027 (0.0054)] | Total Loss [1.1295 (3.7514)]
Epoch: [1][108/220] | Time [0.516s (0.497s)] | Data [0.121s (0.142s)] | Focal Loss [0.0452 (0.1730)] | Dice Loss [0.2845 (0.2624)] | IoU Loss [0.0034 (0.0054)] | Total Loss [1.1913 (3.7277)]
Epoch: [1][109/220] | Time [0.582s (0.498s)] | Data [0.173s (0.142s)] | Focal Loss [0.0423 (0.1718)] | Dice Loss [0.2273 (0.2621)] | IoU Loss [0.0024 (0.0054)] | Total Loss [1.0761 (3.7034)]
Epoch: [1][110/220] | Time [0.483s (0.498s)] | Data [0.149s (0.142s)] | Focal Loss [0.0752 (0.1709)] | Dice Loss [0.4456 (0.2638)] | IoU Loss [0.0030 (0.0053)] | Total Loss [1.9525 (3.6874)]
Epoch: [1][111/220] | Time [0.444s (0.497s)] | Data [0.118s (0.142s)] | Focal Loss [0.0303 (0.1696)] | Dice Loss [0.2369 (0.2635)] | IoU Loss [0.0021 (0.0053)] | Total Loss [0.8451 (3.6618)]
Epoch: [1][112/220] | Time [0.477s (0.497s)] | Data [0.121s (0.142s)] | Focal Loss [0.0351 (0.1684)] | Dice Loss [0.2536 (0.2634)] | IoU Loss [0.0020 (0.0053)] | Total Loss [0.9579 (3.6377)]
