loading annotations into memory...
Done (t=0.12s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [3.686s (3.686s)] | Data [1.976s (1.976s)] | Focal Loss [1.0097 (1.0097)] | Dice Loss [0.1390 (0.1390)] | IoU Loss [0.0063 (0.0063)] | Total Loss [20.3400 (20.3400)]
Epoch: [1][19/220] | Time [0.712s (0.836s)] | Data [0.122s (0.209s)] | Focal Loss [0.0695 (0.2423)] | Dice Loss [0.1985 (0.1584)] | IoU Loss [0.0053 (0.0049)] | Total Loss [1.5928 (5.0098)]
Epoch: [1][20/220] | Time [0.640s (0.827s)] | Data [0.104s (0.203s)] | Focal Loss [0.0467 (0.2325)] | Dice Loss [0.2259 (0.1618)] | IoU Loss [0.0047 (0.0049)] | Total Loss [1.1650 (4.8175)]
Epoch: [1][21/220] | Time [0.722s (0.822s)] | Data [0.113s (0.199s)] | Focal Loss [0.0526 (0.2240)] | Dice Loss [0.1165 (0.1596)] | IoU Loss [0.0039 (0.0048)] | Total Loss [1.1724 (4.6440)]
Epoch: [1][22/220] | Time [0.912s (0.826s)] | Data [0.187s (0.198s)] | Focal Loss [0.1329 (0.2198)] | Dice Loss [0.1822 (0.1607)] | IoU Loss [0.0043 (0.0048)] | Total Loss [2.8444 (4.5622)]
Epoch: [1][23/220] | Time [0.795s (0.824s)] | Data [0.189s (0.198s)] | Focal Loss [0.0845 (0.2139)] | Dice Loss [0.1538 (0.1604)] | IoU Loss [0.0080 (0.0049)] | Total Loss [1.8511 (4.4443)]
Epoch: [1][24/220] | Time [0.637s (0.817s)] | Data [0.107s (0.194s)] | Focal Loss [0.0367 (0.2066)] | Dice Loss [0.3152 (0.1668)] | IoU Loss [0.0033 (0.0049)] | Total Loss [1.0522 (4.3030)]
Epoch: [1][25/220] | Time [0.788s (0.815s)] | Data [0.128s (0.192s)] | Focal Loss [0.0557 (0.2005)] | Dice Loss [0.1474 (0.1660)] | IoU Loss [0.0040 (0.0048)] | Total Loss [1.2647 (4.1814)]
Epoch: [1][26/220] | Time [0.721s (0.812s)] | Data [0.147s (0.190s)] | Focal Loss [0.0643 (0.1953)] | Dice Loss [0.2884 (0.1707)] | IoU Loss [0.0015 (0.0047)] | Total Loss [1.5756 (4.0812)]
Epoch: [1][27/220] | Time [0.796s (0.811s)] | Data [0.143s (0.188s)] | Focal Loss [0.0483 (0.1898)] | Dice Loss [0.1545 (0.1701)] | IoU Loss [0.0033 (0.0047)] | Total Loss [1.1246 (3.9717)]
Epoch: [1][28/220] | Time [0.675s (0.806s)] | Data [0.130s (0.186s)] | Focal Loss [0.0375 (0.1844)] | Dice Loss [0.2570 (0.1732)] | IoU Loss [0.0049 (0.0047)] | Total Loss [1.0114 (3.8660)]
Epoch: [1][29/220] | Time [0.662s (0.801s)] | Data [0.099s (0.183s)] | Focal Loss [0.0288 (0.1790)] | Dice Loss [0.1218 (0.1715)] | IoU Loss [0.0016 (0.0046)] | Total Loss [0.6997 (3.7568)]
Epoch: [1][30/220] | Time [0.726s (0.799s)] | Data [0.123s (0.181s)] | Focal Loss [0.0936 (0.1762)] | Dice Loss [0.3424 (0.1772)] | IoU Loss [0.0044 (0.0046)] | Total Loss [2.2185 (3.7055)]
Epoch: [1][31/220] | Time [0.749s (0.797s)] | Data [0.140s (0.180s)] | Focal Loss [0.0629 (0.1725)] | Dice Loss [0.2829 (0.1806)] | IoU Loss [0.0046 (0.0046)] | Total Loss [1.5452 (3.6358)]
Epoch: [1][32/220] | Time [0.720s (0.795s)] | Data [0.132s (0.178s)] | Focal Loss [0.0524 (0.1688)] | Dice Loss [0.2187 (0.1818)] | IoU Loss [0.0023 (0.0045)] | Total Loss [1.2681 (3.5618)]
Epoch: [1][33/220] | Time [0.796s (0.795s)] | Data [0.148s (0.177s)] | Focal Loss [0.0476 (0.1651)] | Dice Loss [0.1936 (0.1821)] | IoU Loss [0.0026 (0.0044)] | Total Loss [1.1477 (3.4887)]
Epoch: [1][34/220] | Time [0.697s (0.792s)] | Data [0.140s (0.176s)] | Focal Loss [0.0379 (0.1614)] | Dice Loss [0.3052 (0.1857)] | IoU Loss [0.0014 (0.0043)] | Total Loss [1.0653 (3.4174)]
Epoch: [1][35/220] | Time [0.811s (0.793s)] | Data [0.141s (0.175s)] | Focal Loss [0.0609 (0.1585)] | Dice Loss [0.3135 (0.1894)] | IoU Loss [0.0051 (0.0044)] | Total Loss [1.5366 (3.3637)]
Epoch: [1][36/220] | Time [0.831s (0.794s)] | Data [0.180s (0.175s)] | Focal Loss [0.0473 (0.1554)] | Dice Loss [0.2156 (0.1901)] | IoU Loss [0.0021 (0.0043)] | Total Loss [1.1634 (3.3026)]
Epoch: [1][37/220] | Time [0.664s (0.790s)] | Data [0.127s (0.174s)] | Focal Loss [0.0269 (0.1519)] | Dice Loss [0.3532 (0.1945)] | IoU Loss [0.0037 (0.0043)] | Total Loss [0.8947 (3.2375)]
Epoch: [1][38/220] | Time [0.732s (0.789s)] | Data [0.116s (0.173s)] | Focal Loss [0.0602 (0.1495)] | Dice Loss [0.3364 (0.1983)] | IoU Loss [0.0039 (0.0043)] | Total Loss [1.5439 (3.1929)]
Epoch: [1][39/220] | Time [0.773s (0.788s)] | Data [0.152s (0.172s)] | Focal Loss [0.0465 (0.1469)] | Dice Loss [0.2363 (0.1992)] | IoU Loss [0.0014 (0.0042)] | Total Loss [1.1686 (3.1410)]
Epoch: [1][40/220] | Time [0.726s (0.787s)] | Data [0.137s (0.171s)] | Focal Loss [0.0504 (0.1445)] | Dice Loss [0.2847 (0.2014)] | IoU Loss [0.0025 (0.0042)] | Total Loss [1.2960 (3.0949)]
Epoch: [1][41/220] | Time [0.719s (0.785s)] | Data [0.125s (0.170s)] | Focal Loss [0.0537 (0.1423)] | Dice Loss [0.3183 (0.2042)] | IoU Loss [0.0027 (0.0041)] | Total Loss [1.3957 (3.0534)]
Epoch: [1][42/220] | Time [0.678s (0.782s)] | Data [0.120s (0.169s)] | Focal Loss [0.0314 (0.1396)] | Dice Loss [0.2508 (0.2053)] | IoU Loss [0.0023 (0.0041)] | Total Loss [0.8807 (3.0017)]
Epoch: [1][43/220] | Time [0.659s (0.780s)] | Data [0.100s (0.167s)] | Focal Loss [0.0333 (0.1371)] | Dice Loss [0.3156 (0.2079)] | IoU Loss [0.0040 (0.0041)] | Total Loss [0.9856 (2.9548)]
Epoch: [1][44/220] | Time [0.778s (0.780s)] | Data [0.132s (0.166s)] | Focal Loss [0.0568 (0.1353)] | Dice Loss [0.3030 (0.2101)] | IoU Loss [0.0028 (0.0041)] | Total Loss [1.4414 (2.9204)]
Epoch: [1][45/220] | Time [0.738s (0.779s)] | Data [0.151s (0.166s)] | Focal Loss [0.0348 (0.1331)] | Dice Loss [0.2993 (0.2120)] | IoU Loss [0.0027 (0.0040)] | Total Loss [0.9988 (2.8777)]
Epoch: [1][46/220] | Time [0.709s (0.777s)] | Data [0.123s (0.165s)] | Focal Loss [0.0381 (0.1310)] | Dice Loss [0.2084 (0.2120)] | IoU Loss [0.0014 (0.0040)] | Total Loss [0.9713 (2.8363)]
Epoch: [1][47/220] | Time [0.771s (0.777s)] | Data [0.138s (0.165s)] | Focal Loss [0.0503 (0.1293)] | Dice Loss [0.1960 (0.2116)] | IoU Loss [0.0010 (0.0039)] | Total Loss [1.2027 (2.8015)]
Epoch: [1][48/220] | Time [0.918s (0.780s)] | Data [0.192s (0.165s)] | Focal Loss [0.0694 (0.1281)] | Dice Loss [0.2763 (0.2130)] | IoU Loss [0.0028 (0.0039)] | Total Loss [1.6678 (2.7779)]
Epoch: [1][49/220] | Time [0.742s (0.779s)] | Data [0.170s (0.165s)] | Focal Loss [0.0271 (0.1260)] | Dice Loss [0.2034 (0.2128)] | IoU Loss [0.0008 (0.0038)] | Total Loss [0.7465 (2.7364)]
Epoch: [1][50/220] | Time [0.858s (0.781s)] | Data [0.109s (0.164s)] | Focal Loss [0.0319 (0.1241)] | Dice Loss [0.2982 (0.2145)] | IoU Loss [0.0020 (0.0038)] | Total Loss [0.9374 (2.7005)]
Epoch: [1][51/220] | Time [0.765s (0.780s)] | Data [0.128s (0.163s)] | Focal Loss [0.0298 (0.1223)] | Dice Loss [0.1741 (0.2137)] | IoU Loss [0.0011 (0.0037)] | Total Loss [0.7703 (2.6626)]
Epoch: [1][52/220] | Time [0.733s (0.779s)] | Data [0.145s (0.163s)] | Focal Loss [0.0346 (0.1206)] | Dice Loss [0.2623 (0.2146)] | IoU Loss [0.0027 (0.0037)] | Total Loss [0.9567 (2.6298)]
Epoch: [1][53/220] | Time [0.811s (0.780s)] | Data [0.149s (0.163s)] | Focal Loss [0.0575 (0.1194)] | Dice Loss [0.2613 (0.2155)] | IoU Loss [0.0018 (0.0037)] | Total Loss [1.4139 (2.6069)]
Epoch: [1][54/220] | Time [0.646s (0.778s)] | Data [0.130s (0.162s)] | Focal Loss [0.0225 (0.1176)] | Dice Loss [0.3454 (0.2179)] | IoU Loss [0.0036 (0.0037)] | Total Loss [0.7986 (2.5734)]
Epoch: [1][55/220] | Time [0.740s (0.777s)] | Data [0.110s (0.161s)] | Focal Loss [0.0468 (0.1163)] | Dice Loss [0.2775 (0.2190)] | IoU Loss [0.0016 (0.0036)] | Total Loss [1.2158 (2.5487)]
Epoch: [1][56/220] | Time [0.692s (0.775s)] | Data [0.130s (0.161s)] | Focal Loss [0.0285 (0.1147)] | Dice Loss [0.2521 (0.2196)] | IoU Loss [0.0021 (0.0036)] | Total Loss [0.8238 (2.5179)]
Epoch: [1][57/220] | Time [0.713s (0.774s)] | Data [0.117s (0.160s)] | Focal Loss [0.0449 (0.1135)] | Dice Loss [0.3367 (0.2216)] | IoU Loss [0.0014 (0.0036)] | Total Loss [1.2352 (2.4954)]
Epoch: [1][58/220] | Time [0.727s (0.773s)] | Data [0.130s (0.159s)] | Focal Loss [0.0347 (0.1122)] | Dice Loss [0.2095 (0.2214)] | IoU Loss [0.0010 (0.0035)] | Total Loss [0.9046 (2.4680)]
Epoch: [1][59/220] | Time [0.707s (0.772s)] | Data [0.123s (0.159s)] | Focal Loss [0.0273 (0.1107)] | Dice Loss [0.1779 (0.2207)] | IoU Loss [0.0011 (0.0035)] | Total Loss [0.7242 (2.4384)]
Epoch: [1][60/220] | Time [0.862s (0.774s)] | Data [0.165s (0.159s)] | Focal Loss [0.0443 (0.1096)] | Dice Loss [0.1952 (0.2203)] | IoU Loss [0.0014 (0.0034)] | Total Loss [1.0818 (2.4158)]
Epoch: [1][61/220] | Time [0.788s (0.774s)] | Data [0.176s (0.159s)] | Focal Loss [0.0485 (0.1086)] | Dice Loss [0.2629 (0.2210)] | IoU Loss [0.0031 (0.0034)] | Total Loss [1.2362 (2.3965)]
Epoch: [1][62/220] | Time [0.656s (0.772s)] | Data [0.111s (0.158s)] | Focal Loss [0.0268 (0.1073)] | Dice Loss [0.2932 (0.2221)] | IoU Loss [0.0018 (0.0034)] | Total Loss [0.8317 (2.3712)]
Epoch: [1][63/220] | Time [0.722s (0.771s)] | Data [0.112s (0.158s)] | Focal Loss [0.0342 (0.1061)] | Dice Loss [0.2179 (0.2221)] | IoU Loss [0.0016 (0.0034)] | Total Loss [0.9029 (2.3479)]
Epoch: [1][64/220] | Time [0.686s (0.770s)] | Data [0.122s (0.157s)] | Focal Loss [0.0230 (0.1048)] | Dice Loss [0.2168 (0.2220)] | IoU Loss [0.0013 (0.0034)] | Total Loss [0.6780 (2.3218)]
Epoch: [1][65/220] | Time [0.719s (0.769s)] | Data [0.117s (0.156s)] | Focal Loss [0.0484 (0.1040)] | Dice Loss [0.2873 (0.2230)] | IoU Loss [0.0020 (0.0033)] | Total Loss [1.2577 (2.3055)]
Epoch: [1][66/220] | Time [0.662s (0.768s)] | Data [0.114s (0.156s)] | Focal Loss [0.0469 (0.1031)] | Dice Loss [0.3589 (0.2250)] | IoU Loss [0.0026 (0.0033)] | Total Loss [1.3003 (2.2902)]
Epoch: [1][67/220] | Time [0.734s (0.767s)] | Data [0.121s (0.155s)] | Focal Loss [0.0375 (0.1021)] | Dice Loss [0.2126 (0.2249)] | IoU Loss [0.0010 (0.0033)] | Total Loss [0.9631 (2.2704)]
Epoch: [1][68/220] | Time [0.819s (0.768s)] | Data [0.162s (0.155s)] | Focal Loss [0.0455 (0.1013)] | Dice Loss [0.2008 (0.2245)] | IoU Loss [0.0014 (0.0033)] | Total Loss [1.1123 (2.2534)]
Epoch: [1][69/220] | Time [0.665s (0.766s)] | Data [0.129s (0.155s)] | Focal Loss [0.0355 (0.1003)] | Dice Loss [0.3480 (0.2263)] | IoU Loss [0.0068 (0.0033)] | Total Loss [1.0643 (2.2362)]
Epoch: [1][70/220] | Time [0.725s (0.766s)] | Data [0.111s (0.154s)] | Focal Loss [0.0372 (0.0994)] | Dice Loss [0.2043 (0.2260)] | IoU Loss [0.0014 (0.0033)] | Total Loss [0.9500 (2.2178)]
Epoch: [1][71/220] | Time [0.666s (0.764s)] | Data [0.117s (0.154s)] | Focal Loss [0.0307 (0.0985)] | Dice Loss [0.2824 (0.2268)] | IoU Loss [0.0028 (0.0033)] | Total Loss [0.8995 (2.1992)]
Epoch: [1][72/220] | Time [0.629s (0.763s)] | Data [0.090s (0.153s)] | Focal Loss [0.0357 (0.0976)] | Dice Loss [0.2422 (0.2270)] | IoU Loss [0.0034 (0.0033)] | Total Loss [0.9598 (2.1820)]
Epoch: [1][73/220] | Time [0.810s (0.763s)] | Data [0.136s (0.153s)] | Focal Loss [0.0525 (0.0970)] | Dice Loss [0.2082 (0.2267)] | IoU Loss [0.0022 (0.0033)] | Total Loss [1.2605 (2.1694)]
Epoch: [1][74/220] | Time [0.750s (0.763s)] | Data [0.157s (0.153s)] | Focal Loss [0.0996 (0.0970)] | Dice Loss [0.2680 (0.2273)] | IoU Loss [0.0030 (0.0033)] | Total Loss [2.2629 (2.1706)]
Epoch: [1][75/220] | Time [0.747s (0.763s)] | Data [0.136s (0.153s)] | Focal Loss [0.0347 (0.0962)] | Dice Loss [0.2400 (0.2275)] | IoU Loss [0.0013 (0.0032)] | Total Loss [0.9363 (2.1542)]
Epoch: [1][76/220] | Time [0.629s (0.761s)] | Data [0.108s (0.152s)] | Focal Loss [0.0345 (0.0954)] | Dice Loss [0.4067 (0.2298)] | IoU Loss [0.0029 (0.0032)] | Total Loss [1.0995 (2.1403)]
Epoch: [1][77/220] | Time [0.653s (0.760s)] | Data [0.088s (0.151s)] | Focal Loss [0.0405 (0.0947)] | Dice Loss [0.2133 (0.2296)] | IoU Loss [0.0014 (0.0032)] | Total Loss [1.0248 (2.1258)]
Epoch: [1][78/220] | Time [0.695s (0.759s)] | Data [0.112s (0.151s)] | Focal Loss [0.0355 (0.0939)] | Dice Loss [0.2369 (0.2297)] | IoU Loss [0.0024 (0.0032)] | Total Loss [0.9497 (2.1107)]
Epoch: [1][79/220] | Time [0.706s (0.758s)] | Data [0.122s (0.150s)] | Focal Loss [0.0337 (0.0931)] | Dice Loss [0.2262 (0.2297)] | IoU Loss [0.0020 (0.0032)] | Total Loss [0.9027 (2.0954)]
Epoch: [1][80/220] | Time [0.602s (0.756s)] | Data [0.092s (0.150s)] | Focal Loss [0.0216 (0.0922)] | Dice Loss [0.3551 (0.2312)] | IoU Loss [0.0031 (0.0032)] | Total Loss [0.7901 (2.0791)]
Epoch: [1][81/220] | Time [0.834s (0.757s)] | Data [0.132s (0.149s)] | Focal Loss [0.0367 (0.0916)] | Dice Loss [0.1682 (0.2304)] | IoU Loss [0.0013 (0.0032)] | Total Loss [0.9036 (2.0646)]
Epoch: [1][82/220] | Time [0.800s (0.758s)] | Data [0.185s (0.150s)] | Focal Loss [0.0389 (0.0909)] | Dice Loss [0.2254 (0.2304)] | IoU Loss [0.0012 (0.0031)] | Total Loss [1.0048 (2.0517)]
Epoch: [1][83/220] | Time [0.716s (0.757s)] | Data [0.131s (0.150s)] | Focal Loss [0.0650 (0.0906)] | Dice Loss [0.3471 (0.2318)] | IoU Loss [0.0053 (0.0032)] | Total Loss [1.6527 (2.0469)]
Epoch: [1][84/220] | Time [0.649s (0.756s)] | Data [0.103s (0.149s)] | Focal Loss [0.0307 (0.0899)] | Dice Loss [0.2896 (0.2325)] | IoU Loss [0.0017 (0.0031)] | Total Loss [0.9051 (2.0333)]
Epoch: [1][85/220] | Time [0.722s (0.755s)] | Data [0.113s (0.149s)] | Focal Loss [0.0367 (0.0893)] | Dice Loss [0.2253 (0.2324)] | IoU Loss [0.0016 (0.0031)] | Total Loss [0.9611 (2.0207)]
Epoch: [1][86/220] | Time [0.700s (0.755s)] | Data [0.125s (0.148s)] | Focal Loss [0.0395 (0.0887)] | Dice Loss [0.2598 (0.2327)] | IoU Loss [0.0021 (0.0031)] | Total Loss [1.0515 (2.0094)]
Epoch: [1][87/220] | Time [0.688s (0.754s)] | Data [0.112s (0.148s)] | Focal Loss [0.0316 (0.0880)] | Dice Loss [0.2188 (0.2326)] | IoU Loss [0.0012 (0.0031)] | Total Loss [0.8522 (1.9961)]
Epoch: [1][88/220] | Time [0.710s (0.754s)] | Data [0.118s (0.148s)] | Focal Loss [0.0378 (0.0875)] | Dice Loss [0.2687 (0.2330)] | IoU Loss [0.0023 (0.0031)] | Total Loss [1.0275 (1.9851)]
Epoch: [1][89/220] | Time [0.717s (0.753s)] | Data [0.122s (0.147s)] | Focal Loss [0.0329 (0.0868)] | Dice Loss [0.2235 (0.2329)] | IoU Loss [0.0026 (0.0031)] | Total Loss [0.8847 (1.9727)]
Epoch: [1][90/220] | Time [0.824s (0.754s)] | Data [0.155s (0.147s)] | Focal Loss [0.0432 (0.0864)] | Dice Loss [0.2302 (0.2328)] | IoU Loss [0.0015 (0.0031)] | Total Loss [1.0965 (1.9630)]
Epoch: [1][91/220] | Time [0.694s (0.753s)] | Data [0.145s (0.147s)] | Focal Loss [0.0389 (0.0858)] | Dice Loss [0.3488 (0.2341)] | IoU Loss [0.0024 (0.0030)] | Total Loss [1.1294 (1.9538)]
Epoch: [1][92/220] | Time [0.731s (0.753s)] | Data [0.118s (0.147s)] | Focal Loss [0.0461 (0.0854)] | Dice Loss [0.2388 (0.2342)] | IoU Loss [0.0023 (0.0030)] | Total Loss [1.1640 (1.9453)]
Epoch: [1][93/220] | Time [0.779s (0.753s)] | Data [0.148s (0.147s)] | Focal Loss [0.0402 (0.0849)] | Dice Loss [0.2275 (0.2341)] | IoU Loss [0.0018 (0.0030)] | Total Loss [1.0329 (1.9354)]
Epoch: [1][94/220] | Time [0.685s (0.753s)] | Data [0.131s (0.147s)] | Focal Loss [0.0348 (0.0844)] | Dice Loss [0.2854 (0.2346)] | IoU Loss [0.0023 (0.0030)] | Total Loss [0.9832 (1.9253)]
Epoch: [1][95/220] | Time [0.718s (0.752s)] | Data [0.113s (0.146s)] | Focal Loss [0.0387 (0.0839)] | Dice Loss [0.2541 (0.2348)] | IoU Loss [0.0025 (0.0030)] | Total Loss [1.0308 (1.9159)]
Epoch: [1][96/220] | Time [0.766s (0.752s)] | Data [0.139s (0.146s)] | Focal Loss [0.0409 (0.0835)] | Dice Loss [0.1967 (0.2344)] | IoU Loss [0.0011 (0.0030)] | Total Loss [1.0168 (1.9065)]
Epoch: [1][97/220] | Time [0.641s (0.751s)] | Data [0.110s (0.146s)] | Focal Loss [0.0179 (0.0828)] | Dice Loss [0.2324 (0.2344)] | IoU Loss [0.0026 (0.0030)] | Total Loss [0.5926 (1.8930)]
Epoch: [1][98/220] | Time [0.703s (0.751s)] | Data [0.104s (0.146s)] | Focal Loss [0.0339 (0.0823)] | Dice Loss [0.2208 (0.2343)] | IoU Loss [0.0010 (0.0030)] | Total Loss [0.8991 (1.8828)]
Epoch: [1][99/220] | Time [0.723s (0.750s)] | Data [0.133s (0.145s)] | Focal Loss [0.0413 (0.0819)] | Dice Loss [0.2640 (0.2346)] | IoU Loss [0.0019 (0.0030)] | Total Loss [1.0919 (1.8749)]
Epoch: [1][100/220] | Time [0.665s (0.750s)] | Data [0.109s (0.145s)] | Focal Loss [0.0311 (0.0814)] | Dice Loss [0.2829 (0.2351)] | IoU Loss [0.0017 (0.0029)] | Total Loss [0.9058 (1.8652)]
Epoch: [1][101/220] | Time [0.708s (0.749s)] | Data [0.112s (0.145s)] | Focal Loss [0.0438 (0.0810)] | Dice Loss [0.3062 (0.2358)] | IoU Loss [0.0029 (0.0029)] | Total Loss [1.1854 (1.8584)]
Epoch: [1][102/220] | Time [0.624s (0.748s)] | Data [0.099s (0.144s)] | Focal Loss [0.0252 (0.0804)] | Dice Loss [0.3367 (0.2368)] | IoU Loss [0.0017 (0.0029)] | Total Loss [0.8429 (1.8485)]
Epoch: [1][103/220] | Time [0.612s (0.747s)] | Data [0.077s (0.144s)] | Focal Loss [0.0321 (0.0800)] | Dice Loss [0.3105 (0.2375)] | IoU Loss [0.0021 (0.0029)] | Total Loss [0.9544 (1.8398)]
Epoch: [1][104/220] | Time [0.825s (0.747s)] | Data [0.138s (0.144s)] | Focal Loss [0.0478 (0.0797)] | Dice Loss [0.1903 (0.2370)] | IoU Loss [0.0019 (0.0029)] | Total Loss [1.1473 (1.8331)]
Epoch: [1][105/220] | Time [0.845s (0.748s)] | Data [0.192s (0.144s)] | Focal Loss [0.0406 (0.0793)] | Dice Loss [0.2340 (0.2370)] | IoU Loss [0.0012 (0.0029)] | Total Loss [1.0475 (1.8257)]
Epoch: [1][106/220] | Time [0.730s (0.748s)] | Data [0.147s (0.144s)] | Focal Loss [0.0314 (0.0788)] | Dice Loss [0.2515 (0.2371)] | IoU Loss [0.0011 (0.0029)] | Total Loss [0.8798 (1.8167)]
Epoch: [1][107/220] | Time [0.640s (0.747s)] | Data [0.100s (0.144s)] | Focal Loss [0.0349 (0.0784)] | Dice Loss [0.2776 (0.2375)] | IoU Loss [0.0032 (0.0029)] | Total Loss [0.9787 (1.8089)]
Epoch: [1][108/220] | Time [0.763s (0.747s)] | Data [0.121s (0.144s)] | Focal Loss [0.0330 (0.0780)] | Dice Loss [0.2362 (0.2375)] | IoU Loss [0.0016 (0.0029)] | Total Loss [0.8974 (1.8005)]
Epoch: [1][109/220] | Time [0.827s (0.748s)] | Data [0.169s (0.144s)] | Focal Loss [0.0333 (0.0776)] | Dice Loss [0.2032 (0.2372)] | IoU Loss [0.0013 (0.0029)] | Total Loss [0.8707 (1.7919)]
Epoch: [1][110/220] | Time [0.730s (0.748s)] | Data [0.148s (0.144s)] | Focal Loss [0.0700 (0.0775)] | Dice Loss [0.3867 (0.2385)] | IoU Loss [0.0021 (0.0029)] | Total Loss [1.7886 (1.7919)]
Epoch: [1][111/220] | Time [0.685s (0.747s)] | Data [0.110s (0.143s)] | Focal Loss [0.0252 (0.0771)] | Dice Loss [0.2163 (0.2383)] | IoU Loss [0.0015 (0.0028)] | Total Loss [0.7221 (1.7823)]
Epoch: [1][112/220] | Time [0.726s (0.747s)] | Data [0.122s (0.143s)] | Focal Loss [0.0260 (0.0766)] | Dice Loss [0.2074 (0.2381)] | IoU Loss [0.0007 (0.0028)] | Total Loss [0.7272 (1.7728)]
