loading annotations into memory...
Done (t=0.13s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [2.906s (2.906s)] | Data [1.941s (1.941s)] | Focal Loss [0.9468 (0.9468)] | Dice Loss [0.1299 (0.1299)] | IoU Loss [0.0050 (0.0050)] | Total Loss [19.0713 (19.0713)]
Epoch: [1][27/220] | Time [0.521s (0.561s)] | Data [0.181s (0.224s)] | Focal Loss [0.4285 (0.4260)] | Dice Loss [0.1062 (0.1399)] | IoU Loss [0.0029 (0.0053)] | Total Loss [8.6789 (8.6651)]
Epoch: [1][28/220] | Time [0.505s (0.559s)] | Data [0.208s (0.224s)] | Focal Loss [0.2489 (0.4197)] | Dice Loss [0.1223 (0.1392)] | IoU Loss [0.0075 (0.0054)] | Total Loss [5.1070 (8.5380)]
Epoch: [1][29/220] | Time [0.431s (0.555s)] | Data [0.119s (0.220s)] | Focal Loss [0.2441 (0.4136)] | Dice Loss [0.0686 (0.1368)] | IoU Loss [0.0009 (0.0052)] | Total Loss [4.9508 (8.4143)]
Epoch: [1][30/220] | Time [0.461s (0.552s)] | Data [0.151s (0.218s)] | Focal Loss [0.4056 (0.4133)] | Dice Loss [0.1582 (0.1375)] | IoU Loss [0.0045 (0.0052)] | Total Loss [8.2737 (8.4096)]
Epoch: [1][31/220] | Time [0.526s (0.551s)] | Data [0.204s (0.217s)] | Focal Loss [0.3316 (0.4107)] | Dice Loss [0.1587 (0.1382)] | IoU Loss [0.0081 (0.0053)] | Total Loss [6.7990 (8.3577)]
Epoch: [1][32/220] | Time [0.501s (0.549s)] | Data [0.195s (0.217s)] | Focal Loss [0.3962 (0.4103)] | Dice Loss [0.1260 (0.1378)] | IoU Loss [0.0058 (0.0053)] | Total Loss [8.0558 (8.3482)]
Epoch: [1][33/220] | Time [0.535s (0.549s)] | Data [0.202s (0.216s)] | Focal Loss [0.4871 (0.4126)] | Dice Loss [0.1208 (0.1373)] | IoU Loss [0.0037 (0.0053)] | Total Loss [9.8670 (8.3942)]
Epoch: [1][34/220] | Time [0.519s (0.548s)] | Data [0.217s (0.216s)] | Focal Loss [0.1804 (0.4058)] | Dice Loss [0.1323 (0.1372)] | IoU Loss [0.0011 (0.0052)] | Total Loss [3.7422 (8.2574)]
Epoch: [1][35/220] | Time [0.517s (0.547s)] | Data [0.172s (0.215s)] | Focal Loss [0.4078 (0.4058)] | Dice Loss [0.1655 (0.1380)] | IoU Loss [0.0054 (0.0052)] | Total Loss [8.3275 (8.2594)]
Epoch: [1][36/220] | Time [0.610s (0.549s)] | Data [0.276s (0.217s)] | Focal Loss [0.3676 (0.4048)] | Dice Loss [0.0914 (0.1367)] | IoU Loss [0.0042 (0.0051)] | Total Loss [7.4481 (8.2369)]
Epoch: [1][37/220] | Time [0.501s (0.548s)] | Data [0.215s (0.217s)] | Focal Loss [0.2688 (0.4011)] | Dice Loss [0.2587 (0.1400)] | IoU Loss [0.0179 (0.0055)] | Total Loss [5.6518 (8.1670)]
Epoch: [1][38/220] | Time [0.462s (0.545s)] | Data [0.140s (0.215s)] | Focal Loss [0.5097 (0.4039)] | Dice Loss [0.1782 (0.1410)] | IoU Loss [0.0068 (0.0055)] | Total Loss [10.3787 (8.2252)]
Epoch: [1][39/220] | Time [0.535s (0.545s)] | Data [0.212s (0.214s)] | Focal Loss [0.2631 (0.4003)] | Dice Loss [0.0947 (0.1398)] | IoU Loss [0.0021 (0.0054)] | Total Loss [5.3587 (8.1517)]
Epoch: [1][40/220] | Time [0.512s (0.544s)] | Data [0.206s (0.214s)] | Focal Loss [0.2864 (0.3975)] | Dice Loss [0.1244 (0.1394)] | IoU Loss [0.0058 (0.0054)] | Total Loss [5.8573 (8.0944)]
Epoch: [1][41/220] | Time [0.496s (0.543s)] | Data [0.183s (0.213s)] | Focal Loss [0.2408 (0.3937)] | Dice Loss [0.1815 (0.1404)] | IoU Loss [0.0048 (0.0054)] | Total Loss [5.0015 (8.0189)]
Epoch: [1][42/220] | Time [0.457s (0.541s)] | Data [0.162s (0.212s)] | Focal Loss [0.1220 (0.3872)] | Dice Loss [0.0969 (0.1394)] | IoU Loss [0.0027 (0.0054)] | Total Loss [2.5399 (7.8885)]
Epoch: [1][43/220] | Time [0.436s (0.539s)] | Data [0.139s (0.211s)] | Focal Loss [0.1318 (0.3812)] | Dice Loss [0.1367 (0.1393)] | IoU Loss [0.0041 (0.0053)] | Total Loss [2.7772 (7.7696)]
Epoch: [1][44/220] | Time [0.512s (0.538s)] | Data [0.181s (0.210s)] | Focal Loss [0.2699 (0.3787)] | Dice Loss [0.1658 (0.1399)] | IoU Loss [0.0042 (0.0053)] | Total Loss [5.5678 (7.7196)]
Epoch: [1][45/220] | Time [0.543s (0.538s)] | Data [0.231s (0.210s)] | Focal Loss [0.2516 (0.3759)] | Dice Loss [0.2107 (0.1415)] | IoU Loss [0.0052 (0.0053)] | Total Loss [5.2473 (7.6646)]
Epoch: [1][46/220] | Time [0.486s (0.537s)] | Data [0.169s (0.209s)] | Focal Loss [0.2324 (0.3728)] | Dice Loss [0.1004 (0.1406)] | IoU Loss [0.0040 (0.0053)] | Total Loss [4.7531 (7.6013)]
Epoch: [1][47/220] | Time [0.500s (0.536s)] | Data [0.175s (0.209s)] | Focal Loss [0.3021 (0.3713)] | Dice Loss [0.1154 (0.1401)] | IoU Loss [0.0021 (0.0052)] | Total Loss [6.1602 (7.5707)]
Epoch: [1][48/220] | Time [0.643s (0.538s)] | Data [0.275s (0.210s)] | Focal Loss [0.2322 (0.3684)] | Dice Loss [0.1370 (0.1400)] | IoU Loss [0.0041 (0.0052)] | Total Loss [4.7850 (7.5126)]
Epoch: [1][49/220] | Time [0.597s (0.540s)] | Data [0.296s (0.212s)] | Focal Loss [0.1730 (0.3644)] | Dice Loss [0.1051 (0.1393)] | IoU Loss [0.0014 (0.0051)] | Total Loss [3.5659 (7.4321)]
Epoch: [1][50/220] | Time [0.445s (0.538s)] | Data [0.149s (0.211s)] | Focal Loss [0.0819 (0.3587)] | Dice Loss [0.1125 (0.1388)] | IoU Loss [0.0034 (0.0051)] | Total Loss [1.7539 (7.3185)]
Epoch: [1][51/220] | Time [0.497s (0.537s)] | Data [0.170s (0.210s)] | Focal Loss [0.1126 (0.3539)] | Dice Loss [0.0939 (0.1379)] | IoU Loss [0.0022 (0.0050)] | Total Loss [2.3483 (7.2211)]
Epoch: [1][52/220] | Time [0.526s (0.537s)] | Data [0.222s (0.210s)] | Focal Loss [0.1737 (0.3504)] | Dice Loss [0.1968 (0.1390)] | IoU Loss [0.0048 (0.0050)] | Total Loss [3.6754 (7.1529)]
Epoch: [1][53/220] | Time [0.541s (0.537s)] | Data [0.203s (0.210s)] | Focal Loss [0.2867 (0.3492)] | Dice Loss [0.1596 (0.1394)] | IoU Loss [0.0038 (0.0050)] | Total Loss [5.8979 (7.1292)]
Epoch: [1][54/220] | Time [0.494s (0.536s)] | Data [0.213s (0.210s)] | Focal Loss [0.4061 (0.3503)] | Dice Loss [0.3104 (0.1426)] | IoU Loss [0.0166 (0.0052)] | Total Loss [8.4496 (7.1536)]
Epoch: [1][55/220] | Time [0.447s (0.534s)] | Data [0.121s (0.208s)] | Focal Loss [0.1790 (0.3472)] | Dice Loss [0.1749 (0.1432)] | IoU Loss [0.0066 (0.0052)] | Total Loss [3.7616 (7.0920)]
Epoch: [1][56/220] | Time [0.501s (0.534s)] | Data [0.206s (0.208s)] | Focal Loss [0.1035 (0.3428)] | Dice Loss [0.1244 (0.1428)] | IoU Loss [0.0043 (0.0052)] | Total Loss [2.1981 (7.0046)]
Epoch: [1][57/220] | Time [0.472s (0.533s)] | Data [0.157s (0.207s)] | Focal Loss [0.1740 (0.3399)] | Dice Loss [0.2092 (0.1440)] | IoU Loss [0.0046 (0.0052)] | Total Loss [3.6938 (6.9465)]
Epoch: [1][58/220] | Time [0.488s (0.532s)] | Data [0.180s (0.207s)] | Focal Loss [0.1228 (0.3361)] | Dice Loss [0.0981 (0.1432)] | IoU Loss [0.0022 (0.0051)] | Total Loss [2.5572 (6.8708)]
Epoch: [1][59/220] | Time [0.501s (0.531s)] | Data [0.189s (0.207s)] | Focal Loss [0.1328 (0.3327)] | Dice Loss [0.1137 (0.1427)] | IoU Loss [0.0027 (0.0051)] | Total Loss [2.7735 (6.8014)]
Epoch: [1][60/220] | Time [0.565s (0.532s)] | Data [0.208s (0.207s)] | Focal Loss [0.2103 (0.3306)] | Dice Loss [0.1233 (0.1424)] | IoU Loss [0.0045 (0.0051)] | Total Loss [4.3331 (6.7602)]
Epoch: [1][61/220] | Time [0.597s (0.533s)] | Data [0.282s (0.208s)] | Focal Loss [0.1732 (0.3281)] | Dice Loss [0.1500 (0.1425)] | IoU Loss [0.0065 (0.0051)] | Total Loss [3.6211 (6.7088)]
Epoch: [1][62/220] | Time [0.476s (0.532s)] | Data [0.186s (0.208s)] | Focal Loss [0.1363 (0.3250)] | Dice Loss [0.2468 (0.1442)] | IoU Loss [0.0090 (0.0052)] | Total Loss [2.9813 (6.6487)]
Epoch: [1][63/220] | Time [0.455s (0.531s)] | Data [0.142s (0.206s)] | Focal Loss [0.1736 (0.3226)] | Dice Loss [0.1354 (0.1440)] | IoU Loss [0.0060 (0.0052)] | Total Loss [3.6140 (6.6005)]
Epoch: [1][64/220] | Time [0.496s (0.530s)] | Data [0.199s (0.206s)] | Focal Loss [0.0759 (0.3187)] | Dice Loss [0.1543 (0.1442)] | IoU Loss [0.0037 (0.0052)] | Total Loss [1.6757 (6.5235)]
Epoch: [1][65/220] | Time [0.469s (0.529s)] | Data [0.160s (0.206s)] | Focal Loss [0.1302 (0.3158)] | Dice Loss [0.2336 (0.1456)] | IoU Loss [0.0074 (0.0052)] | Total Loss [2.8446 (6.4669)]
Epoch: [1][66/220] | Time [0.469s (0.528s)] | Data [0.177s (0.205s)] | Focal Loss [0.0956 (0.3125)] | Dice Loss [0.2622 (0.1473)] | IoU Loss [0.0085 (0.0053)] | Total Loss [2.1819 (6.4020)]
Epoch: [1][67/220] | Time [0.462s (0.528s)] | Data [0.148s (0.204s)] | Focal Loss [0.1194 (0.3096)] | Dice Loss [0.1320 (0.1471)] | IoU Loss [0.0023 (0.0052)] | Total Loss [2.5220 (6.3441)]
Epoch: [1][68/220] | Time [0.576s (0.528s)] | Data [0.240s (0.205s)] | Focal Loss [0.1675 (0.3075)] | Dice Loss [0.1223 (0.1468)] | IoU Loss [0.0037 (0.0052)] | Total Loss [3.4759 (6.3019)]
Epoch: [1][69/220] | Time [0.503s (0.528s)] | Data [0.216s (0.205s)] | Focal Loss [0.1245 (0.3048)] | Dice Loss [0.3393 (0.1495)] | IoU Loss [0.0206 (0.0054)] | Total Loss [2.8501 (6.2519)]
Epoch: [1][70/220] | Time [0.449s (0.527s)] | Data [0.135s (0.204s)] | Focal Loss [0.1007 (0.3019)] | Dice Loss [0.1189 (0.1491)] | IoU Loss [0.0047 (0.0054)] | Total Loss [2.1377 (6.1931)]
Epoch: [1][71/220] | Time [0.486s (0.526s)] | Data [0.188s (0.204s)] | Focal Loss [0.0840 (0.2989)] | Dice Loss [0.1573 (0.1492)] | IoU Loss [0.0047 (0.0054)] | Total Loss [1.8415 (6.1318)]
Epoch: [1][72/220] | Time [0.403s (0.524s)] | Data [0.113s (0.203s)] | Focal Loss [0.0739 (0.2957)] | Dice Loss [0.1617 (0.1494)] | IoU Loss [0.0052 (0.0054)] | Total Loss [1.6457 (6.0695)]
Epoch: [1][73/220] | Time [0.509s (0.524s)] | Data [0.166s (0.202s)] | Focal Loss [0.2435 (0.2950)] | Dice Loss [0.1582 (0.1495)] | IoU Loss [0.0060 (0.0054)] | Total Loss [5.0338 (6.0553)]
Epoch: [1][74/220] | Time [0.565s (0.525s)] | Data [0.260s (0.203s)] | Focal Loss [0.1932 (0.2936)] | Dice Loss [0.2048 (0.1503)] | IoU Loss [0.0062 (0.0054)] | Total Loss [4.0755 (6.0286)]
Epoch: [1][75/220] | Time [0.512s (0.525s)] | Data [0.190s (0.203s)] | Focal Loss [0.1199 (0.2913)] | Dice Loss [0.2093 (0.1511)] | IoU Loss [0.0057 (0.0054)] | Total Loss [2.6130 (5.9830)]
Epoch: [1][76/220] | Time [0.450s (0.524s)] | Data [0.166s (0.202s)] | Focal Loss [0.0906 (0.2887)] | Dice Loss [0.3801 (0.1541)] | IoU Loss [0.0157 (0.0055)] | Total Loss [2.2069 (5.9334)]
Epoch: [1][77/220] | Time [0.403s (0.522s)] | Data [0.099s (0.201s)] | Focal Loss [0.1129 (0.2864)] | Dice Loss [0.1285 (0.1537)] | IoU Loss [0.0036 (0.0055)] | Total Loss [2.3899 (5.8873)]
Epoch: [1][78/220] | Time [0.450s (0.521s)] | Data [0.148s (0.200s)] | Focal Loss [0.0588 (0.2835)] | Dice Loss [0.2221 (0.1546)] | IoU Loss [0.0049 (0.0055)] | Total Loss [1.4037 (5.8299)]
Epoch: [1][79/220] | Time [0.482s (0.521s)] | Data [0.177s (0.200s)] | Focal Loss [0.0508 (0.2805)] | Dice Loss [0.2246 (0.1555)] | IoU Loss [0.0053 (0.0055)] | Total Loss [1.2459 (5.7718)]
Epoch: [1][80/220] | Time [0.417s (0.519s)] | Data [0.139s (0.199s)] | Focal Loss [0.0546 (0.2777)] | Dice Loss [0.3088 (0.1574)] | IoU Loss [0.0083 (0.0055)] | Total Loss [1.4096 (5.7173)]
Epoch: [1][81/220] | Time [0.501s (0.519s)] | Data [0.143s (0.198s)] | Focal Loss [0.0873 (0.2754)] | Dice Loss [0.1183 (0.1569)] | IoU Loss [0.0037 (0.0055)] | Total Loss [1.8686 (5.6698)]
Epoch: [1][82/220] | Time [0.608s (0.520s)] | Data [0.290s (0.200s)] | Focal Loss [0.1061 (0.2733)] | Dice Loss [0.1431 (0.1568)] | IoU Loss [0.0050 (0.0055)] | Total Loss [2.2693 (5.6283)]
Epoch: [1][83/220] | Time [0.509s (0.520s)] | Data [0.205s (0.200s)] | Focal Loss [0.4608 (0.2756)] | Dice Loss [0.3403 (0.1590)] | IoU Loss [0.0230 (0.0057)] | Total Loss [9.5795 (5.6759)]
Epoch: [1][84/220] | Time [0.451s (0.519s)] | Data [0.158s (0.199s)] | Focal Loss [0.0908 (0.2734)] | Dice Loss [0.2334 (0.1599)] | IoU Loss [0.0089 (0.0058)] | Total Loss [2.0581 (5.6329)]
Epoch: [1][85/220] | Time [0.456s (0.519s)] | Data [0.143s (0.198s)] | Focal Loss [0.0902 (0.2712)] | Dice Loss [0.1429 (0.1597)] | IoU Loss [0.0073 (0.0058)] | Total Loss [1.9544 (5.5896)]
Epoch: [1][86/220] | Time [0.500s (0.518s)] | Data [0.200s (0.198s)] | Focal Loss [0.0687 (0.2689)] | Dice Loss [0.1899 (0.1600)] | IoU Loss [0.0039 (0.0058)] | Total Loss [1.5688 (5.5428)]
Epoch: [1][87/220] | Time [0.464s (0.518s)] | Data [0.162s (0.198s)] | Focal Loss [0.0573 (0.2664)] | Dice Loss [0.1334 (0.1597)] | IoU Loss [0.0035 (0.0057)] | Total Loss [1.2838 (5.4939)]
Epoch: [1][88/220] | Time [0.472s (0.517s)] | Data [0.165s (0.198s)] | Focal Loss [0.0823 (0.2643)] | Dice Loss [0.2248 (0.1604)] | IoU Loss [0.0056 (0.0057)] | Total Loss [1.8759 (5.4528)]
Epoch: [1][89/220] | Time [0.494s (0.517s)] | Data [0.186s (0.198s)] | Focal Loss [0.0675 (0.2621)] | Dice Loss [0.1525 (0.1604)] | IoU Loss [0.0069 (0.0057)] | Total Loss [1.5093 (5.4084)]
Epoch: [1][90/220] | Time [0.557s (0.517s)] | Data [0.216s (0.198s)] | Focal Loss [0.1347 (0.2607)] | Dice Loss [0.1730 (0.1605)] | IoU Loss [0.0080 (0.0058)] | Total Loss [2.8740 (5.3803)]
Epoch: [1][91/220] | Time [0.528s (0.517s)] | Data [0.234s (0.198s)] | Focal Loss [0.0866 (0.2588)] | Dice Loss [0.4219 (0.1634)] | IoU Loss [0.0102 (0.0058)] | Total Loss [2.1644 (5.3449)]
Epoch: [1][92/220] | Time [0.465s (0.517s)] | Data [0.150s (0.198s)] | Focal Loss [0.0945 (0.2570)] | Dice Loss [0.1832 (0.1636)] | IoU Loss [0.0051 (0.0058)] | Total Loss [2.0776 (5.3094)]
Epoch: [1][93/220] | Time [0.544s (0.517s)] | Data [0.221s (0.198s)] | Focal Loss [0.0979 (0.2553)] | Dice Loss [0.1766 (0.1637)] | IoU Loss [0.0061 (0.0058)] | Total Loss [2.1398 (5.2753)]
Epoch: [1][94/220] | Time [0.496s (0.517s)] | Data [0.201s (0.198s)] | Focal Loss [0.0875 (0.2535)] | Dice Loss [0.2333 (0.1645)] | IoU Loss [0.0068 (0.0058)] | Total Loss [1.9901 (5.2404)]
Epoch: [1][95/220] | Time [0.463s (0.516s)] | Data [0.151s (0.197s)] | Focal Loss [0.1123 (0.2520)] | Dice Loss [0.2355 (0.1652)] | IoU Loss [0.0102 (0.0059)] | Total Loss [2.4923 (5.2115)]
Epoch: [1][96/220] | Time [0.532s (0.517s)] | Data [0.212s (0.198s)] | Focal Loss [0.1052 (0.2505)] | Dice Loss [0.1670 (0.1652)] | IoU Loss [0.0047 (0.0059)] | Total Loss [2.2759 (5.1809)]
Epoch: [1][97/220] | Time [0.474s (0.516s)] | Data [0.190s (0.198s)] | Focal Loss [0.0337 (0.2483)] | Dice Loss [0.2571 (0.1662)] | IoU Loss [0.0060 (0.0059)] | Total Loss [0.9362 (5.1371)]
Epoch: [1][98/220] | Time [0.427s (0.515s)] | Data [0.117s (0.197s)] | Focal Loss [0.0820 (0.2466)] | Dice Loss [0.1932 (0.1665)] | IoU Loss [0.0052 (0.0059)] | Total Loss [1.8377 (5.1035)]
Epoch: [1][99/220] | Time [0.498s (0.515s)] | Data [0.192s (0.197s)] | Focal Loss [0.0903 (0.2450)] | Dice Loss [0.2305 (0.1671)] | IoU Loss [0.0055 (0.0059)] | Total Loss [2.0411 (5.0725)]
Epoch: [1][100/220] | Time [0.472s (0.515s)] | Data [0.177s (0.196s)] | Focal Loss [0.0680 (0.2432)] | Dice Loss [0.2609 (0.1680)] | IoU Loss [0.0038 (0.0058)] | Total Loss [1.6242 (5.0380)]
Epoch: [1][101/220] | Time [0.461s (0.514s)] | Data [0.148s (0.196s)] | Focal Loss [0.1097 (0.2419)] | Dice Loss [0.2541 (0.1689)] | IoU Loss [0.0063 (0.0058)] | Total Loss [2.4549 (5.0125)]
Epoch: [1][102/220] | Time [0.438s (0.513s)] | Data [0.154s (0.196s)] | Focal Loss [0.0443 (0.2400)] | Dice Loss [0.3476 (0.1706)] | IoU Loss [0.0041 (0.0058)] | Total Loss [1.2382 (4.9755)]
Epoch: [1][103/220] | Time [0.372s (0.512s)] | Data [0.085s (0.194s)] | Focal Loss [0.0619 (0.2382)] | Dice Loss [0.4252 (0.1731)] | IoU Loss [0.0072 (0.0058)] | Total Loss [1.6703 (4.9434)]
Epoch: [1][104/220] | Time [0.513s (0.512s)] | Data [0.162s (0.194s)] | Focal Loss [0.0945 (0.2368)] | Dice Loss [0.1602 (0.1730)] | IoU Loss [0.0029 (0.0058)] | Total Loss [2.0536 (4.9156)]
Epoch: [1][105/220] | Time [0.626s (0.513s)] | Data [0.292s (0.195s)] | Focal Loss [0.0790 (0.2353)] | Dice Loss [0.2364 (0.1736)] | IoU Loss [0.0048 (0.0058)] | Total Loss [1.8220 (4.8861)]
Epoch: [1][106/220] | Time [0.544s (0.513s)] | Data [0.241s (0.196s)] | Focal Loss [0.0746 (0.2338)] | Dice Loss [0.2796 (0.1746)] | IoU Loss [0.0033 (0.0058)] | Total Loss [1.7747 (4.8568)]
Epoch: [1][107/220] | Time [0.445s (0.513s)] | Data [0.157s (0.195s)] | Focal Loss [0.0484 (0.2321)] | Dice Loss [0.2555 (0.1754)] | IoU Loss [0.0057 (0.0058)] | Total Loss [1.2291 (4.8229)]
Epoch: [1][108/220] | Time [0.484s (0.512s)] | Data [0.155s (0.195s)] | Focal Loss [0.0695 (0.2306)] | Dice Loss [0.1934 (0.1755)] | IoU Loss [0.0033 (0.0057)] | Total Loss [1.5864 (4.7929)]
Epoch: [1][109/220] | Time [0.597s (0.513s)] | Data [0.260s (0.195s)] | Focal Loss [0.0651 (0.2291)] | Dice Loss [0.1794 (0.1756)] | IoU Loss [0.0058 (0.0057)] | Total Loss [1.4868 (4.7626)]
Epoch: [1][110/220] | Time [0.540s (0.513s)] | Data [0.236s (0.196s)] | Focal Loss [0.1105 (0.2280)] | Dice Loss [0.4705 (0.1782)] | IoU Loss [0.0067 (0.0058)] | Total Loss [2.6876 (4.7437)]
Epoch: [1][111/220] | Time [0.463s (0.513s)] | Data [0.165s (0.195s)] | Focal Loss [0.0430 (0.2263)] | Dice Loss [0.1838 (0.1783)] | IoU Loss [0.0065 (0.0058)] | Total Loss [1.0512 (4.7104)]
Epoch: [1][112/220] | Time [0.479s (0.513s)] | Data [0.169s (0.195s)] | Focal Loss [0.0723 (0.2249)] | Dice Loss [0.1916 (0.1784)] | IoU Loss [0.0039 (0.0057)] | Total Loss [1.6416 (4.6830)]
