loading annotations into memory...
Done (t=1.03s)
creating index...
index created!
loading annotations into memory...
Done (t=0.24s)
creating index...
index created!
Epoch: [1][1/220] | Time [3.986s (3.986s)] | Data [2.995s (2.995s)] | Focal Loss [12.8601 (12.8601)] | Dice Loss [1.1637 (1.1637)] | IoU Loss [0.3979 (0.3979)] | Total Loss [258.7631 (258.7631)]
Epoch: [1][38/220] | Time [0.528s (0.670s)] | Data [0.186s (0.317s)] | Focal Loss [2.0585 (4.9495)] | Dice Loss [1.2579 (1.1577)] | IoU Loss [0.1634 (0.2941)] | Total Loss [42.5910 (100.4415)]
Epoch: [1][39/220] | Time [0.630s (0.669s)] | Data [0.283s (0.316s)] | Focal Loss [2.2351 (4.8799)] | Dice Loss [1.2113 (1.1590)] | IoU Loss [0.1797 (0.2911)] | Total Loss [46.0926 (99.0480)]
Epoch: [1][40/220] | Time [0.625s (0.668s)] | Data [0.295s (0.315s)] | Focal Loss [1.8358 (4.8038)] | Dice Loss [1.1269 (1.1582)] | IoU Loss [0.1571 (0.2878)] | Total Loss [37.9992 (97.5217)]
Epoch: [1][41/220] | Time [0.598s (0.666s)] | Data [0.263s (0.314s)] | Focal Loss [1.7535 (4.7294)] | Dice Loss [1.4079 (1.1643)] | IoU Loss [0.1491 (0.2844)] | Total Loss [36.6264 (96.0365)]
Epoch: [1][42/220] | Time [0.551s (0.663s)] | Data [0.233s (0.312s)] | Focal Loss [1.8541 (4.6609)] | Dice Loss [1.2475 (1.1663)] | IoU Loss [0.1501 (0.2812)] | Total Loss [38.4796 (94.6661)]
Epoch: [1][43/220] | Time [0.512s (0.660s)] | Data [0.203s (0.310s)] | Focal Loss [1.4392 (4.5860)] | Dice Loss [1.1337 (1.1655)] | IoU Loss [0.1470 (0.2781)] | Total Loss [30.0638 (93.1637)]
Epoch: [1][44/220] | Time [0.607s (0.658s)] | Data [0.244s (0.308s)] | Focal Loss [2.3847 (4.5360)] | Dice Loss [1.4598 (1.1722)] | IoU Loss [0.1414 (0.2750)] | Total Loss [49.2948 (92.1667)]
Epoch: [1][45/220] | Time [0.642s (0.658s)] | Data [0.316s (0.308s)] | Focal Loss [1.0315 (4.4581)] | Dice Loss [1.4287 (1.1779)] | IoU Loss [0.1396 (0.2720)] | Total Loss [22.1991 (90.6119)]
Epoch: [1][46/220] | Time [0.593s (0.657s)] | Data [0.255s (0.307s)] | Focal Loss [1.4901 (4.3936)] | Dice Loss [1.4348 (1.1835)] | IoU Loss [0.1361 (0.2690)] | Total Loss [31.3730 (89.3241)]
Epoch: [1][47/220] | Time [0.615s (0.656s)] | Data [0.267s (0.306s)] | Focal Loss [2.1731 (4.3463)] | Dice Loss [1.5358 (1.1910)] | IoU Loss [0.1399 (0.2663)] | Total Loss [45.1387 (88.3839)]
Epoch: [1][48/220] | Time [0.823s (0.659s)] | Data [0.387s (0.308s)] | Focal Loss [2.6508 (4.3110)] | Dice Loss [1.4141 (1.1957)] | IoU Loss [0.1313 (0.2635)] | Total Loss [54.5617 (87.6793)]
Epoch: [1][49/220] | Time [0.751s (0.661s)] | Data [0.424s (0.310s)] | Focal Loss [2.4262 (4.2725)] | Dice Loss [1.5435 (1.2028)] | IoU Loss [0.1331 (0.2608)] | Total Loss [50.2012 (86.9145)]
Epoch: [1][50/220] | Time [0.550s (0.659s)] | Data [0.230s (0.309s)] | Focal Loss [1.9429 (4.2260)] | Dice Loss [1.4205 (1.2071)] | IoU Loss [0.1514 (0.2586)] | Total Loss [40.4290 (85.9847)]
Epoch: [1][51/220] | Time [0.629s (0.658s)] | Data [0.259s (0.308s)] | Focal Loss [1.9629 (4.1816)] | Dice Loss [1.5244 (1.2133)] | IoU Loss [0.1284 (0.2561)] | Total Loss [40.9104 (85.1009)]
Epoch: [1][52/220] | Time [0.682s (0.659s)] | Data [0.346s (0.309s)] | Focal Loss [1.6333 (4.1326)] | Dice Loss [1.7155 (1.2230)] | IoU Loss [0.1369 (0.2538)] | Total Loss [34.5193 (84.1282)]
Epoch: [1][53/220] | Time [0.680s (0.659s)] | Data [0.310s (0.309s)] | Focal Loss [1.8247 (4.0890)] | Dice Loss [1.5965 (1.2300)] | IoU Loss [0.1148 (0.2511)] | Total Loss [38.2044 (83.2617)]
Epoch: [1][54/220] | Time [0.604s (0.658s)] | Data [0.305s (0.308s)] | Focal Loss [0.7623 (4.0274)] | Dice Loss [1.6472 (1.2378)] | IoU Loss [0.1340 (0.2490)] | Total Loss [17.0262 (82.0351)]
Epoch: [1][55/220] | Time [0.553s (0.656s)] | Data [0.192s (0.306s)] | Focal Loss [1.8147 (3.9872)] | Dice Loss [1.5639 (1.2437)] | IoU Loss [0.1091 (0.2464)] | Total Loss [37.9672 (81.2339)]
Epoch: [1][56/220] | Time [0.603s (0.655s)] | Data [0.300s (0.306s)] | Focal Loss [0.7769 (3.9299)] | Dice Loss [1.3309 (1.2453)] | IoU Loss [0.0834 (0.2435)] | Total Loss [16.9518 (80.0860)]
Epoch: [1][57/220] | Time [0.532s (0.653s)] | Data [0.206s (0.304s)] | Focal Loss [1.2967 (3.8837)] | Dice Loss [1.6296 (1.2520)] | IoU Loss [0.1102 (0.2412)] | Total Loss [27.6740 (79.1665)]
Epoch: [1][58/220] | Time [0.573s (0.652s)] | Data [0.250s (0.304s)] | Focal Loss [2.2476 (3.8555)] | Dice Loss [1.3583 (1.2538)] | IoU Loss [0.0929 (0.2386)] | Total Loss [46.4029 (78.6016)]
Epoch: [1][59/220] | Time [0.597s (0.651s)] | Data [0.267s (0.303s)] | Focal Loss [1.0545 (3.8080)] | Dice Loss [1.6786 (1.2610)] | IoU Loss [0.0923 (0.2361)] | Total Loss [22.8619 (77.6569)]
Epoch: [1][60/220] | Time [0.705s (0.652s)] | Data [0.310s (0.303s)] | Focal Loss [1.7674 (3.7740)] | Dice Loss [1.7376 (1.2690)] | IoU Loss [0.0900 (0.2337)] | Total Loss [37.1749 (76.9822)]
Epoch: [1][61/220] | Time [0.744s (0.653s)] | Data [0.402s (0.305s)] | Focal Loss [1.3148 (3.7337)] | Dice Loss [1.7729 (1.2772)] | IoU Loss [0.0901 (0.2314)] | Total Loss [28.1582 (76.1818)]
Epoch: [1][62/220] | Time [0.577s (0.652s)] | Data [0.267s (0.304s)] | Focal Loss [1.0616 (3.6906)] | Dice Loss [1.7042 (1.2841)] | IoU Loss [0.1270 (0.2297)] | Total Loss [23.0630 (75.3250)]
Epoch: [1][63/220] | Time [0.545s (0.650s)] | Data [0.213s (0.303s)] | Focal Loss [1.4772 (3.6554)] | Dice Loss [1.7133 (1.2909)] | IoU Loss [0.0994 (0.2276)] | Total Loss [31.3575 (74.6271)]
Epoch: [1][64/220] | Time [0.590s (0.649s)] | Data [0.277s (0.302s)] | Focal Loss [0.5730 (3.6073)] | Dice Loss [1.8051 (1.2990)] | IoU Loss [0.0823 (0.2253)] | Total Loss [13.3480 (73.6696)]
Epoch: [1][65/220] | Time [0.571s (0.648s)] | Data [0.222s (0.301s)] | Focal Loss [1.3166 (3.5720)] | Dice Loss [1.7987 (1.3067)] | IoU Loss [0.0778 (0.2231)] | Total Loss [28.2080 (72.9702)]
Epoch: [1][66/220] | Time [0.568s (0.647s)] | Data [0.267s (0.300s)] | Focal Loss [0.9245 (3.5319)] | Dice Loss [1.6109 (1.3113)] | IoU Loss [0.0845 (0.2210)] | Total Loss [20.1845 (72.1704)]
Epoch: [1][67/220] | Time [0.556s (0.646s)] | Data [0.210s (0.299s)] | Focal Loss [1.3761 (3.4997)] | Dice Loss [1.8224 (1.3189)] | IoU Loss [0.0967 (0.2191)] | Total Loss [29.4408 (71.5327)]
Epoch: [1][68/220] | Time [0.724s (0.647s)] | Data [0.347s (0.300s)] | Focal Loss [1.5525 (3.4711)] | Dice Loss [1.7798 (1.3257)] | IoU Loss [0.0778 (0.2170)] | Total Loss [32.9066 (70.9647)]
Epoch: [1][69/220] | Time [0.633s (0.647s)] | Data [0.325s (0.300s)] | Focal Loss [0.7974 (3.4323)] | Dice Loss [1.8209 (1.3328)] | IoU Loss [0.0842 (0.2151)] | Total Loss [17.8527 (70.1949)]
Epoch: [1][70/220] | Time [0.546s (0.645s)] | Data [0.201s (0.299s)] | Focal Loss [1.8320 (3.4095)] | Dice Loss [1.6928 (1.3380)] | IoU Loss [0.0767 (0.2131)] | Total Loss [38.4091 (69.7408)]
Epoch: [1][71/220] | Time [0.574s (0.644s)] | Data [0.264s (0.298s)] | Focal Loss [0.8127 (3.3729)] | Dice Loss [1.5496 (1.3410)] | IoU Loss [0.0726 (0.2111)] | Total Loss [17.8757 (69.0103)]
Epoch: [1][72/220] | Time [0.460s (0.642s)] | Data [0.164s (0.296s)] | Focal Loss [0.8290 (3.3376)] | Dice Loss [1.7336 (1.3464)] | IoU Loss [0.0694 (0.2092)] | Total Loss [18.3835 (68.3072)]
Epoch: [1][73/220] | Time [0.611s (0.641s)] | Data [0.232s (0.296s)] | Focal Loss [1.3567 (3.3104)] | Dice Loss [1.8212 (1.3529)] | IoU Loss [0.0722 (0.2073)] | Total Loss [29.0271 (67.7691)]
Epoch: [1][74/220] | Time [0.696s (0.642s)] | Data [0.363s (0.296s)] | Focal Loss [1.1225 (3.2809)] | Dice Loss [1.7435 (1.3582)] | IoU Loss [0.0508 (0.2052)] | Total Loss [24.2450 (67.1809)]
Epoch: [1][75/220] | Time [0.621s (0.642s)] | Data [0.279s (0.296s)] | Focal Loss [0.8377 (3.2483)] | Dice Loss [1.8322 (1.3645)] | IoU Loss [0.0598 (0.2032)] | Total Loss [18.6451 (66.5338)]
Epoch: [1][76/220] | Time [0.528s (0.640s)] | Data [0.240s (0.295s)] | Focal Loss [0.4394 (3.2113)] | Dice Loss [1.7325 (1.3694)] | IoU Loss [0.0552 (0.2013)] | Total Loss [10.5761 (65.7975)]
Epoch: [1][77/220] | Time [0.459s (0.638s)] | Data [0.146s (0.294s)] | Focal Loss [0.8671 (3.1809)] | Dice Loss [1.8035 (1.3750)] | IoU Loss [0.0689 (0.1996)] | Total Loss [19.2149 (65.1925)]
Epoch: [1][78/220] | Time [0.543s (0.637s)] | Data [0.218s (0.293s)] | Focal Loss [0.7467 (3.1497)] | Dice Loss [1.8794 (1.3815)] | IoU Loss [0.0582 (0.1978)] | Total Loss [16.8707 (64.5730)]
Epoch: [1][79/220] | Time [0.557s (0.636s)] | Data [0.238s (0.292s)] | Focal Loss [0.7991 (3.1199)] | Dice Loss [1.8427 (1.3873)] | IoU Loss [0.0604 (0.1960)] | Total Loss [17.8857 (63.9821)]
Epoch: [1][80/220] | Time [0.495s (0.634s)] | Data [0.206s (0.291s)] | Focal Loss [0.4859 (3.0870)] | Dice Loss [1.8400 (1.3930)] | IoU Loss [0.0520 (0.1942)] | Total Loss [11.6095 (63.3274)]
Epoch: [1][81/220] | Time [0.640s (0.634s)] | Data [0.230s (0.290s)] | Focal Loss [1.5105 (3.0675)] | Dice Loss [1.8781 (1.3990)] | IoU Loss [0.0658 (0.1926)] | Total Loss [32.1529 (62.9425)]
Epoch: [1][82/220] | Time [0.797s (0.636s)] | Data [0.449s (0.292s)] | Focal Loss [1.0759 (3.0433)] | Dice Loss [1.8224 (1.4041)] | IoU Loss [0.0600 (0.1910)] | Total Loss [23.4013 (62.4603)]
Epoch: [1][83/220] | Time [0.623s (0.636s)] | Data [0.296s (0.292s)] | Focal Loss [0.8360 (3.0167)] | Dice Loss [1.8520 (1.4095)] | IoU Loss [0.0533 (0.1894)] | Total Loss [18.6255 (61.9322)]
Epoch: [1][84/220] | Time [0.539s (0.635s)] | Data [0.235s (0.291s)] | Focal Loss [0.6041 (2.9879)] | Dice Loss [1.8710 (1.4150)] | IoU Loss [0.0621 (0.1879)] | Total Loss [14.0155 (61.3617)]
Epoch: [1][85/220] | Time [0.563s (0.634s)] | Data [0.218s (0.290s)] | Focal Loss [0.9665 (2.9642)] | Dice Loss [1.8760 (1.4204)] | IoU Loss [0.0449 (0.1862)] | Total Loss [21.2510 (60.8899)]
Epoch: [1][86/220] | Time [0.594s (0.633s)] | Data [0.277s (0.290s)] | Focal Loss [0.6562 (2.9373)] | Dice Loss [1.8550 (1.4255)] | IoU Loss [0.0470 (0.1846)] | Total Loss [15.0268 (60.3566)]
Epoch: [1][87/220] | Time [0.558s (0.632s)] | Data [0.231s (0.290s)] | Focal Loss [0.9510 (2.9145)] | Dice Loss [1.7664 (1.4294)] | IoU Loss [0.0584 (0.1831)] | Total Loss [20.8445 (59.9024)]
Epoch: [1][88/220] | Time [0.566s (0.632s)] | Data [0.237s (0.289s)] | Focal Loss [0.8266 (2.8908)] | Dice Loss [1.8732 (1.4344)] | IoU Loss [0.0531 (0.1816)] | Total Loss [18.4584 (59.4314)]
Epoch: [1][89/220] | Time [0.587s (0.631s)] | Data [0.256s (0.289s)] | Focal Loss [0.9406 (2.8689)] | Dice Loss [1.7876 (1.4384)] | IoU Loss [0.0638 (0.1803)] | Total Loss [20.6632 (58.9959)]
Epoch: [1][90/220] | Time [0.675s (0.632s)] | Data [0.301s (0.289s)] | Focal Loss [1.1843 (2.8501)] | Dice Loss [1.8791 (1.4433)] | IoU Loss [0.0588 (0.1790)] | Total Loss [25.6240 (58.6251)]
Epoch: [1][91/220] | Time [0.645s (0.632s)] | Data [0.330s (0.289s)] | Focal Loss [0.6623 (2.8261)] | Dice Loss [1.8798 (1.4481)] | IoU Loss [0.0462 (0.1775)] | Total Loss [15.1718 (58.1475)]
Epoch: [1][92/220] | Time [0.578s (0.631s)] | Data [0.227s (0.289s)] | Focal Loss [1.1564 (2.8079)] | Dice Loss [1.8777 (1.4528)] | IoU Loss [0.0530 (0.1761)] | Total Loss [25.0585 (57.7879)]
Epoch: [1][93/220] | Time [0.666s (0.632s)] | Data [0.319s (0.289s)] | Focal Loss [0.7476 (2.7858)] | Dice Loss [1.8997 (1.4576)] | IoU Loss [0.0484 (0.1748)] | Total Loss [16.9006 (57.3482)]
Epoch: [1][94/220] | Time [0.591s (0.631s)] | Data [0.276s (0.289s)] | Focal Loss [0.9578 (2.7663)] | Dice Loss [1.8392 (1.4616)] | IoU Loss [0.0537 (0.1735)] | Total Loss [21.0484 (56.9621)]
Epoch: [1][95/220] | Time [0.604s (0.631s)] | Data [0.251s (0.288s)] | Focal Loss [1.0078 (2.7478)] | Dice Loss [1.9165 (1.4664)] | IoU Loss [0.0473 (0.1722)] | Total Loss [22.1201 (56.5953)]
Epoch: [1][96/220] | Time [0.676s (0.631s)] | Data [0.323s (0.289s)] | Focal Loss [1.3333 (2.7331)] | Dice Loss [1.8837 (1.4708)] | IoU Loss [0.0414 (0.1708)] | Total Loss [28.5911 (56.3036)]
Epoch: [1][97/220] | Time [0.559s (0.631s)] | Data [0.265s (0.288s)] | Focal Loss [0.4679 (2.7097)] | Dice Loss [1.9099 (1.4753)] | IoU Loss [0.0400 (0.1694)] | Total Loss [11.3080 (55.8397)]
Epoch: [1][98/220] | Time [0.506s (0.629s)] | Data [0.177s (0.287s)] | Focal Loss [0.8543 (2.6908)] | Dice Loss [1.8263 (1.4789)] | IoU Loss [0.0621 (0.1683)] | Total Loss [18.9737 (55.4635)]
Epoch: [1][99/220] | Time [0.604s (0.629s)] | Data [0.274s (0.287s)] | Focal Loss [0.7188 (2.6709)] | Dice Loss [1.9327 (1.4835)] | IoU Loss [0.0390 (0.1670)] | Total Loss [16.3481 (55.0684)]
Epoch: [1][100/220] | Time [0.555s (0.628s)] | Data [0.242s (0.287s)] | Focal Loss [0.5047 (2.6492)] | Dice Loss [1.8260 (1.4869)] | IoU Loss [0.0519 (0.1659)] | Total Loss [11.9720 (54.6375)]
Epoch: [1][101/220] | Time [0.534s (0.627s)] | Data [0.205s (0.286s)] | Focal Loss [1.0799 (2.6337)] | Dice Loss [1.8368 (1.4904)] | IoU Loss [0.0551 (0.1648)] | Total Loss [23.4893 (54.3291)]
Epoch: [1][102/220] | Time [0.517s (0.626s)] | Data [0.219s (0.285s)] | Focal Loss [0.4200 (2.6120)] | Dice Loss [1.8387 (1.4938)] | IoU Loss [0.0594 (0.1638)] | Total Loss [10.2981 (53.8974)]
Epoch: [1][103/220] | Time [0.427s (0.624s)] | Data [0.128s (0.284s)] | Focal Loss [0.5502 (2.5920)] | Dice Loss [1.8925 (1.4976)] | IoU Loss [0.0315 (0.1625)] | Total Loss [12.9281 (53.4996)]
Epoch: [1][104/220] | Time [0.640s (0.624s)] | Data [0.250s (0.283s)] | Focal Loss [1.1123 (2.5777)] | Dice Loss [1.9318 (1.5018)] | IoU Loss [0.0385 (0.1613)] | Total Loss [24.2159 (53.2181)]
Epoch: [1][105/220] | Time [0.795s (0.626s)] | Data [0.423s (0.285s)] | Focal Loss [1.0276 (2.5630)] | Dice Loss [1.8988 (1.5056)] | IoU Loss [0.0504 (0.1602)] | Total Loss [22.5020 (52.9255)]
Epoch: [1][106/220] | Time [0.672s (0.627s)] | Data [0.345s (0.285s)] | Focal Loss [0.7860 (2.5462)] | Dice Loss [1.8927 (1.5093)] | IoU Loss [0.0420 (0.1591)] | Total Loss [17.6554 (52.5928)]
Epoch: [1][107/220] | Time [0.526s (0.626s)] | Data [0.225s (0.285s)] | Focal Loss [0.9024 (2.5309)] | Dice Loss [1.7917 (1.5119)] | IoU Loss [0.0515 (0.1581)] | Total Loss [19.8906 (52.2872)]
Epoch: [1][108/220] | Time [0.584s (0.625s)] | Data [0.220s (0.284s)] | Focal Loss [1.1278 (2.5179)] | Dice Loss [1.9098 (1.5156)] | IoU Loss [0.0578 (0.1572)] | Total Loss [24.5246 (52.0301)]
Epoch: [1][109/220] | Time [0.730s (0.626s)] | Data [0.361s (0.285s)] | Focal Loss [1.2341 (2.5061)] | Dice Loss [1.8766 (1.5189)] | IoU Loss [0.0502 (0.1562)] | Total Loss [26.6097 (51.7969)]
Epoch: [1][110/220] | Time [0.664s (0.627s)] | Data [0.334s (0.285s)] | Focal Loss [1.4263 (2.4963)] | Dice Loss [1.8953 (1.5223)] | IoU Loss [0.0384 (0.1551)] | Total Loss [30.4588 (51.6029)]
Epoch: [1][111/220] | Time [0.557s (0.626s)] | Data [0.246s (0.285s)] | Focal Loss [0.5912 (2.4791)] | Dice Loss [1.7929 (1.5247)] | IoU Loss [0.0554 (0.1542)] | Total Loss [13.6719 (51.2612)]
Epoch: [1][112/220] | Time [0.569s (0.625s)] | Data [0.230s (0.284s)] | Focal Loss [0.8342 (2.4644)] | Dice Loss [1.8910 (1.5280)] | IoU Loss [0.0519 (0.1533)] | Total Loss [18.6271 (50.9698)]
