Epoch,Focal Loss,Dice Loss,IoU Loss,Total Loss,Validation Loss
1,0.1998111941493148,0.21242954505603243,0.005919426204933698,4.2145728629786765,0.31199684593023036
2,0.04623292273245667,0.2734860556543824,0.0032542309968293156,1.2013987424297594,0.2930178303344577
3,0.040314307618792886,0.2625669016924969,0.00231221308671829,1.0711652663682751,0.28503165437894706
4,0.038274909528757284,0.25497300939842343,0.00187495570329648,1.022346155314891,0.2774994183404773
5,0.036231273193875486,0.24791207794176418,0.001676432905980685,0.9742139731289857,0.2654241907830332
6,0.03574009727610271,0.24251959807237353,0.0015333057255250803,0.9588548472503323,0.258086866607853
7,0.034294360321532755,0.23755322922878222,0.0014764459129870532,0.9249168813635928,0.25078263937258255
8,0.03298754974932395,0.23195917649801337,0.0013819612668862181,0.8930921333254334,0.24669027357709175
9,0.033113465366507444,0.2279058760010843,0.0012720983341794486,0.8914472772007923,0.2434791969318016
10,0.03257029036437596,0.22380486531246768,0.00123959141258354,0.8764502582626083,0.24301736524292067
11,0.03166973732776753,0.22116242033473996,0.0011922547962051947,0.8557494231807343,0.23848680801251354
12,0.031465897476618813,0.21612010417603686,0.001147372620010532,0.8465854243835719,0.23382654230968625
13,0.030924296456310636,0.21447631003916398,0.001100759968044372,0.8340630011297847,0.22609438644904717
14,0.030527109831809184,0.20984032661876809,0.0010580301367261941,0.8214405523210018,0.2227053817580728
15,0.029949460845814003,0.20777813815310225,0.001016789578444458,0.8077841469665866,0.22828828148982105
16,0.02979379716161681,0.20420705891958946,0.0009829011408438173,0.8010659021641507,0.2259464874571445
17,0.029599822565471934,0.2029206031818868,0.0009400713007424053,0.7958571259144498,0.21982213504174175
18,0.02881214989175286,0.19972355069766556,0.000928059486358836,0.7768946086016223,0.22251555586562438
19,0.02884927498821619,0.19758681067030087,0.0008827470167267406,0.7754550566705865,0.21607072855912002
20,0.02835365738889419,0.19605643507559914,0.0008638904712126847,0.7639934722003198,0.20388077959126116
21,0.02816414998702128,0.19205920788584646,0.000842096233779696,0.7561843047652538,0.2081146652207655
22,0.027418228466666233,0.18983763646427754,0.0008189390216697355,0.7390211439078381,0.21575949443321601
23,0.027735951044734627,0.1891906922661905,0.000806197088507719,0.7447159133834557,0.21027693561479158
24,0.027164456941577732,0.1868104764975285,0.0007874058969377207,0.730887022336143,0.20013492919650733
25,0.027244148428015123,0.18463118106194673,0.0007707010305583146,0.7302848524276108,0.20942646732517317
26,0.0264607024939141,0.18337476063426372,0.0007424160873529062,0.7133312317667898,0.20538300597200207
27,0.026233361249021626,0.1814797565442826,0.0007569942151218576,0.7069039805399802,0.1973709762096405
28,0.026281753406437763,0.17912844441203157,0.0007165732454340948,0.7054800850791105,0.20356462369946873
29,0.02618326953185854,0.17868782977036843,0.0006870560859571845,0.7030402755954542,0.202893548152026
30,0.025829782698872015,0.17699522486037164,0.000686855266212246,0.6942777363477373,0.19696221953513576
31,0.025641946918659914,0.17676692793744028,0.0006710292927518801,0.6902768917398735,0.194854485930181
32,0.025753005938116538,0.1748832498161559,0.0006864954239995365,0.6906298624355863,0.1998489367611268
33,0.02527379222608814,0.17313304618170702,0.0006335243621309646,0.679242411717467,0.1994303610979342
34,0.025236584526191812,0.17202491898743058,0.0006338816280248692,0.6773904900751787,0.19453172853180006
35,0.024892812325345494,0.17064305495021012,0.0005994654421807014,0.669098769817374,0.1964245879766988
36,0.024839190471331866,0.16986943553954975,0.0006014523139143372,0.6672546975908628,0.19268708734535703
37,0.024861389141029134,0.16828207396700606,0.0005896083323379389,0.6660994658912776,0.19524631196377323
38,0.024695370590276083,0.16795018607228654,0.000571598308394262,0.6624291945834366,0.1882315093980116
39,0.024621187132764143,0.16641322002323994,0.0005528931668402673,0.6593898563287253,0.1902760065653745
40,0.02458979858505563,0.16585449789542545,0.0005671338708981116,0.6582176033619596,0.19143831525363175
41,0.024128640814660995,0.16528436222489168,0.000553615407927804,0.6484107922822033,0.18685925006866455
42,0.024352904663745796,0.1642603473674192,0.0005537179093977653,0.6518721566928003,0.18627017984787622
43,0.0237604813323545,0.16273854560895498,0.000532757805844404,0.6384809304003292,0.18731059455404095
44,0.023916580361061663,0.16246627580060502,0.000542835555165507,0.6413407205245489,0.18668216203942017
45,0.023519567951161186,0.16094052479315998,0.0005098110231133878,0.6318416960690179,0.18636176077758565
46,0.0233600740968027,0.16000771753337226,0.0005009953108412512,0.6277101931240673,0.18723484610809998
47,0.023114106971091657,0.15886904927212447,0.000495322209630153,0.6216465123422054,0.18614274847741222
48,0.023300646224052802,0.15881588993963186,0.0004888081222116005,0.6253176231726427,0.1875063987339244
49,0.023162953132351942,0.15825066846161062,0.0004799494754914449,0.6219896804838354,0.18283790788229773
50,0.023457263635602993,0.1585485712542349,0.0004798551303533952,0.6281736975446649,0.18388229608535767
51,0.023118330129678944,0.15731014762761109,0.00046507037055926875,0.6201418219367573,0.1847516537881365
52,0.022962098514792723,0.1560070509248008,0.00046598907539691006,0.6157150095443248,0.18200032836666294
53,0.022864044241921167,0.1554008120827903,0.0004558086244175677,0.6131375067801573,0.18424445186175553
54,0.022747700788920792,0.15483283100475753,0.0004536007418417094,0.6102404476637721,0.17926127901848624
55,0.02282190669098856,0.1543042574222104,0.0004380707803913148,0.6111804621637817,0.18190559598745085
56,0.02278780417330139,0.1541220875698776,0.0004571867395833597,0.6103353572665695,0.1788894019874872
57,0.02253112392203038,0.15291591888136635,0.00043828207473079665,0.6039766778571187,0.1801963549326448
58,0.02253951381357357,0.15231331728042394,0.00042562587174097954,0.6035292186267284,0.18336548641616224
59,0.022319477082788097,0.1519923924313591,0.0004144774536469077,0.5987964102442552,0.17578993679261676
60,0.02223483345774692,0.15099718440366497,0.0004168029848774174,0.5961106568574905,0.18412936259718501
61,0.0223145208890064,0.15082986792019126,0.00039853400300582554,0.5975188198658491,0.18177792108526417
62,0.02213890431342744,0.15035842382826403,0.00040369733786454386,0.5935402098610352,0.1785157603376052
63,0.0220116853378798,0.14932794492174117,0.0004057380919757613,0.5899673894828436,0.18055160767307468
64,0.021956343202191936,0.14927386205668872,0.00037967187025242724,0.5887803967728159,0.17791552228086135
65,0.022109743643653895,0.1488816807373238,0.00038624913482751766,0.5914628022013059,0.18210439150239907
66,0.02208346978958552,0.1489095818208942,0.00039299026719407987,0.5909719671502471,0.17701421678066254
67,0.021907005997921992,0.14743717425504957,0.00036554104366243217,0.5859428357018969,0.17950361017502992
