Epoch,Focal Loss,Dice Loss,IoU Loss,Total Loss,Validation Loss
1,0.14122010758337575,0.22216529455163211,0.0030037161906341044,3.049571170486459,0.24823306150296154
2,0.032819284905800446,0.2186564379509598,0.001207819763530716,0.8762499519320447,0.22828776199443668
3,0.029245569123536486,0.19941685683091845,0.0009520326962202346,0.7852802722967296,0.20843105281100555
4,0.02741499401518655,0.18635947191090682,0.0008111421358538261,0.7354704933856234,0.19532768136146023
5,0.025835456303798153,0.17556994583177676,0.0006971517166070819,0.6929762241407245,0.18942303195887922
6,0.025110277079962245,0.1671195795975948,0.0006239603974051341,0.669949083637811,0.1873738271932976
7,0.023348048904270002,0.15847879390238628,0.0005475333467516242,0.6259873042685025,0.17649766539826112
8,0.02201750815118364,0.1501898119281256,0.00046486217866159536,0.5910048369734053,0.17256689889758242
9,0.021634904897913913,0.14465922443090104,0.0004090829126222339,0.5777664045402292,0.1701254552485896
10,0.02114311473736866,0.14115560244862202,0.00041048840597348294,0.5644283843882263,0.16917873875183218
11,0.020314024648881584,0.13668740786832667,0.0003503343656713224,0.5433182341634277,0.16538012392965018
12,0.02009164040870031,0.1338570415294795,0.00036573399307528734,0.5360555839565729,0.15910969250926785
13,0.019146403571450765,0.12836465952336654,0.0003024972321578049,0.5115952280971618,0.15503491139879413
14,0.018786963779725354,0.12479755737243861,0.0003021599063986556,0.5008389941652164,0.16301371537002862
15,0.018412592560943887,0.12348220505855621,0.00029618250899433727,0.4920302369803665,0.15103713335359797
16,0.017622069155496113,0.1177431232293809,0.00025176562687487117,0.47043627178071573,0.1454529851382854
17,0.017205295665295696,0.11424228637256492,0.00023990767691836,0.4585881088616365,0.14612807450341245
18,0.01671208975229896,0.11207536874436572,0.00023833903430545795,0.44655550181322595,0.1477010009043357
19,0.016551145113758523,0.1096526826975829,0.0002453005142419245,0.44092088808774405,0.14381246166486367
20,0.015915636823922056,0.10649475434918067,0.0002214737616506976,0.4250289648431852,0.13999514471666485
21,0.015862336346204976,0.10541686870514125,0.00021715925109521263,0.4228807565732806,0.1425236129001075
22,0.01518022447425643,0.10250886466888741,0.0001966189680752824,0.40630997388129353,0.138814896783408
23,0.014699262524435217,0.09816503212500813,0.00016489907910762,0.3923151831148969,0.13980672596132054
24,0.014469825849891694,0.0971425401051115,0.00016584178757803953,0.3867048987766605,0.1391316663985159
25,0.014165656067800108,0.09434612397452422,0.0001427294645465885,0.37780197434857116,0.1396797676296795
26,0.013657761400921911,0.09210948316817404,0.00014555254752033313,0.3654102630624739,0.13685805408977994
27,0.01371927985577825,0.09197525228617674,0.00017186564616493007,0.36653271466833043,0.13791420573697372
28,0.01368013844169795,0.09135846966763021,0.00017176001875132007,0.36513300053351017,0.13507855376776526
29,0.012882334122366371,0.08683355848447065,0.0001309742973528692,0.3446112146308319,0.13420406816636815
30,0.012626684875416322,0.08493349994776732,0.0001287392034413609,0.3375959372941345,0.13181495111362607
31,0.012638155366707772,0.08464702386790908,0.00013647472951561213,0.33754660331714126,0.13052021741282707
32,0.012235821119206267,0.08211440757629812,0.00011283588476985818,0.3269436653185814,0.13348580370931065
33,0.012112974423908783,0.0811097575754674,0.00011843950294752675,0.3234876846228482,0.13218513773936852
34,0.01198846334061142,0.08052549506102716,0.00011607633836763372,0.32041083826155214,0.13093874924907498
35,0.011572863359284292,0.07815864485325737,0.00010621608975299651,0.3097221293319059,0.13140696856905432
36,0.011555203227092912,0.07758553709690555,0.00010081340560583761,0.3087904137094635,0.1306761947332644
37,0.011291018038551091,0.07570293036571668,9.814048464917037e-05,0.30162143179455214,0.13172619658357956
38,0.011151244750899816,0.07470464489183014,9.571347016841704e-05,0.2978252525142222,0.12926914177688897
39,0.011338526452785455,0.07494799925145908,0.00010252432318891988,0.3018210529432481,0.13304661594185174
40,0.010889283141146726,0.07289576272486555,9.537195615923342e-05,0.290776796265588,0.12951736385915794
41,0.010595261661605251,0.07152807400275471,8.96589389617941e-05,0.28352296805531124,0.1288321196448569
42,0.01033855481327836,0.069319933992312,7.693269097440874e-05,0.2761679629971335,0.13162904232740402
43,0.010280312840340994,0.06935894231318342,8.338684480529117e-05,0.2750485863086846,0.13124692790648518
