Epoch,Focal Loss,Dice Loss,IoU Loss,Total Loss,Validation Loss
1,7.965160778590611,0.9317115596362523,0.06119407202516283,160.296119253976,2.684972071647644
2,7.686842223576137,0.940919177872794,0.055350837005036214,154.73311375209263,2.4725361227989198
3,7.15527377128601,0.9530931455748421,0.0511135570704937,144.10968257359096,2.1310234546661375
4,4.101730050359453,1.0738950099263873,0.03586395499961717,83.14436111450195,1.946769940853119
5,2.754553420203073,1.4245850443840027,0.022552316742283956,56.538204847063334,1.91881582736969
6,2.055098829950605,1.767629623413086,0.028083931654691696,42.89769085475377,2.4186141967773436
7,1.497505738054003,2.4112985713141306,0.048433390259742734,32.40984554290772,1.987825834751129
8,1.128711155482701,1.5862364905221122,0.02131164393254689,24.181771087646485,1.811968159675598
9,1.1537329873868398,1.7848128523145403,0.018919584128473485,24.87839153834752,1.972045350074768
10,1.040631879227502,1.9317785910197667,0.01656973659992218,22.76098600115095,1.799385929107666
11,0.9101025700569153,1.678899942125593,0.012109540296452385,19.893061256408693,1.7303234219551087
12,0.9904687813350133,1.4980701480593,0.011133674478956631,21.318579646519254,1.6408581614494324
13,0.9777156668049949,1.5257274150848388,0.009816039965621063,21.08985686983381,1.6628705859184265
14,0.9098162974630083,1.5374726738248552,0.01081058828692351,19.744609315054756,1.6270873546600342
15,0.8927987286022732,1.4756334032331193,0.009256126199449813,19.34086423601423,1.4272749423980713
16,0.933815826688494,1.4510209151676723,0.008431051565068109,20.135768345424108,1.4587835550308228
17,0.8490378848143987,1.4218495777675084,0.008342186308332852,18.41094935280936,1.4401260972023011
18,0.8071778467723302,1.404007465498788,0.007856644902910504,17.555421120779855,1.4168893814086914
19,0.8244094154664449,1.3914864591189793,0.00812405121645757,17.887798731667655,1.453108561038971
20,0.7929979596819197,1.346164005143302,0.007286618197602885,17.2134099142892,1.338978934288025
21,0.8521038396017891,1.3273140941347394,0.006719963132802929,18.37611105782645,1.4996079683303833
22,0.7274415237562997,1.3260027204241072,0.006942461936601571,15.881775556291853,1.3980481624603271
23,0.797890065397535,1.3189334171158926,0.0070014392557953085,17.283735629490444,1.4164005279541017
24,0.8316107290131706,1.325351859842028,0.006763268381889377,17.964329855782644,1.3388248562812806
25,0.7088942766189575,1.317338068144662,0.007086612670017141,15.50231056213379,1.41614727973938
26,0.7585013100079128,1.273817229270935,0.007073506360341396,16.450916944231306,1.25631422996521
27,0.7931038686207362,1.265358030796051,0.005752716306596994,17.133188165937153,1.4068689942359924
28,0.7003644594124385,1.269148768697466,0.0059044973791709966,15.282342338562012,1.3265672326087952
29,0.750311553478241,1.224712950842721,0.005375042078750474,16.23631924220494,1.376854407787323
30,0.6679666042327881,1.2148921608924865,0.0055010421733771055,14.579725347246443,1.3045798897743226
31,0.7357554708208357,1.2200974600655692,0.005343332806868213,15.940550340924943,1.28463054895401
32,0.7309993709836687,1.18916506086077,0.004879846703261137,15.814032418387276,1.3603957533836364
33,0.7169424755232675,1.1996807541166032,0.0050293351922716415,15.54355923788888,1.3060724139213562
34,0.6857144262109484,1.1645740815571377,0.004728154585297619,14.883590834481376,1.3164040803909303
35,0.707405436038971,1.1854327184813362,0.0050566520541906355,15.338598155975342,1.352539163827896
36,0.6720949172973633,1.1745449679238456,0.005253562091716698,14.621696635654994,1.3352190017700196
37,0.7173185399600438,1.1797137430735998,0.006762874605400222,15.532847254616874,1.26240234375
38,0.6940504602023534,1.2180802362305778,0.006091318864907537,15.10518090384347,1.2366693019866943
39,0.6827799992901938,1.146367357458387,0.004542456993034908,14.806509344918387,1.3077621102333068
40,0.7128898467336382,1.1548849650791713,0.004458763756390129,15.417140660967146,1.2526262164115907
41,0.6315044918230601,1.146979103769575,0.0046274247712322645,13.781696367263795,1.24900381565094
42,0.6666064058031355,1.1179338046482632,0.004585273563861847,14.454647064208984,1.2358506679534913
43,0.6672622467790331,1.1543403131621224,0.005534647618021284,14.505119786943709,1.2976788520812987
44,0.6786778450012207,1.1455119899341037,0.004407738814396518,14.723476382664272,1.2403231501579284
45,0.6079452642372676,1.097356813294547,0.003859792237303087,13.26012180873326,1.2173947811126709
46,0.5965405106544495,1.1038243855748857,0.004305778975997652,13.038940102713449,1.1454319477081298
47,0.5954377855573382,1.089218132836478,0.004369179571845702,13.002342660086496,1.2168091654777526
48,0.6107528098991939,1.0861531461988176,0.0038314636198005505,13.30504093170166,1.1860076904296875
49,0.6556579334395273,1.076364689213889,0.003628772510481732,14.193152318681989,1.263126015663147
50,0.6174183368682862,1.078779181412288,0.003591189772955009,13.430736868722098,1.180321216583252
51,0.6003784358501434,1.0705779671669007,0.003740568372554013,13.081887381417411,1.2354607701301574
52,0.6257998096091407,1.0652452400752477,0.0032314237406743424,13.584472867420741,1.2643537282943726
53,0.6166953555175236,1.0708314555031913,0.004336252249777317,13.409074865068709,1.273540872335434
54,0.633189902986799,1.0573510663849968,0.0036946627710546767,13.724843733651298,1.103110122680664
55,0.617035550730569,1.084858042853219,0.004206660629383155,13.429775851113456,1.27461496591568
56,0.6283436059951782,1.0608475991657802,0.0038775078686220307,13.631596946716309,1.2148405611515045
57,0.6272550889423916,1.030753481388092,0.0033395441115966866,13.57919489315578,1.271315050125122
58,0.6444846940892083,1.0664120299475535,0.003870972465457661,13.959976305280414,1.2226327180862426
59,0.6094458392688207,1.0168396302631924,0.003387784572052104,13.209143883841378,1.1171111345291138
60,0.6067406232867922,1.0548035774912152,0.003550843501995717,13.193166664668492,1.190003764629364
61,0.5727434141295297,1.0305789487702506,0.0029534808759178435,12.48840045928955,1.1762320280075074
62,0.5794060511248452,1.0208182862826756,0.003153684948171888,12.61209317616054,1.1854002118110656
63,0.5759513940129961,1.0170362165996008,0.003129381965845823,12.539193602970668,1.0837592840194703
64,0.5702932340758188,1.0055145382881165,0.0029028124042919704,12.414282172066825,1.1339853763580323
65,0.5764225048678262,0.9953720961298261,0.002887861630214112,12.526710047040666,1.1708112239837647
66,0.5502262319837298,0.9951060891151429,0.0028452595163668904,12.002475847516742,1.2273202896118165
67,0.5868186997515815,0.9908343877111162,0.0027014376329524176,12.729909529004779,1.117312490940094
68,0.5312733037131173,0.9925829546792166,0.0026616770508033887,11.620710713522774,1.1586437821388245
69,0.6058000892400741,0.9827855518886022,0.0028346801775374583,13.10162194115775,1.1559894561767579
70,0.531973694052015,0.9762792365891593,0.0028781062524233544,11.618631444658552,1.1653069853782654
71,0.5486107000282833,0.9980025104113988,0.0029678126198372672,11.973184612819127,1.1351752758026123
72,0.5943025516612189,0.9887527874537877,0.002937972778454423,12.8777419090271,1.1544697523117065
73,0.557243053827967,0.9649515339306423,0.0027631229321871485,12.112575503758022,1.1397272944450378
74,0.5567435434886387,0.9624055896486555,0.0030400542143200126,12.100316796983991,1.2216194152832032
75,0.5519732023988452,0.9765584519931249,0.002670389014695372,12.018692970275879,1.1636175513267517
76,0.5196223131247929,0.9385411552020482,0.00236173161039395,11.333349200657436,1.173468279838562
77,0.5395648032426834,0.9812376499176025,0.002462073335690158,11.774995865140642,1.1477959513664246
78,0.5640211769512722,0.9597431029592242,0.003916760454220431,12.244083200182233,1.1484783411026
79,0.5448348641395568,0.9737078462328229,0.004275940198983465,11.874681091308593,1.0869999408721924
80,0.7069863817521505,1.0629005364009312,0.00581850517275078,15.208446843283516,1.221778976917267
81,0.6030250387532371,1.0904241136142185,0.006514527049979993,13.157439545222692,1.1376792430877685
82,0.6640484809875489,1.0143695490700857,0.005645284535629408,14.300984355381557,1.18827645778656
83,0.6204060290540968,1.044898590019771,0.005557817832699844,13.458577060699463,1.2178449630737305
84,0.5620136295046125,0.9990269269262041,0.0037128307590527194,12.24301256452288,1.1225211858749389
85,0.5635457558291299,0.946923657826015,0.0029087438780282227,12.220747647966657,1.1054251670837403
86,0.5308584553854806,0.9802596109254019,0.002874767088464328,11.6003034727914,1.174249792098999
87,0.576615155168942,0.980905979020255,0.0035091779327818327,12.516718196868897,1.0792015314102172
88,0.5363517522811889,0.980393545968192,0.003731243931023138,11.711159760611398,1.1383442640304566
89,0.5365656312022891,0.9680819153785706,0.003599743265658617,11.702994305746897,1.1400063514709473
90,0.526518828528268,0.9428225568362645,0.0029561761899718217,11.476155281066895,1.1787569522857666
91,0.5209152238709586,0.9386266963822502,0.0023865906920816217,11.359317997523716,1.1500778436660766
92,0.5341190610613141,0.9358213918549674,0.00226289676502347,11.620465878077916,1.1458301067352294
93,0.5158942052296229,0.9198184745652335,0.0022800188777702193,11.239982495989118,1.0516911149024963
94,0.4700688200337546,0.8974017109189715,0.0020898355171084402,10.300867911747524,1.0626437544822693
95,0.5133457652160099,0.9077615346227373,0.0021735583698110923,11.176850618634905,1.1041513919830321
96,0.46535769956452505,0.8938546810831343,0.0019281380543751377,10.20293675831386,1.192778217792511
97,0.459792799609048,0.9137095366205488,0.0025084151620311398,10.112073925563267,1.0714030742645264
98,0.45678060821124483,0.875890851020813,0.002337634244135448,10.013840675354004,1.1793254256248473
