loading annotations into memory...
Done (t=0.13s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [2.823s (2.823s)] | Data [1.943s (1.943s)] | Focal Loss [1.0097 (1.0097)] | Dice Loss [0.1390 (0.1390)] | IoU Loss [0.0063 (0.0063)] | Total Loss [20.3400 (20.3400)]
Epoch: [1][12/220] | Time [0.340s (0.584s)] | Data [0.142s (0.299s)] | Focal Loss [0.1465 (0.4242)] | Dice Loss [0.2040 (0.1392)] | IoU Loss [0.0063 (0.0058)] | Total Loss [3.1409 (8.6282)]
Epoch: [1][13/220] | Time [0.293s (0.561s)] | Data [0.089s (0.283s)] | Focal Loss [0.1757 (0.4051)] | Dice Loss [0.1384 (0.1391)] | IoU Loss [0.0051 (0.0058)] | Total Loss [3.6580 (8.2459)]
Epoch: [1][14/220] | Time [0.349s (0.546s)] | Data [0.123s (0.272s)] | Focal Loss [0.3417 (0.4005)] | Dice Loss [0.1866 (0.1425)] | IoU Loss [0.0037 (0.0056)] | Total Loss [7.0240 (8.1586)]
Epoch: [1][15/220] | Time [0.412s (0.537s)] | Data [0.175s (0.265s)] | Focal Loss [0.1987 (0.3871)] | Dice Loss [0.1205 (0.1410)] | IoU Loss [0.0022 (0.0054)] | Total Loss [4.0969 (7.8878)]
Epoch: [1][16/220] | Time [0.369s (0.527s)] | Data [0.151s (0.258s)] | Focal Loss [0.1660 (0.3733)] | Dice Loss [0.2190 (0.1459)] | IoU Loss [0.0073 (0.0055)] | Total Loss [3.5461 (7.6165)]
Epoch: [1][17/220] | Time [0.362s (0.517s)] | Data [0.128s (0.251s)] | Focal Loss [0.2876 (0.3682)] | Dice Loss [0.1351 (0.1453)] | IoU Loss [0.0028 (0.0054)] | Total Loss [5.8901 (7.5149)]
Epoch: [1][18/220] | Time [0.411s (0.511s)] | Data [0.194s (0.247s)] | Focal Loss [0.1445 (0.3558)] | Dice Loss [0.0850 (0.1419)] | IoU Loss [0.0019 (0.0052)] | Total Loss [2.9775 (7.2629)]
Epoch: [1][19/220] | Time [0.403s (0.505s)] | Data [0.170s (0.243s)] | Focal Loss [0.2658 (0.3511)] | Dice Loss [0.1588 (0.1428)] | IoU Loss [0.0039 (0.0051)] | Total Loss [5.4796 (7.1690)]
Epoch: [1][20/220] | Time [0.371s (0.499s)] | Data [0.165s (0.239s)] | Focal Loss [0.1634 (0.3417)] | Dice Loss [0.1631 (0.1438)] | IoU Loss [0.0073 (0.0052)] | Total Loss [3.4390 (6.9825)]
Epoch: [1][21/220] | Time [0.380s (0.493s)] | Data [0.141s (0.235s)] | Focal Loss [0.2155 (0.3357)] | Dice Loss [0.0779 (0.1407)] | IoU Loss [0.0007 (0.0050)] | Total Loss [4.3891 (6.8590)]
Epoch: [1][22/220] | Time [0.555s (0.496s)] | Data [0.269s (0.236s)] | Focal Loss [0.5097 (0.3436)] | Dice Loss [0.1314 (0.1403)] | IoU Loss [0.0027 (0.0049)] | Total Loss [10.3274 (7.0167)]
Epoch: [1][23/220] | Time [0.548s (0.498s)] | Data [0.317s (0.240s)] | Focal Loss [0.1956 (0.3371)] | Dice Loss [0.1020 (0.1386)] | IoU Loss [0.0059 (0.0049)] | Total Loss [4.0198 (6.8864)]
Epoch: [1][24/220] | Time [0.385s (0.493s)] | Data [0.180s (0.237s)] | Focal Loss [0.0943 (0.3270)] | Dice Loss [0.2015 (0.1412)] | IoU Loss [0.0034 (0.0049)] | Total Loss [2.0902 (6.6865)]
Epoch: [1][25/220] | Time [0.414s (0.490s)] | Data [0.160s (0.234s)] | Focal Loss [0.2647 (0.3245)] | Dice Loss [0.1090 (0.1399)] | IoU Loss [0.0032 (0.0048)] | Total Loss [5.4067 (6.6353)]
Epoch: [1][26/220] | Time [0.481s (0.490s)] | Data [0.251s (0.235s)] | Focal Loss [0.2225 (0.3206)] | Dice Loss [0.2217 (0.1431)] | IoU Loss [0.0026 (0.0047)] | Total Loss [4.6735 (6.5599)]
Epoch: [1][27/220] | Time [0.448s (0.488s)] | Data [0.191s (0.233s)] | Focal Loss [0.1762 (0.3153)] | Dice Loss [0.1021 (0.1416)] | IoU Loss [0.0030 (0.0047)] | Total Loss [3.6283 (6.4513)]
Epoch: [1][28/220] | Time [0.432s (0.486s)] | Data [0.219s (0.233s)] | Focal Loss [0.1171 (0.3082)] | Dice Loss [0.1605 (0.1422)] | IoU Loss [0.0057 (0.0047)] | Total Loss [2.5077 (6.3105)]
Epoch: [1][29/220] | Time [0.352s (0.482s)] | Data [0.121s (0.229s)] | Focal Loss [0.0853 (0.3005)] | Dice Loss [0.0714 (0.1398)] | IoU Loss [0.0009 (0.0046)] | Total Loss [1.7784 (6.1542)]
Epoch: [1][30/220] | Time [0.383s (0.478s)] | Data [0.155s (0.226s)] | Focal Loss [0.2488 (0.2988)] | Dice Loss [0.1727 (0.1409)] | IoU Loss [0.0039 (0.0045)] | Total Loss [5.1522 (6.1208)]
Epoch: [1][31/220] | Time [0.451s (0.477s)] | Data [0.215s (0.226s)] | Focal Loss [0.1941 (0.2954)] | Dice Loss [0.1698 (0.1418)] | IoU Loss [0.0050 (0.0046)] | Total Loss [4.0562 (6.0542)]
Epoch: [1][32/220] | Time [0.429s (0.476s)] | Data [0.207s (0.225s)] | Focal Loss [0.2211 (0.2931)] | Dice Loss [0.1413 (0.1418)] | IoU Loss [0.0038 (0.0045)] | Total Loss [4.5665 (6.0077)]
Epoch: [1][33/220] | Time [0.464s (0.476s)] | Data [0.216s (0.225s)] | Focal Loss [0.1732 (0.2894)] | Dice Loss [0.1161 (0.1410)] | IoU Loss [0.0021 (0.0045)] | Total Loss [3.5830 (5.9342)]
Epoch: [1][34/220] | Time [0.452s (0.475s)] | Data [0.233s (0.225s)] | Focal Loss [0.0990 (0.2838)] | Dice Loss [0.1780 (0.1421)] | IoU Loss [0.0016 (0.0044)] | Total Loss [2.1605 (5.8232)]
Epoch: [1][35/220] | Time [0.446s (0.474s)] | Data [0.185s (0.224s)] | Focal Loss [0.2026 (0.2815)] | Dice Loss [0.1876 (0.1434)] | IoU Loss [0.0047 (0.0044)] | Total Loss [4.2435 (5.7781)]
Epoch: [1][36/220] | Time [0.540s (0.476s)] | Data [0.289s (0.226s)] | Focal Loss [0.2026 (0.2793)] | Dice Loss [0.1134 (0.1426)] | IoU Loss [0.0042 (0.0044)] | Total Loss [4.1686 (5.7334)]
Epoch: [1][37/220] | Time [0.431s (0.475s)] | Data [0.227s (0.226s)] | Focal Loss [0.0924 (0.2743)] | Dice Loss [0.2391 (0.1452)] | IoU Loss [0.0045 (0.0044)] | Total Loss [2.0916 (5.6350)]
Epoch: [1][38/220] | Time [0.383s (0.472s)] | Data [0.145s (0.224s)] | Focal Loss [0.2298 (0.2731)] | Dice Loss [0.1998 (0.1466)] | IoU Loss [0.0041 (0.0044)] | Total Loss [4.7993 (5.6130)]
Epoch: [1][39/220] | Time [0.474s (0.472s)] | Data [0.233s (0.224s)] | Focal Loss [0.1352 (0.2696)] | Dice Loss [0.1076 (0.1456)] | IoU Loss [0.0026 (0.0043)] | Total Loss [2.8146 (5.5412)]
Epoch: [1][40/220] | Time [0.440s (0.471s)] | Data [0.218s (0.224s)] | Focal Loss [0.1496 (0.2666)] | Dice Loss [0.1690 (0.1462)] | IoU Loss [0.0091 (0.0045)] | Total Loss [3.1694 (5.4819)]
Epoch: [1][41/220] | Time [0.424s (0.470s)] | Data [0.194s (0.223s)] | Focal Loss [0.1150 (0.2629)] | Dice Loss [0.2307 (0.1483)] | IoU Loss [0.0047 (0.0045)] | Total Loss [2.5349 (5.4100)]
Epoch: [1][42/220] | Time [0.380s (0.468s)] | Data [0.168s (0.222s)] | Focal Loss [0.0732 (0.2583)] | Dice Loss [0.1289 (0.1478)] | IoU Loss [0.0061 (0.0045)] | Total Loss [1.5990 (5.3193)]
Epoch: [1][43/220] | Time [0.357s (0.466s)] | Data [0.142s (0.220s)] | Focal Loss [0.0778 (0.2541)] | Dice Loss [0.1931 (0.1489)] | IoU Loss [0.0037 (0.0045)] | Total Loss [1.7521 (5.2363)]
Epoch: [1][44/220] | Time [0.438s (0.465s)] | Data [0.189s (0.219s)] | Focal Loss [0.1528 (0.2518)] | Dice Loss [0.1846 (0.1497)] | IoU Loss [0.0019 (0.0044)] | Total Loss [3.2421 (5.1910)]
Epoch: [1][45/220] | Time [0.468s (0.465s)] | Data [0.239s (0.220s)] | Focal Loss [0.1142 (0.2488)] | Dice Loss [0.2268 (0.1514)] | IoU Loss [0.0038 (0.0044)] | Total Loss [2.5148 (5.1315)]
Epoch: [1][46/220] | Time [0.419s (0.464s)] | Data [0.183s (0.219s)] | Focal Loss [0.0977 (0.2455)] | Dice Loss [0.1352 (0.1510)] | IoU Loss [0.0022 (0.0044)] | Total Loss [2.0910 (5.0654)]
Epoch: [1][47/220] | Time [0.429s (0.463s)] | Data [0.188s (0.218s)] | Focal Loss [0.1697 (0.2439)] | Dice Loss [0.1478 (0.1510)] | IoU Loss [0.0090 (0.0045)] | Total Loss [3.5514 (5.0332)]
Epoch: [1][48/220] | Time [0.579s (0.466s)] | Data [0.293s (0.220s)] | Focal Loss [0.1654 (0.2423)] | Dice Loss [0.1834 (0.1516)] | IoU Loss [0.0029 (0.0044)] | Total Loss [3.4938 (5.0012)]
Epoch: [1][49/220] | Time [0.530s (0.467s)] | Data [0.314s (0.222s)] | Focal Loss [0.0872 (0.2391)] | Dice Loss [0.1359 (0.1513)] | IoU Loss [0.0011 (0.0044)] | Total Loss [1.8804 (4.9375)]
Epoch: [1][50/220] | Time [0.373s (0.465s)] | Data [0.160s (0.221s)] | Focal Loss [0.0775 (0.2359)] | Dice Loss [0.1852 (0.1520)] | IoU Loss [0.0028 (0.0043)] | Total Loss [1.7374 (4.8735)]
Epoch: [1][51/220] | Time [0.424s (0.464s)] | Data [0.181s (0.220s)] | Focal Loss [0.0787 (0.2328)] | Dice Loss [0.1100 (0.1512)] | IoU Loss [0.0016 (0.0043)] | Total Loss [1.6862 (4.8110)]
Epoch: [1][52/220] | Time [0.461s (0.464s)] | Data [0.240s (0.220s)] | Focal Loss [0.0875 (0.2300)] | Dice Loss [0.2101 (0.1523)] | IoU Loss [0.0048 (0.0043)] | Total Loss [1.9657 (4.7563)]
Epoch: [1][53/220] | Time [0.468s (0.464s)] | Data [0.213s (0.220s)] | Focal Loss [0.1530 (0.2285)] | Dice Loss [0.1837 (0.1529)] | IoU Loss [0.0026 (0.0043)] | Total Loss [3.2470 (4.7278)]
Epoch: [1][54/220] | Time [0.421s (0.464s)] | Data [0.223s (0.220s)] | Focal Loss [0.1070 (0.2263)] | Dice Loss [0.3568 (0.1567)] | IoU Loss [0.0121 (0.0044)] | Total Loss [2.5093 (4.6867)]
Epoch: [1][55/220] | Time [0.375s (0.462s)] | Data [0.131s (0.218s)] | Focal Loss [0.1010 (0.2240)] | Dice Loss [0.2048 (0.1576)] | IoU Loss [0.0033 (0.0044)] | Total Loss [2.2290 (4.6420)]
Epoch: [1][56/220] | Time [0.429s (0.461s)] | Data [0.215s (0.218s)] | Focal Loss [0.0611 (0.2211)] | Dice Loss [0.1582 (0.1576)] | IoU Loss [0.0030 (0.0044)] | Total Loss [1.3837 (4.5838)]
Epoch: [1][57/220] | Time [0.393s (0.460s)] | Data [0.161s (0.217s)] | Focal Loss [0.1130 (0.2192)] | Dice Loss [0.2615 (0.1594)] | IoU Loss [0.0041 (0.0044)] | Total Loss [2.5265 (4.5477)]
Epoch: [1][58/220] | Time [0.410s (0.459s)] | Data [0.185s (0.217s)] | Focal Loss [0.0722 (0.2167)] | Dice Loss [0.1432 (0.1591)] | IoU Loss [0.0023 (0.0043)] | Total Loss [1.5901 (4.4967)]
Epoch: [1][59/220] | Time [0.420s (0.459s)] | Data [0.194s (0.216s)] | Focal Loss [0.0797 (0.2143)] | Dice Loss [0.1638 (0.1592)] | IoU Loss [0.0016 (0.0043)] | Total Loss [1.7604 (4.4504)]
Epoch: [1][60/220] | Time [0.491s (0.459s)] | Data [0.217s (0.217s)] | Focal Loss [0.1280 (0.2129)] | Dice Loss [0.1677 (0.1593)] | IoU Loss [0.0099 (0.0044)] | Total Loss [2.7381 (4.4218)]
Epoch: [1][61/220] | Time [0.533s (0.460s)] | Data [0.301s (0.218s)] | Focal Loss [0.1132 (0.2113)] | Dice Loss [0.2103 (0.1602)] | IoU Loss [0.0054 (0.0044)] | Total Loss [2.4804 (4.3900)]
Epoch: [1][62/220] | Time [0.408s (0.460s)] | Data [0.199s (0.218s)] | Focal Loss [0.0650 (0.2089)] | Dice Loss [0.3246 (0.1628)] | IoU Loss [0.0054 (0.0044)] | Total Loss [1.6292 (4.3455)]
Epoch: [1][63/220] | Time [0.377s (0.458s)] | Data [0.148s (0.216s)] | Focal Loss [0.1194 (0.2075)] | Dice Loss [0.1792 (0.1631)] | IoU Loss [0.0043 (0.0044)] | Total Loss [2.5716 (4.3173)]
Epoch: [1][64/220] | Time [0.416s (0.458s)] | Data [0.201s (0.216s)] | Focal Loss [0.0480 (0.2050)] | Dice Loss [0.2331 (0.1642)] | IoU Loss [0.0019 (0.0044)] | Total Loss [1.1952 (4.2685)]
Epoch: [1][65/220] | Time [0.391s (0.457s)] | Data [0.164s (0.215s)] | Focal Loss [0.0921 (0.2033)] | Dice Loss [0.3747 (0.1674)] | IoU Loss [0.0023 (0.0043)] | Total Loss [2.2182 (4.2370)]
Epoch: [1][66/220] | Time [0.393s (0.456s)] | Data [0.183s (0.215s)] | Focal Loss [0.0736 (0.2013)] | Dice Loss [0.4484 (0.1717)] | IoU Loss [0.0025 (0.0043)] | Total Loss [1.9238 (4.2019)]
Epoch: [1][67/220] | Time [0.383s (0.454s)] | Data [0.152s (0.214s)] | Focal Loss [0.0742 (0.1994)] | Dice Loss [0.1764 (0.1717)] | IoU Loss [0.0031 (0.0043)] | Total Loss [1.6628 (4.1640)]
Epoch: [1][68/220] | Time [0.498s (0.455s)] | Data [0.246s (0.214s)] | Focal Loss [0.0999 (0.1979)] | Dice Loss [0.1699 (0.1717)] | IoU Loss [0.0028 (0.0043)] | Total Loss [2.1701 (4.1347)]
Epoch: [1][69/220] | Time [0.432s (0.455s)] | Data [0.228s (0.215s)] | Focal Loss [0.0867 (0.1963)] | Dice Loss [0.4594 (0.1759)] | IoU Loss [0.0162 (0.0044)] | Total Loss [2.2086 (4.1068)]
Epoch: [1][70/220] | Time [0.370s (0.454s)] | Data [0.139s (0.214s)] | Focal Loss [0.0734 (0.1946)] | Dice Loss [0.1786 (0.1759)] | IoU Loss [0.0033 (0.0044)] | Total Loss [1.6495 (4.0717)]
Epoch: [1][71/220] | Time [0.410s (0.453s)] | Data [0.195s (0.213s)] | Focal Loss [0.0665 (0.1928)] | Dice Loss [0.2218 (0.1766)] | IoU Loss [0.0062 (0.0044)] | Total Loss [1.5575 (4.0363)]
Epoch: [1][72/220] | Time [0.324s (0.451s)] | Data [0.117s (0.212s)] | Focal Loss [0.0573 (0.1909)] | Dice Loss [0.2446 (0.1775)] | IoU Loss [0.0040 (0.0044)] | Total Loss [1.3942 (3.9996)]
Epoch: [1][73/220] | Time [0.436s (0.451s)] | Data [0.177s (0.212s)] | Focal Loss [0.1814 (0.1908)] | Dice Loss [0.2086 (0.1779)] | IoU Loss [0.0037 (0.0044)] | Total Loss [3.8408 (3.9974)]
Epoch: [1][74/220] | Time [0.490s (0.451s)] | Data [0.267s (0.212s)] | Focal Loss [0.1109 (0.1897)] | Dice Loss [0.2538 (0.1790)] | IoU Loss [0.0021 (0.0044)] | Total Loss [2.4730 (3.9768)]
Epoch: [1][75/220] | Time [0.436s (0.451s)] | Data [0.200s (0.212s)] | Focal Loss [0.0734 (0.1881)] | Dice Loss [0.2631 (0.1801)] | IoU Loss [0.0058 (0.0044)] | Total Loss [1.7367 (3.9469)]
Epoch: [1][76/220] | Time [0.376s (0.450s)] | Data [0.174s (0.212s)] | Focal Loss [0.0467 (0.1863)] | Dice Loss [0.5473 (0.1849)] | IoU Loss [0.0133 (0.0045)] | Total Loss [1.4942 (3.9147)]
Epoch: [1][77/220] | Time [0.327s (0.449s)] | Data [0.106s (0.210s)] | Focal Loss [0.0786 (0.1849)] | Dice Loss [0.2127 (0.1853)] | IoU Loss [0.0070 (0.0046)] | Total Loss [1.7914 (3.8871)]
Epoch: [1][78/220] | Time [0.372s (0.448s)] | Data [0.152s (0.209s)] | Focal Loss [0.0470 (0.1831)] | Dice Loss [0.2525 (0.1861)] | IoU Loss [0.0025 (0.0045)] | Total Loss [1.1951 (3.8526)]
Epoch: [1][79/220] | Time [0.399s (0.447s)] | Data [0.178s (0.209s)] | Focal Loss [0.0457 (0.1814)] | Dice Loss [0.3246 (0.1879)] | IoU Loss [0.0027 (0.0045)] | Total Loss [1.2417 (3.8195)]
Epoch: [1][80/220] | Time [0.343s (0.446s)] | Data [0.147s (0.208s)] | Focal Loss [0.0386 (0.1796)] | Dice Loss [0.6398 (0.1935)] | IoU Loss [0.0033 (0.0045)] | Total Loss [1.4150 (3.7895)]
Epoch: [1][81/220] | Time [0.423s (0.445s)] | Data [0.150s (0.208s)] | Focal Loss [0.0754 (0.1783)] | Dice Loss [0.1518 (0.1930)] | IoU Loss [0.0024 (0.0045)] | Total Loss [1.6617 (3.7632)]
Epoch: [1][82/220] | Time [0.542s (0.447s)] | Data [0.310s (0.209s)] | Focal Loss [0.0634 (0.1769)] | Dice Loss [0.1942 (0.1930)] | IoU Loss [0.0029 (0.0045)] | Total Loss [1.4658 (3.7352)]
Epoch: [1][83/220] | Time [0.431s (0.446s)] | Data [0.210s (0.209s)] | Focal Loss [0.2644 (0.1779)] | Dice Loss [0.4036 (0.1956)] | IoU Loss [0.0139 (0.0046)] | Total Loss [5.7058 (3.7589)]
Epoch: [1][84/220] | Time [0.369s (0.446s)] | Data [0.160s (0.208s)] | Focal Loss [0.0516 (0.1764)] | Dice Loss [0.3038 (0.1969)] | IoU Loss [0.0039 (0.0046)] | Total Loss [1.3405 (3.7301)]
Epoch: [1][85/220] | Time [0.379s (0.445s)] | Data [0.151s (0.208s)] | Focal Loss [0.0549 (0.1750)] | Dice Loss [0.2074 (0.1970)] | IoU Loss [0.0112 (0.0046)] | Total Loss [1.3158 (3.7017)]
Epoch: [1][86/220] | Time [0.421s (0.445s)] | Data [0.203s (0.208s)] | Focal Loss [0.0584 (0.1737)] | Dice Loss [0.2694 (0.1978)] | IoU Loss [0.0015 (0.0046)] | Total Loss [1.4396 (3.6754)]
Epoch: [1][87/220] | Time [0.383s (0.444s)] | Data [0.162s (0.207s)] | Focal Loss [0.0526 (0.1723)] | Dice Loss [0.2006 (0.1979)] | IoU Loss [0.0022 (0.0046)] | Total Loss [1.2547 (3.6476)]
Epoch: [1][88/220] | Time [0.399s (0.443s)] | Data [0.175s (0.207s)] | Focal Loss [0.0690 (0.1711)] | Dice Loss [0.3158 (0.1992)] | IoU Loss [0.0050 (0.0046)] | Total Loss [1.7014 (3.6255)]
Epoch: [1][89/220] | Time [0.416s (0.443s)] | Data [0.193s (0.207s)] | Focal Loss [0.0419 (0.1696)] | Dice Loss [0.2288 (0.1995)] | IoU Loss [0.0056 (0.0046)] | Total Loss [1.0732 (3.5968)]
Epoch: [1][90/220] | Time [0.489s (0.444s)] | Data [0.231s (0.207s)] | Focal Loss [0.1232 (0.1691)] | Dice Loss [0.2223 (0.1998)] | IoU Loss [0.0050 (0.0046)] | Total Loss [2.6914 (3.5868)]
Epoch: [1][91/220] | Time [0.453s (0.444s)] | Data [0.244s (0.207s)] | Focal Loss [0.0701 (0.1680)] | Dice Loss [0.4508 (0.2025)] | IoU Loss [0.0091 (0.0046)] | Total Loss [1.8621 (3.5678)]
Epoch: [1][92/220] | Time [0.390s (0.443s)] | Data [0.157s (0.207s)] | Focal Loss [0.0613 (0.1669)] | Dice Loss [0.2309 (0.2029)] | IoU Loss [0.0029 (0.0046)] | Total Loss [1.4595 (3.5449)]
Epoch: [1][93/220] | Time [0.472s (0.443s)] | Data [0.233s (0.207s)] | Focal Loss [0.0723 (0.1659)] | Dice Loss [0.2535 (0.2034)] | IoU Loss [0.0037 (0.0046)] | Total Loss [1.7038 (3.5251)]
Epoch: [1][94/220] | Time [0.420s (0.443s)] | Data [0.208s (0.207s)] | Focal Loss [0.0547 (0.1647)] | Dice Loss [0.2863 (0.2043)] | IoU Loss [0.0034 (0.0046)] | Total Loss [1.3836 (3.5023)]
Epoch: [1][95/220] | Time [0.391s (0.443s)] | Data [0.162s (0.206s)] | Focal Loss [0.0791 (0.1638)] | Dice Loss [0.2717 (0.2050)] | IoU Loss [0.0052 (0.0046)] | Total Loss [1.8583 (3.4850)]
Epoch: [1][96/220] | Time [0.456s (0.443s)] | Data [0.219s (0.207s)] | Focal Loss [0.0668 (0.1628)] | Dice Loss [0.2166 (0.2051)] | IoU Loss [0.0024 (0.0046)] | Total Loss [1.5553 (3.4649)]
Epoch: [1][97/220] | Time [0.393s (0.442s)] | Data [0.192s (0.206s)] | Focal Loss [0.0243 (0.1613)] | Dice Loss [0.2899 (0.2060)] | IoU Loss [0.0040 (0.0046)] | Total Loss [0.7796 (3.4372)]
Epoch: [1][98/220] | Time [0.349s (0.441s)] | Data [0.125s (0.206s)] | Focal Loss [0.0514 (0.1602)] | Dice Loss [0.2371 (0.2063)] | IoU Loss [0.0024 (0.0046)] | Total Loss [1.2677 (3.4151)]
Epoch: [1][99/220] | Time [0.422s (0.441s)] | Data [0.199s (0.206s)] | Focal Loss [0.0709 (0.1593)] | Dice Loss [0.3917 (0.2082)] | IoU Loss [0.0116 (0.0046)] | Total Loss [1.8206 (3.3990)]
Epoch: [1][100/220] | Time [0.394s (0.441s)] | Data [0.184s (0.205s)] | Focal Loss [0.0481 (0.1582)] | Dice Loss [0.4001 (0.2101)] | IoU Loss [0.0027 (0.0046)] | Total Loss [1.3648 (3.3786)]
Epoch: [1][101/220] | Time [0.387s (0.440s)] | Data [0.156s (0.205s)] | Focal Loss [0.1030 (0.1577)] | Dice Loss [0.3380 (0.2114)] | IoU Loss [0.0070 (0.0046)] | Total Loss [2.4059 (3.3690)]
Epoch: [1][102/220] | Time [0.356s (0.439s)] | Data [0.155s (0.204s)] | Focal Loss [0.0328 (0.1564)] | Dice Loss [0.4806 (0.2140)] | IoU Loss [0.0070 (0.0047)] | Total Loss [1.1435 (3.3472)]
Epoch: [1][103/220] | Time [0.295s (0.438s)] | Data [0.091s (0.203s)] | Focal Loss [0.0513 (0.1554)] | Dice Loss [0.5224 (0.2170)] | IoU Loss [0.0044 (0.0047)] | Total Loss [1.5531 (3.3298)]
Epoch: [1][104/220] | Time [0.444s (0.438s)] | Data [0.176s (0.203s)] | Focal Loss [0.0746 (0.1546)] | Dice Loss [0.2165 (0.2170)] | IoU Loss [0.0026 (0.0046)] | Total Loss [1.7107 (3.3142)]
Epoch: [1][105/220] | Time [0.556s (0.439s)] | Data [0.304s (0.204s)] | Focal Loss [0.0662 (0.1538)] | Dice Loss [0.2598 (0.2174)] | IoU Loss [0.0030 (0.0046)] | Total Loss [1.5872 (3.2978)]
Epoch: [1][106/220] | Time [0.468s (0.439s)] | Data [0.247s (0.204s)] | Focal Loss [0.0560 (0.1529)] | Dice Loss [0.2987 (0.2182)] | IoU Loss [0.0020 (0.0046)] | Total Loss [1.4198 (3.2800)]
Epoch: [1][107/220] | Time [0.362s (0.439s)] | Data [0.156s (0.204s)] | Focal Loss [0.0386 (0.1518)] | Dice Loss [0.2692 (0.2186)] | IoU Loss [0.0016 (0.0046)] | Total Loss [1.0422 (3.2591)]
Epoch: [1][108/220] | Time [0.399s (0.438s)] | Data [0.154s (0.203s)] | Focal Loss [0.0568 (0.1509)] | Dice Loss [0.2488 (0.2189)] | IoU Loss [0.0039 (0.0046)] | Total Loss [1.3886 (3.2418)]
Epoch: [1][109/220] | Time [0.516s (0.439s)] | Data [0.263s (0.204s)] | Focal Loss [0.0559 (0.1500)] | Dice Loss [0.2173 (0.2189)] | IoU Loss [0.0022 (0.0045)] | Total Loss [1.3383 (3.2243)]
Epoch: [1][110/220] | Time [0.462s (0.439s)] | Data [0.241s (0.204s)] | Focal Loss [0.0923 (0.1495)] | Dice Loss [0.4958 (0.2214)] | IoU Loss [0.0050 (0.0045)] | Total Loss [2.3464 (3.2164)]
Epoch: [1][111/220] | Time [0.391s (0.439s)] | Data [0.173s (0.204s)] | Focal Loss [0.0404 (0.1485)] | Dice Loss [0.2297 (0.2215)] | IoU Loss [0.0023 (0.0045)] | Total Loss [1.0409 (3.1968)]
Epoch: [1][112/220] | Time [0.403s (0.438s)] | Data [0.176s (0.204s)] | Focal Loss [0.0479 (0.1476)] | Dice Loss [0.2419 (0.2217)] | IoU Loss [0.0027 (0.0045)] | Total Loss [1.2016 (3.1789)]
