Epoch,Focal Loss,Dice Loss,IoU Loss,Total Loss,Validation Loss
1,0.1988012822417029,0.22711117541871473,0.004689717896289037,4.207826518252118,0.29926424049863626
2,0.04566930368508728,0.271984797946956,0.0025047015305661546,1.1878755742976768,0.2757796087101394
3,0.03976488698715162,0.25824132269770245,0.0019792190793761666,1.055518281486963,0.2696039761398353
4,0.03763009136402661,0.2519652148314109,0.0016302548151077164,1.006197293893623,0.26483915278724596
5,0.03557736209460061,0.2431600916630043,0.001483298615186002,0.9561906363602923,0.26017936479811576
6,0.035012375185762556,0.23762256966093406,0.001342929139015199,0.9392130008998384,0.24898376827146493
7,0.033526646993748827,0.23229951956277556,0.0013045082598020894,0.904136967007283,0.24461926402998904
8,0.032266597849038986,0.22698537974802943,0.0012181362339798235,0.8735354683936865,0.23791875237343357
9,0.032358601975736284,0.22233637712539464,0.0011195393656019826,0.8706279583360177,0.2378487712612339
10,0.031773620524819184,0.21864780097996184,0.0010796663379731561,0.8551998769775339,0.23590118218870723
11,0.030992847483325113,0.21554005675543958,0.001041623435576143,0.8364386293774042,0.231342234155711
12,0.030755461475775833,0.21087328841854608,0.001010576688953949,0.8269930921817423,0.22690702244347216
13,0.030247973935818618,0.20903793920960134,0.000963117018133054,0.8149605328238363,0.22300029005490096
14,0.029874833341017534,0.2051537593567833,0.0009302480561565395,0.8035806741964301,0.21928156357185513
15,0.0293095315231651,0.20264454542368582,0.0009168701395943998,0.7897520484169415,0.21891549960070966
16,0.029139688747652843,0.19917419193002792,0.0008912699415474697,0.7828592399733485,0.21765399096058866
17,0.028979354279735265,0.19787202554846137,0.0008640852369962617,0.7783231971475693,0.21709573239672417
18,0.028215458374767476,0.194289400800214,0.0008220538066181403,0.7594206242192036,0.21936166578648136
19,0.028230811144672928,0.19238496369815905,0.0007929268750788513,0.7577941104056894,0.21197563818856782
20,0.027756044831008127,0.19091973204276014,0.0007751874798316941,0.7468158168917637,0.2010164813083761
21,0.027534063833347756,0.1871895737148363,0.0007434192963887499,0.7386142701283945,0.20276612306342406
22,0.02684159788827079,0.18520842394144496,0.0007365527753728805,0.7227769368466049,0.2051696394588433
23,0.02717600731234276,0.18439885084612767,0.0007195956373225541,0.7286385916224373,0.20546858655471428
24,0.02657994424716351,0.1821342105202903,0.0006974267491308128,0.7144305253897821,0.197078149692685
25,0.02662357978908884,0.17970143689653054,0.0006856684827437764,0.7128587020624743,0.2036128970337849
26,0.025855855171935706,0.17868659260061173,0.0006510435163620478,0.6964547386677227,0.19876774648825327
27,0.025612435775654124,0.175784384606911,0.0006388442373448974,0.6886719475778197,0.1948572604679594
28,0.025669378536097825,0.1749876485055563,0.0006396769001551719,0.6890148945441279,0.19729255373571433
29,0.025540813930960613,0.17329970592789878,0.0005922972054670486,0.6847082792965861,0.19906260774416082
30,0.025174034634235915,0.17213255601483216,0.0005992409020846875,0.6762124900801578,0.192549917919963
31,0.0249787034331089,0.1713453512256944,0.000582503283023516,0.6715019262800999,0.19071061938416725
32,0.024975938796742495,0.1696313747240905,0.0005739103182105471,0.6697240645969648,0.19286934943760142
33,0.024716090147886297,0.1683048745765773,0.0005456099415554374,0.6631722878961737,0.1954287907072142
34,0.024502900950950073,0.16691262235945611,0.0005552192077524366,0.6575258612496978,0.1886428451421214
35,0.024216029464197188,0.1655736351067493,0.0005159674766966713,0.6504101954858775,0.19369616344863294
36,0.02418792792564101,0.16481079150984118,0.000524427825033427,0.6490937802677545,0.18677766255888284
37,0.02421077811275874,0.1631775727847714,0.0005277357480392191,0.647920872023274,0.1927047813055562
38,0.024042599260645805,0.16317530251309648,0.0005154611616011429,0.6445427500644958,0.18741303828417086
39,0.023963579267861666,0.16139898837834665,0.0004925521568353828,0.6411631242764566,0.18667961627829308
40,0.0237945371958722,0.16082902880627364,0.0004851801535310881,0.6372049526907588,0.18577815095583597
41,0.023585511623417158,0.16032565088098305,0.0004972329024521948,0.6325331154302747,0.1825952722745783
42,0.023517583898885985,0.1585940800115025,0.00045144606448215663,0.6293972030044417,0.1825711838170594
43,0.023108745528414742,0.15779517071665283,0.0004623007844533699,0.6204323802898576,0.1841101471115561
44,0.023093100345496234,0.15692618957684631,0.0004464144871886003,0.619234611749106,0.1835398866849787
45,0.022874707025146972,0.15590936895926613,0.00042988796406033064,0.613833396914065,0.18501758020298154
46,0.022736053901102928,0.15527954799439206,0.0004293163617805563,0.6104299420308416,0.18560720921731463
47,0.022496554061795897,0.1542253103234502,0.0004323192737261491,0.604588711010568,0.1821929657576131
48,0.022625236856859337,0.1540230785524112,0.0004189917054150629,0.6069468096204119,0.18341901167935015
49,0.022574534035098986,0.15367982029100213,0.00042975542740419015,0.6056002539355554,0.1792719817044688
50,0.022782181911509918,0.15354420519635453,0.0004057607443521652,0.6095936041418675,0.18224512624974346
51,0.022285996127983976,0.15190987529950153,0.0003820811570033321,0.5980118782618051,0.17998392470911437
52,0.02222807040535643,0.150524774960885,0.00039728404781706885,0.5954834700038059,0.18165053398001427
53,0.02206763643707766,0.15017628506810354,0.0003871845817596467,0.5919161982036669,0.18124590770286672
54,0.021986519742824968,0.1492998157383912,0.00036745779873280317,0.5893976688045576,0.17878923170706806
55,0.022231159343517857,0.14997138167839658,0.00038963037194018007,0.5949841999790392,0.18074631311145484
56,0.022158976940221762,0.14948039663136684,0.0003839569533382201,0.5930438959177643,0.17683394034119213
57,0.02182254157875556,0.1480699893010776,0.00038683594704090124,0.5849076565482351,0.17950696249802908
58,0.021842871377868302,0.14744902471746563,0.00035147410501876593,0.5846579237448599,0.17917369861228793
59,0.02155790679371048,0.14661142454060444,0.0003450449885535828,0.5781146062533785,0.1751091433506386
60,0.021438448776858,0.14557154819471146,0.00033789770311733246,0.574678422004867,0.18059335020827313
61,0.021660896844987954,0.14568449465180314,0.0003429447162969585,0.5792453755584285,0.18223943137655071
62,0.021440286534585924,0.14564228003551857,0.0003408579379418262,0.5747888716688732,0.1771745164604748
63,0.02120360339395617,0.1439017740360425,0.00032718212839379345,0.5683010221206517,0.17792641985065796
64,0.02112835783995094,0.14375013316682367,0.00031374006672414413,0.566631032624929,0.17438488775024227
65,0.021325694283593558,0.1435513820898017,0.0003199194320493456,0.5703851873551523,0.1783764838588004
66,0.02160061817459236,0.14499650593499117,0.0003366882943376954,0.5773455577654285,0.1761864143259385
67,0.02129387221742498,0.14296110086397593,0.00031335889256388534,0.5691519072427836,0.1774484453832402
68,0.020991659273471946,0.14220316073345976,0.00031622167772020514,0.5623525697101494,0.17460663587439293
69,0.020776811055839062,0.14159498114249158,0.00029416227634865706,0.5574253654289897,0.1771454825705173
70,0.020829181197462156,0.14079974887039776,0.0002994805857234747,0.557682853489096,0.1727934229899855
71,0.02088008476484881,0.1409364694343341,0.00030396323187535537,0.5588421298186709,0.17392907773747163
72,0.02062864000495345,0.1405163647645155,0.00028846260827938456,0.5533776294465489,0.17360336114378536
73,0.02059440611138227,0.1397343036254066,0.00028780565785662033,0.5519102335926612,0.17420686372354918
74,0.02067977454988519,0.1393498851660987,0.00027663460947920045,0.5532220085416677,0.1732962850262137
75,0.020475897074046977,0.1389857187086466,0.0002858589695960682,0.5487895199269531,0.17469768752070033
76,0.020445171233949705,0.1386585805845152,0.00027830414199546096,0.5478403096284573,0.17397095306831248
77,0.020434952859717987,0.13799819940858116,0.00027659545939098535,0.5469738536244916,0.17776536620130726
78,0.02024706649691596,0.13820677085998118,0.0002743143862172227,0.5434224150718481,0.1705242206945139
79,0.02009412458491064,0.1367889273411049,0.00026297097530980765,0.5389343909325252,0.17223132153352103
80,0.02026206942949792,0.13652222778368106,0.00025868170697386283,0.5420222979607506,0.1706611949439142
81,0.02027945934661191,0.13689304009113876,0.000264962718819145,0.5427471897257217,0.17429844947422252
82,0.020272592273551403,0.13635538148445528,0.00025594508871255796,0.5420631727623777,0.17386197795470557
83,0.020002030454054135,0.13581729030283274,0.00025155518175068827,0.5361094564572825,0.1716636991968342
84,0.019881786301239882,0.13510362026631698,0.0002511905468199487,0.5329905384154418,0.17275284406016855
85,0.020006593387862478,0.1354003771290964,0.0002619228377494885,0.5357941674887455,0.1727227234080726
86,0.019872221647038342,0.13524872702726742,0.00025928273783378295,0.5329524437835385,0.1727924568980348
87,0.01998453375995838,0.13514820399751423,0.0002714798757968182,0.5351103608727726,0.17006664328715382
88,0.0198381718212064,0.13467524439978978,0.00025863851042563026,0.5316973206054648,0.17101043082919776
89,0.01981836866379497,0.1340064497363323,0.00024514071513611745,0.5306189638267617,0.1708040032901016
90,0.01955445439783869,0.13307230795706051,0.00024176844082648627,0.5244031673072411,0.16925316610757044
91,0.019582272506189578,0.13225006948571,0.0002290019446613738,0.5241245199716172,0.1721595936253959
92,0.019546438466782994,0.1327754222450604,0.00024484233147886866,0.5239490321190319,0.1726389343247694
93,0.019547492070526633,0.13279130165560643,0.00025669715022121964,0.5239978415683625,0.17132545671626634
94,0.019354042636892485,0.13150623338912235,0.0002207997960281391,0.5188078874200243,0.1722987504566417
95,0.01959237035529387,0.13237319150112212,0.00025102211759971447,0.5244716228174728,0.17237299768363729
96,0.019359935710423017,0.13131935857151528,0.00023108508838563395,0.5187491598392674,0.16883893164933897
97,0.019440085543871163,0.13092282407647657,0.00022820560621593047,0.5199527403590076,0.16828741586091472
98,0.019118724897894204,0.13020139552466148,0.00020488402806885398,0.5127807767013755,0.16875123349474927
99,0.019326322212399476,0.13011020231898662,0.00020271866317283667,0.5168393641913942,0.1673578720758943
