loading annotations into memory...
Done (t=0.12s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [4.103s (4.103s)] | Data [1.952s (1.952s)] | Focal Loss [0.9468 (0.9468)] | Dice Loss [0.1299 (0.1299)] | IoU Loss [0.0050 (0.0050)] | Total Loss [19.0713 (19.0713)]
Epoch: [1][12/220] | Time [0.881s (1.213s)] | Data [0.109s (0.276s)] | Focal Loss [0.0954 (0.2999)] | Dice Loss [0.1775 (0.1247)] | IoU Loss [0.0031 (0.0039)] | Total Loss [2.0886 (6.1272)]
Epoch: [1][13/220] | Time [0.879s (1.187s)] | Data [0.088s (0.262s)] | Focal Loss [0.0856 (0.2834)] | Dice Loss [0.1315 (0.1252)] | IoU Loss [0.0022 (0.0038)] | Total Loss [1.8457 (5.7979)]
Epoch: [1][14/220] | Time [0.956s (1.171s)] | Data [0.114s (0.251s)] | Focal Loss [0.1493 (0.2739)] | Dice Loss [0.2055 (0.1310)] | IoU Loss [0.0023 (0.0037)] | Total Loss [3.1946 (5.6119)]
Epoch: [1][15/220] | Time [0.976s (1.158s)] | Data [0.132s (0.243s)] | Focal Loss [0.0973 (0.2621)] | Dice Loss [0.1310 (0.1310)] | IoU Loss [0.0029 (0.0036)] | Total Loss [2.0794 (5.3764)]
Epoch: [1][16/220] | Time [0.911s (1.142s)] | Data [0.120s (0.236s)] | Focal Loss [0.0643 (0.2497)] | Dice Loss [0.2018 (0.1354)] | IoU Loss [0.0050 (0.0037)] | Total Loss [1.4920 (5.1336)]
Epoch: [1][17/220] | Time [0.981s (1.133s)] | Data [0.120s (0.229s)] | Focal Loss [0.1189 (0.2420)] | Dice Loss [0.1659 (0.1372)] | IoU Loss [0.0039 (0.0037)] | Total Loss [2.5487 (4.9816)]
Epoch: [1][18/220] | Time [0.960s (1.123s)] | Data [0.132s (0.223s)] | Focal Loss [0.0476 (0.2312)] | Dice Loss [0.1065 (0.1355)] | IoU Loss [0.0039 (0.0037)] | Total Loss [1.0620 (4.7638)]
Epoch: [1][19/220] | Time [0.976s (1.116s)] | Data [0.127s (0.218s)] | Focal Loss [0.0712 (0.2228)] | Dice Loss [0.1543 (0.1365)] | IoU Loss [0.0040 (0.0038)] | Total Loss [1.5830 (4.5964)]
Epoch: [1][20/220] | Time [0.914s (1.105s)] | Data [0.119s (0.213s)] | Focal Loss [0.0437 (0.2139)] | Dice Loss [0.1723 (0.1383)] | IoU Loss [0.0058 (0.0039)] | Total Loss [1.0528 (4.4192)]
Epoch: [1][21/220] | Time [0.994s (1.100s)] | Data [0.125s (0.209s)] | Focal Loss [0.0445 (0.2058)] | Dice Loss [0.0916 (0.1360)] | IoU Loss [0.0028 (0.0038)] | Total Loss [0.9835 (4.2556)]
Epoch: [1][22/220] | Time [1.179s (1.104s)] | Data [0.194s (0.208s)] | Focal Loss [0.1186 (0.2018)] | Dice Loss [0.1523 (0.1368)] | IoU Loss [0.0031 (0.0038)] | Total Loss [2.5268 (4.1770)]
Epoch: [1][23/220] | Time [1.057s (1.102s)] | Data [0.191s (0.208s)] | Focal Loss [0.0505 (0.1952)] | Dice Loss [0.1253 (0.1363)] | IoU Loss [0.0038 (0.0038)] | Total Loss [1.1385 (4.0449)]
Epoch: [1][24/220] | Time [0.921s (1.094s)] | Data [0.124s (0.204s)] | Focal Loss [0.0391 (0.1887)] | Dice Loss [0.2711 (0.1419)] | IoU Loss [0.0072 (0.0039)] | Total Loss [1.0595 (3.9205)]
Epoch: [1][25/220] | Time [1.059s (1.093s)] | Data [0.142s (0.202s)] | Focal Loss [0.0508 (0.1832)] | Dice Loss [0.1361 (0.1417)] | IoU Loss [0.0029 (0.0039)] | Total Loss [1.1556 (3.8099)]
Epoch: [1][26/220] | Time [0.993s (1.089s)] | Data [0.159s (0.200s)] | Focal Loss [0.0684 (0.1788)] | Dice Loss [0.2527 (0.1459)] | IoU Loss [0.0023 (0.0038)] | Total Loss [1.6227 (3.7258)]
Epoch: [1][27/220] | Time [1.060s (1.088s)] | Data [0.148s (0.198s)] | Focal Loss [0.0422 (0.1737)] | Dice Loss [0.1301 (0.1453)] | IoU Loss [0.0050 (0.0039)] | Total Loss [0.9789 (3.6241)]
Epoch: [1][28/220] | Time [0.948s (1.083s)] | Data [0.144s (0.196s)] | Focal Loss [0.0322 (0.1687)] | Dice Loss [0.2118 (0.1477)] | IoU Loss [0.0069 (0.0040)] | Total Loss [0.8629 (3.5255)]
Epoch: [1][29/220] | Time [0.930s (1.078s)] | Data [0.106s (0.193s)] | Focal Loss [0.0229 (0.1637)] | Dice Loss [0.1201 (0.1468)] | IoU Loss [0.0055 (0.0040)] | Total Loss [0.5833 (3.4240)]
Epoch: [1][30/220] | Time [0.994s (1.075s)] | Data [0.132s (0.191s)] | Focal Loss [0.0985 (0.1615)] | Dice Loss [0.2529 (0.1503)] | IoU Loss [0.0073 (0.0041)] | Total Loss [2.2310 (3.3842)]
Epoch: [1][31/220] | Time [1.028s (1.073s)] | Data [0.157s (0.190s)] | Focal Loss [0.0542 (0.1580)] | Dice Loss [0.2340 (0.1530)] | IoU Loss [0.0053 (0.0042)] | Total Loss [1.3235 (3.3178)]
Epoch: [1][32/220] | Time [1.002s (1.071s)] | Data [0.151s (0.189s)] | Focal Loss [0.0381 (0.1543)] | Dice Loss [0.1954 (0.1543)] | IoU Loss [0.0061 (0.0042)] | Total Loss [0.9635 (3.2442)]
Epoch: [1][33/220] | Time [1.068s (1.071s)] | Data [0.159s (0.188s)] | Focal Loss [0.0384 (0.1508)] | Dice Loss [0.1904 (0.1554)] | IoU Loss [0.0066 (0.0043)] | Total Loss [0.9653 (3.1751)]
Epoch: [1][34/220] | Time [0.965s (1.068s)] | Data [0.147s (0.187s)] | Focal Loss [0.0315 (0.1473)] | Dice Loss [0.2515 (0.1583)] | IoU Loss [0.0055 (0.0043)] | Total Loss [0.8862 (3.1078)]
Epoch: [1][35/220] | Time [1.079s (1.068s)] | Data [0.151s (0.186s)] | Focal Loss [0.0509 (0.1445)] | Dice Loss [0.2348 (0.1604)] | IoU Loss [0.0066 (0.0044)] | Total Loss [1.2599 (3.0550)]
Epoch: [1][36/220] | Time [1.102s (1.069s)] | Data [0.184s (0.186s)] | Focal Loss [0.0407 (0.1416)] | Dice Loss [0.1857 (0.1611)] | IoU Loss [0.0067 (0.0045)] | Total Loss [1.0057 (2.9981)]
Epoch: [1][37/220] | Time [0.937s (1.066s)] | Data [0.139s (0.184s)] | Focal Loss [0.0274 (0.1385)] | Dice Loss [0.2716 (0.1641)] | IoU Loss [0.0065 (0.0045)] | Total Loss [0.8269 (2.9394)]
Epoch: [1][38/220] | Time [1.004s (1.064s)] | Data [0.124s (0.183s)] | Focal Loss [0.0517 (0.1363)] | Dice Loss [0.2655 (0.1668)] | IoU Loss [0.0052 (0.0045)] | Total Loss [1.3042 (2.8964)]
Epoch: [1][39/220] | Time [1.048s (1.063s)] | Data [0.161s (0.182s)] | Focal Loss [0.0388 (0.1338)] | Dice Loss [0.2114 (0.1679)] | IoU Loss [0.0071 (0.0046)] | Total Loss [0.9937 (2.8476)]
Epoch: [1][40/220] | Time [1.005s (1.062s)] | Data [0.154s (0.182s)] | Focal Loss [0.0476 (0.1316)] | Dice Loss [0.2697 (0.1705)] | IoU Loss [0.0069 (0.0047)] | Total Loss [1.2293 (2.8071)]
Epoch: [1][41/220] | Time [0.989s (1.060s)] | Data [0.135s (0.180s)] | Focal Loss [0.0492 (0.1296)] | Dice Loss [0.2784 (0.1731)] | IoU Loss [0.0038 (0.0046)] | Total Loss [1.2659 (2.7696)]
Epoch: [1][42/220] | Time [0.945s (1.058s)] | Data [0.126s (0.179s)] | Focal Loss [0.0282 (0.1272)] | Dice Loss [0.2630 (0.1753)] | IoU Loss [0.0069 (0.0047)] | Total Loss [0.8331 (2.7234)]
Epoch: [1][43/220] | Time [0.936s (1.055s)] | Data [0.113s (0.178s)] | Focal Loss [0.0310 (0.1249)] | Dice Loss [0.2877 (0.1779)] | IoU Loss [0.0070 (0.0048)] | Total Loss [0.9143 (2.6814)]
Epoch: [1][44/220] | Time [1.056s (1.055s)] | Data [0.151s (0.177s)] | Focal Loss [0.0509 (0.1233)] | Dice Loss [0.2900 (0.1804)] | IoU Loss [0.0061 (0.0048)] | Total Loss [1.3140 (2.6503)]
Epoch: [1][45/220] | Time [1.195s (1.058s)] | Data [0.155s (0.176s)] | Focal Loss [0.0365 (0.1213)] | Dice Loss [0.2766 (0.1826)] | IoU Loss [0.0047 (0.0048)] | Total Loss [1.0123 (2.6139)]
Epoch: [1][46/220] | Time [0.973s (1.056s)] | Data [0.130s (0.175s)] | Focal Loss [0.0317 (0.1194)] | Dice Loss [0.1932 (0.1828)] | IoU Loss [0.0040 (0.0048)] | Total Loss [0.8308 (2.5751)]
Epoch: [1][47/220] | Time [1.047s (1.056s)] | Data [0.151s (0.175s)] | Focal Loss [0.0423 (0.1177)] | Dice Loss [0.2145 (0.1835)] | IoU Loss [0.0034 (0.0047)] | Total Loss [1.0644 (2.5430)]
Epoch: [1][48/220] | Time [1.200s (1.059s)] | Data [0.211s (0.176s)] | Focal Loss [0.0571 (0.1165)] | Dice Loss [0.2732 (0.1853)] | IoU Loss [0.0071 (0.0048)] | Total Loss [1.4216 (2.5196)]
Epoch: [1][49/220] | Time [1.011s (1.058s)] | Data [0.175s (0.176s)] | Focal Loss [0.0273 (0.1147)] | Dice Loss [0.2107 (0.1858)] | IoU Loss [0.0037 (0.0048)] | Total Loss [0.7601 (2.4837)]
Epoch: [1][50/220] | Time [0.945s (1.056s)] | Data [0.119s (0.175s)] | Focal Loss [0.0275 (0.1129)] | Dice Loss [0.2910 (0.1879)] | IoU Loss [0.0052 (0.0048)] | Total Loss [0.8469 (2.4510)]
Epoch: [1][51/220] | Time [1.047s (1.055s)] | Data [0.148s (0.174s)] | Focal Loss [0.0256 (0.1112)] | Dice Loss [0.1955 (0.1881)] | IoU Loss [0.0053 (0.0048)] | Total Loss [0.7131 (2.4169)]
Epoch: [1][52/220] | Time [0.997s (1.054s)] | Data [0.153s (0.174s)] | Focal Loss [0.0279 (0.1096)] | Dice Loss [0.2705 (0.1897)] | IoU Loss [0.0046 (0.0048)] | Total Loss [0.8325 (2.3864)]
Epoch: [1][53/220] | Time [1.081s (1.055s)] | Data [0.158s (0.173s)] | Focal Loss [0.0505 (0.1085)] | Dice Loss [0.2572 (0.1910)] | IoU Loss [0.0036 (0.0048)] | Total Loss [1.2706 (2.3654)]
Epoch: [1][54/220] | Time [0.916s (1.052s)] | Data [0.138s (0.173s)] | Focal Loss [0.0258 (0.1070)] | Dice Loss [0.3292 (0.1935)] | IoU Loss [0.0060 (0.0048)] | Total Loss [0.8518 (2.3374)]
Epoch: [1][55/220] | Time [1.019s (1.052s)] | Data [0.124s (0.172s)] | Focal Loss [0.0448 (0.1058)] | Dice Loss [0.2586 (0.1947)] | IoU Loss [0.0026 (0.0047)] | Total Loss [1.1577 (2.3159)]
Epoch: [1][56/220] | Time [0.971s (1.050s)] | Data [0.149s (0.171s)] | Focal Loss [0.0263 (0.1044)] | Dice Loss [0.2478 (0.1956)] | IoU Loss [0.0023 (0.0047)] | Total Loss [0.7769 (2.2884)]
Epoch: [1][57/220] | Time [0.984s (1.049s)] | Data [0.127s (0.171s)] | Focal Loss [0.0442 (0.1033)] | Dice Loss [0.3136 (0.1977)] | IoU Loss [0.0020 (0.0047)] | Total Loss [1.1997 (2.2693)]
Epoch: [1][58/220] | Time [1.000s (1.048s)] | Data [0.143s (0.170s)] | Focal Loss [0.0314 (0.1021)] | Dice Loss [0.2011 (0.1978)] | IoU Loss [0.0013 (0.0046)] | Total Loss [0.8295 (2.2445)]
Epoch: [1][59/220] | Time [0.979s (1.047s)] | Data [0.135s (0.170s)] | Focal Loss [0.0239 (0.1008)] | Dice Loss [0.1847 (0.1976)] | IoU Loss [0.0020 (0.0046)] | Total Loss [0.6638 (2.2177)]
Epoch: [1][60/220] | Time [1.142s (1.049s)] | Data [0.178s (0.170s)] | Focal Loss [0.0408 (0.0998)] | Dice Loss [0.1889 (0.1974)] | IoU Loss [0.0018 (0.0045)] | Total Loss [1.0057 (2.1975)]
Epoch: [1][61/220] | Time [1.064s (1.049s)] | Data [0.190s (0.170s)] | Focal Loss [0.0468 (0.0989)] | Dice Loss [0.2540 (0.1983)] | IoU Loss [0.0015 (0.0045)] | Total Loss [1.1917 (2.1810)]
Epoch: [1][62/220] | Time [0.931s (1.047s)] | Data [0.124s (0.169s)] | Focal Loss [0.0244 (0.0977)] | Dice Loss [0.2964 (0.1999)] | IoU Loss [0.0020 (0.0044)] | Total Loss [0.7856 (2.1585)]
Epoch: [1][63/220] | Time [1.004s (1.046s)] | Data [0.130s (0.169s)] | Focal Loss [0.0392 (0.0968)] | Dice Loss [0.2335 (0.2004)] | IoU Loss [0.0037 (0.0044)] | Total Loss [1.0212 (2.1405)]
Epoch: [1][64/220] | Time [0.960s (1.045s)] | Data [0.136s (0.168s)] | Focal Loss [0.0211 (0.0956)] | Dice Loss [0.2048 (0.2005)] | IoU Loss [0.0019 (0.0044)] | Total Loss [0.6296 (2.1169)]
Epoch: [1][65/220] | Time [0.996s (1.044s)] | Data [0.132s (0.168s)] | Focal Loss [0.0486 (0.0949)] | Dice Loss [0.2803 (0.2017)] | IoU Loss [0.0021 (0.0043)] | Total Loss [1.2548 (2.1036)]
Epoch: [1][66/220] | Time [0.937s (1.043s)] | Data [0.125s (0.167s)] | Focal Loss [0.0418 (0.0941)] | Dice Loss [0.3503 (0.2040)] | IoU Loss [0.0020 (0.0043)] | Total Loss [1.1892 (2.0897)]
Epoch: [1][67/220] | Time [1.006s (1.042s)] | Data [0.131s (0.166s)] | Focal Loss [0.0341 (0.0932)] | Dice Loss [0.2030 (0.2040)] | IoU Loss [0.0014 (0.0043)] | Total Loss [0.8854 (2.0718)]
Epoch: [1][68/220] | Time [1.093s (1.043s)] | Data [0.176s (0.167s)] | Focal Loss [0.0405 (0.0924)] | Dice Loss [0.2155 (0.2042)] | IoU Loss [0.0024 (0.0042)] | Total Loss [1.0277 (2.0564)]
Epoch: [1][69/220] | Time [0.939s (1.041s)] | Data [0.142s (0.166s)] | Focal Loss [0.0323 (0.0915)] | Dice Loss [0.3704 (0.2066)] | IoU Loss [0.0027 (0.0042)] | Total Loss [1.0195 (2.0414)]
Epoch: [1][70/220] | Time [0.995s (1.041s)] | Data [0.123s (0.166s)] | Focal Loss [0.0343 (0.0907)] | Dice Loss [0.1969 (0.2064)] | IoU Loss [0.0017 (0.0042)] | Total Loss [0.8855 (2.0249)]
Epoch: [1][71/220] | Time [0.937s (1.039s)] | Data [0.128s (0.165s)] | Focal Loss [0.0265 (0.0898)] | Dice Loss [0.2788 (0.2074)] | IoU Loss [0.0010 (0.0041)] | Total Loss [0.8092 (2.0077)]
Epoch: [1][72/220] | Time [0.906s (1.037s)] | Data [0.102s (0.164s)] | Focal Loss [0.0363 (0.0891)] | Dice Loss [0.2475 (0.2080)] | IoU Loss [0.0031 (0.0041)] | Total Loss [0.9769 (1.9934)]
Epoch: [1][73/220] | Time [1.085s (1.038s)] | Data [0.149s (0.164s)] | Focal Loss [0.0492 (0.0885)] | Dice Loss [0.2074 (0.2080)] | IoU Loss [0.0025 (0.0041)] | Total Loss [1.1949 (1.9825)]
Epoch: [1][74/220] | Time [1.021s (1.038s)] | Data [0.167s (0.164s)] | Focal Loss [0.0978 (0.0886)] | Dice Loss [0.2510 (0.2086)] | IoU Loss [0.0028 (0.0041)] | Total Loss [2.2097 (1.9856)]
Epoch: [1][75/220] | Time [1.018s (1.037s)] | Data [0.147s (0.164s)] | Focal Loss [0.0319 (0.0879)] | Dice Loss [0.2313 (0.2089)] | IoU Loss [0.0019 (0.0040)] | Total Loss [0.8722 (1.9707)]
Epoch: [1][76/220] | Time [0.903s (1.036s)] | Data [0.119s (0.163s)] | Focal Loss [0.0384 (0.0872)] | Dice Loss [0.3856 (0.2112)] | IoU Loss [0.0030 (0.0040)] | Total Loss [1.1560 (1.9600)]
Epoch: [1][77/220] | Time [0.931s (1.034s)] | Data [0.103s (0.162s)] | Focal Loss [0.0428 (0.0867)] | Dice Loss [0.2032 (0.2111)] | IoU Loss [0.0016 (0.0040)] | Total Loss [1.0600 (1.9483)]
Epoch: [1][78/220] | Time [0.972s (1.033s)] | Data [0.130s (0.162s)] | Focal Loss [0.0338 (0.0860)] | Dice Loss [0.2527 (0.2116)] | IoU Loss [0.0033 (0.0040)] | Total Loss [0.9329 (1.9353)]
Epoch: [1][79/220] | Time [0.973s (1.033s)] | Data [0.130s (0.162s)] | Focal Loss [0.0287 (0.0853)] | Dice Loss [0.2456 (0.2121)] | IoU Loss [0.0020 (0.0040)] | Total Loss [0.8221 (1.9212)]
Epoch: [1][80/220] | Time [0.873s (1.031s)] | Data [0.103s (0.161s)] | Focal Loss [0.0257 (0.0845)] | Dice Loss [0.3459 (0.2137)] | IoU Loss [0.0039 (0.0040)] | Total Loss [0.8635 (1.9080)]
Epoch: [1][81/220] | Time [1.112s (1.032s)] | Data [0.149s (0.161s)] | Focal Loss [0.0326 (0.0839)] | Dice Loss [0.1865 (0.2134)] | IoU Loss [0.0016 (0.0039)] | Total Loss [0.8397 (1.8948)]
Epoch: [1][82/220] | Time [1.065s (1.032s)] | Data [0.189s (0.161s)] | Focal Loss [0.0381 (0.0833)] | Dice Loss [0.2170 (0.2134)] | IoU Loss [0.0015 (0.0039)] | Total Loss [0.9815 (1.8836)]
Epoch: [1][83/220] | Time [0.993s (1.032s)] | Data [0.146s (0.161s)] | Focal Loss [0.0536 (0.0830)] | Dice Loss [0.3407 (0.2150)] | IoU Loss [0.0039 (0.0039)] | Total Loss [1.4160 (1.8780)]
Epoch: [1][84/220] | Time [0.928s (1.030s)] | Data [0.117s (0.160s)] | Focal Loss [0.0275 (0.0823)] | Dice Loss [0.2638 (0.2156)] | IoU Loss [0.0010 (0.0039)] | Total Loss [0.8158 (1.8654)]
Epoch: [1][85/220] | Time [1.004s (1.030s)] | Data [0.134s (0.160s)] | Focal Loss [0.0343 (0.0817)] | Dice Loss [0.2303 (0.2157)] | IoU Loss [0.0018 (0.0038)] | Total Loss [0.9184 (1.8542)]
Epoch: [1][86/220] | Time [0.981s (1.030s)] | Data [0.144s (0.160s)] | Focal Loss [0.0365 (0.0812)] | Dice Loss [0.2637 (0.2163)] | IoU Loss [0.0022 (0.0038)] | Total Loss [0.9954 (1.8442)]
Epoch: [1][87/220] | Time [0.963s (1.029s)] | Data [0.124s (0.159s)] | Focal Loss [0.0264 (0.0806)] | Dice Loss [0.2108 (0.2162)] | IoU Loss [0.0009 (0.0038)] | Total Loss [0.7404 (1.8316)]
Epoch: [1][88/220] | Time [0.990s (1.028s)] | Data [0.135s (0.159s)] | Focal Loss [0.0309 (0.0800)] | Dice Loss [0.2556 (0.2167)] | IoU Loss [0.0015 (0.0038)] | Total Loss [0.8753 (1.8207)]
Epoch: [1][89/220] | Time [0.992s (1.028s)] | Data [0.140s (0.159s)] | Focal Loss [0.0347 (0.0795)] | Dice Loss [0.2398 (0.2169)] | IoU Loss [0.0017 (0.0037)] | Total Loss [0.9361 (1.8107)]
Epoch: [1][90/220] | Time [1.096s (1.029s)] | Data [0.164s (0.159s)] | Focal Loss [0.0445 (0.0791)] | Dice Loss [0.2234 (0.2170)] | IoU Loss [0.0013 (0.0037)] | Total Loss [1.1155 (1.8030)]
Epoch: [1][91/220] | Time [0.962s (1.028s)] | Data [0.152s (0.159s)] | Focal Loss [0.0386 (0.0787)] | Dice Loss [0.3405 (0.2184)] | IoU Loss [0.0029 (0.0037)] | Total Loss [1.1161 (1.7955)]
Epoch: [1][92/220] | Time [1.005s (1.028s)] | Data [0.129s (0.159s)] | Focal Loss [0.0472 (0.0783)] | Dice Loss [0.2211 (0.2184)] | IoU Loss [0.0032 (0.0037)] | Total Loss [1.1686 (1.7887)]
Epoch: [1][93/220] | Time [1.055s (1.028s)] | Data [0.162s (0.159s)] | Focal Loss [0.0394 (0.0779)] | Dice Loss [0.2174 (0.2184)] | IoU Loss [0.0020 (0.0037)] | Total Loss [1.0071 (1.7803)]
Epoch: [1][94/220] | Time [0.957s (1.027s)] | Data [0.140s (0.158s)] | Focal Loss [0.0374 (0.0775)] | Dice Loss [0.2656 (0.2189)] | IoU Loss [0.0029 (0.0037)] | Total Loss [1.0170 (1.7721)]
Epoch: [1][95/220] | Time [0.993s (1.027s)] | Data [0.126s (0.158s)] | Focal Loss [0.0492 (0.0772)] | Dice Loss [0.2491 (0.2192)] | IoU Loss [0.0040 (0.0037)] | Total Loss [1.2362 (1.7665)]
Epoch: [1][96/220] | Time [1.039s (1.027s)] | Data [0.154s (0.158s)] | Focal Loss [0.0383 (0.0768)] | Dice Loss [0.1905 (0.2189)] | IoU Loss [0.0011 (0.0036)] | Total Loss [0.9569 (1.7581)]
Epoch: [1][97/220] | Time [0.917s (1.026s)] | Data [0.126s (0.158s)] | Focal Loss [0.0152 (0.0761)] | Dice Loss [0.2309 (0.2190)] | IoU Loss [0.0021 (0.0036)] | Total Loss [0.5364 (1.7455)]
Epoch: [1][98/220] | Time [0.972s (1.025s)] | Data [0.113s (0.157s)] | Focal Loss [0.0310 (0.0757)] | Dice Loss [0.2072 (0.2189)] | IoU Loss [0.0007 (0.0036)] | Total Loss [0.8280 (1.7361)]
Epoch: [1][99/220] | Time [0.991s (1.025s)] | Data [0.138s (0.157s)] | Focal Loss [0.0414 (0.0753)] | Dice Loss [0.2559 (0.2193)] | IoU Loss [0.0025 (0.0036)] | Total Loss [1.0869 (1.7295)]
Epoch: [1][100/220] | Time [0.941s (1.024s)] | Data [0.125s (0.157s)] | Focal Loss [0.0355 (0.0749)] | Dice Loss [0.2995 (0.2201)] | IoU Loss [0.0021 (0.0036)] | Total Loss [1.0114 (1.7224)]
Epoch: [1][101/220] | Time [0.981s (1.024s)] | Data [0.127s (0.156s)] | Focal Loss [0.0454 (0.0746)] | Dice Loss [0.3234 (0.2211)] | IoU Loss [0.0015 (0.0036)] | Total Loss [1.2335 (1.7175)]
Epoch: [1][102/220] | Time [0.901s (1.022s)] | Data [0.116s (0.156s)] | Focal Loss [0.0272 (0.0742)] | Dice Loss [0.3317 (0.2222)] | IoU Loss [0.0030 (0.0035)] | Total Loss [0.8781 (1.7093)]
Epoch: [1][103/220] | Time [0.884s (1.021s)] | Data [0.090s (0.155s)] | Focal Loss [0.0322 (0.0738)] | Dice Loss [0.3289 (0.2232)] | IoU Loss [0.0031 (0.0035)] | Total Loss [0.9761 (1.7022)]
Epoch: [1][104/220] | Time [1.097s (1.022s)] | Data [0.149s (0.155s)] | Focal Loss [0.0448 (0.0735)] | Dice Loss [0.2028 (0.2230)] | IoU Loss [0.0020 (0.0035)] | Total Loss [1.0998 (1.6964)]
Epoch: [1][105/220] | Time [1.111s (1.023s)] | Data [0.195s (0.156s)] | Focal Loss [0.0389 (0.0732)] | Dice Loss [0.2338 (0.2231)] | IoU Loss [0.0011 (0.0035)] | Total Loss [1.0125 (1.6899)]
Epoch: [1][106/220] | Time [1.000s (1.023s)] | Data [0.155s (0.156s)] | Focal Loss [0.0312 (0.0728)] | Dice Loss [0.2512 (0.2234)] | IoU Loss [0.0011 (0.0035)] | Total Loss [0.8763 (1.6822)]
Epoch: [1][107/220] | Time [0.913s (1.021s)] | Data [0.112s (0.155s)] | Focal Loss [0.0397 (0.0725)] | Dice Loss [0.2910 (0.2240)] | IoU Loss [0.0038 (0.0035)] | Total Loss [1.0887 (1.6766)]
Epoch: [1][108/220] | Time [1.041s (1.022s)] | Data [0.137s (0.155s)] | Focal Loss [0.0336 (0.0721)] | Dice Loss [0.2488 (0.2243)] | IoU Loss [0.0014 (0.0035)] | Total Loss [0.9215 (1.6697)]
Epoch: [1][109/220] | Time [1.100s (1.022s)] | Data [0.182s (0.155s)] | Focal Loss [0.0306 (0.0717)] | Dice Loss [0.2081 (0.2241)] | IoU Loss [0.0013 (0.0034)] | Total Loss [0.8218 (1.6619)]
Epoch: [1][110/220] | Time [1.001s (1.022s)] | Data [0.159s (0.155s)] | Focal Loss [0.0641 (0.0716)] | Dice Loss [0.3668 (0.2254)] | IoU Loss [0.0030 (0.0034)] | Total Loss [1.6515 (1.6618)]
Epoch: [1][111/220] | Time [0.961s (1.022s)] | Data [0.123s (0.155s)] | Focal Loss [0.0241 (0.0712)] | Dice Loss [0.2290 (0.2254)] | IoU Loss [0.0015 (0.0034)] | Total Loss [0.7123 (1.6532)]
Epoch: [1][112/220] | Time [0.999s (1.021s)] | Data [0.134s (0.155s)] | Focal Loss [0.0259 (0.0708)] | Dice Loss [0.2292 (0.2255)] | IoU Loss [0.0008 (0.0034)] | Total Loss [0.7481 (1.6451)]
