loading annotations into memory...
Done (t=0.34s)
creating index...
index created!
loading annotations into memory...
Done (t=0.06s)
creating index...
index created!
Epoch: [1][1/220] | Time [4.517s (4.517s)] | Data [2.385s (2.385s)] | Focal Loss [0.9468 (0.9468)] | Dice Loss [0.1299 (0.1299)] | IoU Loss [0.0050 (0.0050)] | Total Loss [19.0713 (19.0713)]
Epoch: [1][70/220] | Time [0.482s (0.564s)] | Data [0.165s (0.225s)] | Focal Loss [0.0703 (0.1904)] | Dice Loss [0.1600 (0.1655)] | IoU Loss [0.0055 (0.0051)] | Total Loss [1.5706 (3.9789)]
Epoch: [1][71/220] | Time [0.516s (0.563s)] | Data [0.217s (0.225s)] | Focal Loss [0.0615 (0.1886)] | Dice Loss [0.1957 (0.1659)] | IoU Loss [0.0053 (0.0051)] | Total Loss [1.4313 (3.9430)]
Epoch: [1][72/220] | Time [0.429s (0.561s)] | Data [0.137s (0.224s)] | Focal Loss [0.0601 (0.1868)] | Dice Loss [0.2210 (0.1667)] | IoU Loss [0.0065 (0.0051)] | Total Loss [1.4294 (3.9081)]
Epoch: [1][73/220] | Time [0.550s (0.561s)] | Data [0.209s (0.224s)] | Focal Loss [0.1763 (0.1867)] | Dice Loss [0.1935 (0.1670)] | IoU Loss [0.0067 (0.0051)] | Total Loss [3.7261 (3.9056)]
Epoch: [1][74/220] | Time [0.611s (0.562s)] | Data [0.306s (0.225s)] | Focal Loss [0.1346 (0.1860)] | Dice Loss [0.2616 (0.1683)] | IoU Loss [0.0079 (0.0051)] | Total Loss [2.9611 (3.8928)]
Epoch: [1][75/220] | Time [0.549s (0.561s)] | Data [0.230s (0.225s)] | Focal Loss [0.0858 (0.1846)] | Dice Loss [0.2530 (0.1695)] | IoU Loss [0.0092 (0.0052)] | Total Loss [1.9786 (3.8673)]
Epoch: [1][76/220] | Time [0.488s (0.560s)] | Data [0.204s (0.225s)] | Focal Loss [0.0690 (0.1831)] | Dice Loss [0.4683 (0.1734)] | IoU Loss [0.0268 (0.0055)] | Total Loss [1.8741 (3.8411)]
Epoch: [1][77/220] | Time [0.409s (0.559s)] | Data [0.105s (0.223s)] | Focal Loss [0.0823 (0.1818)] | Dice Loss [0.1754 (0.1734)] | IoU Loss [0.0047 (0.0055)] | Total Loss [1.8265 (3.8149)]
Epoch: [1][78/220] | Time [0.497s (0.558s)] | Data [0.193s (0.223s)] | Focal Loss [0.0470 (0.1801)] | Dice Loss [0.2836 (0.1748)] | IoU Loss [0.0044 (0.0055)] | Total Loss [1.2273 (3.7817)]
Epoch: [1][79/220] | Time [0.520s (0.557s)] | Data [0.217s (0.223s)] | Focal Loss [0.0409 (0.1783)] | Dice Loss [0.2965 (0.1764)] | IoU Loss [0.0042 (0.0054)] | Total Loss [1.1184 (3.7480)]
Epoch: [1][80/220] | Time [0.425s (0.556s)] | Data [0.147s (0.222s)] | Focal Loss [0.0456 (0.1767)] | Dice Loss [0.3796 (0.1789)] | IoU Loss [0.0116 (0.0055)] | Total Loss [1.3023 (3.7174)]
Epoch: [1][81/220] | Time [0.530s (0.555s)] | Data [0.176s (0.221s)] | Focal Loss [0.0615 (0.1752)] | Dice Loss [0.1534 (0.1786)] | IoU Loss [0.0038 (0.0055)] | Total Loss [1.3877 (3.6887)]
Epoch: [1][82/220] | Time [0.654s (0.557s)] | Data [0.340s (0.223s)] | Focal Loss [0.0813 (0.1741)] | Dice Loss [0.1818 (0.1786)] | IoU Loss [0.0045 (0.0055)] | Total Loss [1.8127 (3.6658)]
Epoch: [1][83/220] | Time [0.550s (0.556s)] | Data [0.248s (0.223s)] | Focal Loss [0.3117 (0.1757)] | Dice Loss [0.3747 (0.1810)] | IoU Loss [0.0223 (0.0057)] | Total Loss [6.6303 (3.7015)]
Epoch: [1][84/220] | Time [0.479s (0.556s)] | Data [0.187s (0.223s)] | Focal Loss [0.0660 (0.1744)] | Dice Loss [0.2809 (0.1822)] | IoU Loss [0.0081 (0.0057)] | Total Loss [1.6099 (3.6766)]
Epoch: [1][85/220] | Time [0.488s (0.555s)] | Data [0.175s (0.222s)] | Focal Loss [0.0679 (0.1732)] | Dice Loss [0.1763 (0.1821)] | IoU Loss [0.0086 (0.0057)] | Total Loss [1.5424 (3.6515)]
Epoch: [1][86/220] | Time [0.538s (0.555s)] | Data [0.234s (0.222s)] | Focal Loss [0.0556 (0.1718)] | Dice Loss [0.2349 (0.1827)] | IoU Loss [0.0033 (0.0057)] | Total Loss [1.3501 (3.6247)]
Epoch: [1][87/220] | Time [0.498s (0.554s)] | Data [0.194s (0.222s)] | Focal Loss [0.0434 (0.1703)] | Dice Loss [0.1689 (0.1826)] | IoU Loss [0.0026 (0.0057)] | Total Loss [1.0396 (3.5950)]
Epoch: [1][88/220] | Time [0.493s (0.553s)] | Data [0.184s (0.221s)] | Focal Loss [0.0706 (0.1692)] | Dice Loss [0.2648 (0.1835)] | IoU Loss [0.0055 (0.0057)] | Total Loss [1.6824 (3.5733)]
Epoch: [1][89/220] | Time [0.524s (0.553s)] | Data [0.215s (0.221s)] | Focal Loss [0.0507 (0.1679)] | Dice Loss [0.1916 (0.1836)] | IoU Loss [0.0076 (0.0057)] | Total Loss [1.2130 (3.5468)]
Epoch: [1][90/220] | Time [0.569s (0.553s)] | Data [0.230s (0.221s)] | Focal Loss [0.0992 (0.1671)] | Dice Loss [0.2067 (0.1838)] | IoU Loss [0.0069 (0.0057)] | Total Loss [2.1971 (3.5318)]
Epoch: [1][91/220] | Time [0.560s (0.553s)] | Data [0.268s (0.222s)] | Focal Loss [0.0742 (0.1661)] | Dice Loss [0.4729 (0.1870)] | IoU Loss [0.0106 (0.0058)] | Total Loss [1.9680 (3.5146)]
Epoch: [1][92/220] | Time [0.484s (0.552s)] | Data [0.168s (0.221s)] | Focal Loss [0.0688 (0.1650)] | Dice Loss [0.2132 (0.1873)] | IoU Loss [0.0053 (0.0058)] | Total Loss [1.5953 (3.4937)]
Epoch: [1][93/220] | Time [0.554s (0.552s)] | Data [0.234s (0.221s)] | Focal Loss [0.0793 (0.1641)] | Dice Loss [0.2109 (0.1876)] | IoU Loss [0.0067 (0.0058)] | Total Loss [1.8044 (3.4756)]
Epoch: [1][94/220] | Time [0.525s (0.552s)] | Data [0.231s (0.222s)] | Focal Loss [0.0674 (0.1631)] | Dice Loss [0.2723 (0.1885)] | IoU Loss [0.0064 (0.0058)] | Total Loss [1.6273 (3.4559)]
Epoch: [1][95/220] | Time [0.493s (0.551s)] | Data [0.180s (0.221s)] | Focal Loss [0.0855 (0.1623)] | Dice Loss [0.2756 (0.1894)] | IoU Loss [0.0092 (0.0058)] | Total Loss [1.9950 (3.4405)]
Epoch: [1][96/220] | Time [0.558s (0.552s)] | Data [0.238s (0.221s)] | Focal Loss [0.0803 (0.1614)] | Dice Loss [0.2074 (0.1896)] | IoU Loss [0.0040 (0.0058)] | Total Loss [1.8172 (3.4236)]
Epoch: [1][97/220] | Time [0.494s (0.551s)] | Data [0.209s (0.221s)] | Focal Loss [0.0254 (0.1600)] | Dice Loss [0.2973 (0.1907)] | IoU Loss [0.0063 (0.0058)] | Total Loss [0.8117 (3.3967)]
Epoch: [1][98/220] | Time [0.456s (0.550s)] | Data [0.147s (0.220s)] | Focal Loss [0.0606 (0.1590)] | Dice Loss [0.2283 (0.1911)] | IoU Loss [0.0053 (0.0058)] | Total Loss [1.4457 (3.3768)]
Epoch: [1][99/220] | Time [0.529s (0.550s)] | Data [0.222s (0.220s)] | Focal Loss [0.0693 (0.1581)] | Dice Loss [0.2595 (0.1918)] | IoU Loss [0.0069 (0.0058)] | Total Loss [1.6515 (3.3594)]
Epoch: [1][100/220] | Time [0.490s (0.549s)] | Data [0.194s (0.220s)] | Focal Loss [0.0580 (0.1571)] | Dice Loss [0.2936 (0.1928)] | IoU Loss [0.0033 (0.0058)] | Total Loss [1.4574 (3.3403)]
Epoch: [1][101/220] | Time [0.488s (0.549s)] | Data [0.174s (0.220s)] | Focal Loss [0.0897 (0.1564)] | Dice Loss [0.2922 (0.1938)] | IoU Loss [0.0063 (0.0058)] | Total Loss [2.0926 (3.3280)]
Epoch: [1][102/220] | Time [0.453s (0.548s)] | Data [0.167s (0.219s)] | Focal Loss [0.0379 (0.1553)] | Dice Loss [0.3925 (0.1957)] | IoU Loss [0.0047 (0.0058)] | Total Loss [1.1560 (3.3067)]
Epoch: [1][103/220] | Time [0.393s (0.546s)] | Data [0.105s (0.218s)] | Focal Loss [0.0522 (0.1543)] | Dice Loss [0.4488 (0.1982)] | IoU Loss [0.0078 (0.0058)] | Total Loss [1.5012 (3.2892)]
Epoch: [1][104/220] | Time [0.551s (0.546s)] | Data [0.200s (0.218s)] | Focal Loss [0.0721 (0.1535)] | Dice Loss [0.1854 (0.1980)] | IoU Loss [0.0026 (0.0058)] | Total Loss [1.6297 (3.2732)]
Epoch: [1][105/220] | Time [0.673s (0.547s)] | Data [0.338s (0.219s)] | Focal Loss [0.0645 (0.1526)] | Dice Loss [0.2742 (0.1988)] | IoU Loss [0.0054 (0.0058)] | Total Loss [1.5691 (3.2570)]
Epoch: [1][106/220] | Time [0.592s (0.548s)] | Data [0.288s (0.220s)] | Focal Loss [0.0589 (0.1517)] | Dice Loss [0.3133 (0.1998)] | IoU Loss [0.0037 (0.0057)] | Total Loss [1.4959 (3.2404)]
Epoch: [1][107/220] | Time [0.477s (0.547s)] | Data [0.187s (0.219s)] | Focal Loss [0.0439 (0.1507)] | Dice Loss [0.2969 (0.2008)] | IoU Loss [0.0050 (0.0057)] | Total Loss [1.1803 (3.2211)]
Epoch: [1][108/220] | Time [0.501s (0.547s)] | Data [0.173s (0.219s)] | Focal Loss [0.0570 (0.1499)] | Dice Loss [0.2253 (0.2010)] | IoU Loss [0.0039 (0.0057)] | Total Loss [1.3698 (3.2040)]
Epoch: [1][109/220] | Time [0.622s (0.547s)] | Data [0.288s (0.220s)] | Focal Loss [0.0550 (0.1490)] | Dice Loss [0.2086 (0.2011)] | IoU Loss [0.0061 (0.0057)] | Total Loss [1.3156 (3.1866)]
Epoch: [1][110/220] | Time [0.564s (0.548s)] | Data [0.260s (0.220s)] | Focal Loss [0.1002 (0.1485)] | Dice Loss [0.4865 (0.2036)] | IoU Loss [0.0079 (0.0057)] | Total Loss [2.4986 (3.1804)]
Epoch: [1][111/220] | Time [0.510s (0.547s)] | Data [0.209s (0.220s)] | Focal Loss [0.0370 (0.1475)] | Dice Loss [0.2162 (0.2038)] | IoU Loss [0.0055 (0.0057)] | Total Loss [0.9622 (3.1604)]
Epoch: [1][112/220] | Time [0.506s (0.547s)] | Data [0.196s (0.220s)] | Focal Loss [0.0543 (0.1467)] | Dice Loss [0.2179 (0.2039)] | IoU Loss [0.0036 (0.0057)] | Total Loss [1.3070 (3.1439)]
