loading annotations into memory...
Done (t=0.12s)
creating index...
index created!
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Epoch: [1][1/220] | Time [3.877s (3.877s)] | Data [1.942s (1.942s)] | Focal Loss [0.9468 (0.9468)] | Dice Loss [0.1299 (0.1299)] | IoU Loss [0.0050 (0.0050)] | Total Loss [19.0713 (19.0713)]
Epoch: [1][30/220] | Time [0.991s (1.066s)] | Data [0.127s (0.187s)] | Focal Loss [0.0985 (0.1614)] | Dice Loss [0.2537 (0.1505)] | IoU Loss [0.0073 (0.0041)] | Total Loss [2.2311 (3.3819)]
Epoch: [1][31/220] | Time [1.023s (1.064s)] | Data [0.150s (0.185s)] | Focal Loss [0.0541 (0.1579)] | Dice Loss [0.2347 (0.1532)] | IoU Loss [0.0053 (0.0042)] | Total Loss [1.3218 (3.3155)]
Epoch: [1][32/220] | Time [0.999s (1.062s)] | Data [0.147s (0.184s)] | Focal Loss [0.0381 (0.1542)] | Dice Loss [0.1957 (0.1546)] | IoU Loss [0.0061 (0.0042)] | Total Loss [0.9641 (3.2420)]
Epoch: [1][33/220] | Time [1.066s (1.062s)] | Data [0.154s (0.183s)] | Focal Loss [0.0384 (0.1507)] | Dice Loss [0.1905 (0.1556)] | IoU Loss [0.0066 (0.0043)] | Total Loss [0.9643 (3.1730)]
Epoch: [1][34/220] | Time [0.962s (1.059s)] | Data [0.141s (0.182s)] | Focal Loss [0.0314 (0.1471)] | Dice Loss [0.2516 (0.1585)] | IoU Loss [0.0055 (0.0043)] | Total Loss [0.8855 (3.1057)]
Epoch: [1][35/220] | Time [1.078s (1.060s)] | Data [0.146s (0.181s)] | Focal Loss [0.0508 (0.1444)] | Dice Loss [0.2353 (0.1607)] | IoU Loss [0.0066 (0.0044)] | Total Loss [1.2585 (3.0529)]
Epoch: [1][36/220] | Time [1.095s (1.061s)] | Data [0.179s (0.181s)] | Focal Loss [0.0407 (0.1415)] | Dice Loss [0.1856 (0.1614)] | IoU Loss [0.0066 (0.0045)] | Total Loss [1.0060 (2.9960)]
Epoch: [1][37/220] | Time [0.937s (1.057s)] | Data [0.138s (0.180s)] | Focal Loss [0.0274 (0.1384)] | Dice Loss [0.2718 (0.1643)] | IoU Loss [0.0066 (0.0045)] | Total Loss [0.8260 (2.9374)]
Epoch: [1][38/220] | Time [1.001s (1.056s)] | Data [0.122s (0.178s)] | Focal Loss [0.0516 (0.1361)] | Dice Loss [0.2651 (0.1670)] | IoU Loss [0.0052 (0.0045)] | Total Loss [1.3024 (2.8944)]
Epoch: [1][39/220] | Time [1.041s (1.056s)] | Data [0.156s (0.178s)] | Focal Loss [0.0387 (0.1336)] | Dice Loss [0.2114 (0.1681)] | IoU Loss [0.0072 (0.0046)] | Total Loss [0.9929 (2.8456)]
Epoch: [1][40/220] | Time [1.002s (1.054s)] | Data [0.150s (0.177s)] | Focal Loss [0.0476 (0.1315)] | Dice Loss [0.2698 (0.1707)] | IoU Loss [0.0070 (0.0047)] | Total Loss [1.2289 (2.8052)]
Epoch: [1][41/220] | Time [0.989s (1.053s)] | Data [0.132s (0.176s)] | Focal Loss [0.0491 (0.1295)] | Dice Loss [0.2786 (0.1733)] | IoU Loss [0.0038 (0.0047)] | Total Loss [1.2645 (2.7676)]
Epoch: [1][42/220] | Time [0.946s (1.050s)] | Data [0.125s (0.175s)] | Focal Loss [0.0282 (0.1271)] | Dice Loss [0.2630 (0.1754)] | IoU Loss [0.0069 (0.0047)] | Total Loss [0.8334 (2.7216)]
Epoch: [1][43/220] | Time [0.935s (1.047s)] | Data [0.110s (0.173s)] | Focal Loss [0.0310 (0.1248)] | Dice Loss [0.2879 (0.1781)] | IoU Loss [0.0070 (0.0048)] | Total Loss [0.9148 (2.6796)]
Epoch: [1][44/220] | Time [1.056s (1.048s)] | Data [0.147s (0.173s)] | Focal Loss [0.0508 (0.1232)] | Dice Loss [0.2903 (0.1806)] | IoU Loss [0.0061 (0.0048)] | Total Loss [1.3130 (2.6485)]
Epoch: [1][45/220] | Time [1.183s (1.051s)] | Data [0.151s (0.172s)] | Focal Loss [0.0366 (0.1212)] | Dice Loss [0.2767 (0.1827)] | IoU Loss [0.0047 (0.0048)] | Total Loss [1.0126 (2.6121)]
Epoch: [1][46/220] | Time [0.970s (1.049s)] | Data [0.126s (0.171s)] | Focal Loss [0.0317 (0.1193)] | Dice Loss [0.1935 (0.1830)] | IoU Loss [0.0040 (0.0048)] | Total Loss [0.8309 (2.5734)]
Epoch: [1][47/220] | Time [1.045s (1.049s)] | Data [0.148s (0.171s)] | Focal Loss [0.0423 (0.1176)] | Dice Loss [0.2147 (0.1836)] | IoU Loss [0.0034 (0.0047)] | Total Loss [1.0646 (2.5413)]
Epoch: [1][48/220] | Time [1.196s (1.052s)] | Data [0.205s (0.171s)] | Focal Loss [0.0570 (0.1164)] | Dice Loss [0.2733 (0.1855)] | IoU Loss [0.0071 (0.0048)] | Total Loss [1.4213 (2.5180)]
Epoch: [1][49/220] | Time [1.010s (1.051s)] | Data [0.171s (0.171s)] | Focal Loss [0.0273 (0.1146)] | Dice Loss [0.2108 (0.1860)] | IoU Loss [0.0038 (0.0048)] | Total Loss [0.7603 (2.4821)]
Epoch: [1][50/220] | Time [0.940s (1.049s)] | Data [0.116s (0.170s)] | Focal Loss [0.0275 (0.1128)] | Dice Loss [0.2911 (0.1881)] | IoU Loss [0.0052 (0.0048)] | Total Loss [0.8472 (2.4494)]
Epoch: [1][51/220] | Time [1.046s (1.049s)] | Data [0.147s (0.170s)] | Focal Loss [0.0256 (0.1111)] | Dice Loss [0.1957 (0.1883)] | IoU Loss [0.0053 (0.0048)] | Total Loss [0.7127 (2.4154)]
Epoch: [1][52/220] | Time [0.992s (1.048s)] | Data [0.146s (0.169s)] | Focal Loss [0.0279 (0.1095)] | Dice Loss [0.2708 (0.1899)] | IoU Loss [0.0046 (0.0048)] | Total Loss [0.8330 (2.3849)]
Epoch: [1][53/220] | Time [1.081s (1.048s)] | Data [0.153s (0.169s)] | Focal Loss [0.0504 (0.1084)] | Dice Loss [0.2576 (0.1911)] | IoU Loss [0.0037 (0.0048)] | Total Loss [1.2700 (2.3639)]
Epoch: [1][54/220] | Time [0.913s (1.046s)] | Data [0.133s (0.168s)] | Focal Loss [0.0258 (0.1069)] | Dice Loss [0.3293 (0.1937)] | IoU Loss [0.0060 (0.0048)] | Total Loss [0.8512 (2.3359)]
Epoch: [1][55/220] | Time [1.016s (1.045s)] | Data [0.121s (0.167s)] | Focal Loss [0.0448 (0.1057)] | Dice Loss [0.2591 (0.1949)] | IoU Loss [0.0026 (0.0048)] | Total Loss [1.1571 (2.3144)]
Epoch: [1][56/220] | Time [0.970s (1.044s)] | Data [0.145s (0.167s)] | Focal Loss [0.0263 (0.1043)] | Dice Loss [0.2480 (0.1958)] | IoU Loss [0.0023 (0.0047)] | Total Loss [0.7767 (2.2870)]
Epoch: [1][57/220] | Time [0.985s (1.043s)] | Data [0.126s (0.166s)] | Focal Loss [0.0442 (0.1033)] | Dice Loss [0.3141 (0.1979)] | IoU Loss [0.0020 (0.0047)] | Total Loss [1.2000 (2.2679)]
Epoch: [1][58/220] | Time [0.999s (1.042s)] | Data [0.139s (0.166s)] | Focal Loss [0.0313 (0.1020)] | Dice Loss [0.2014 (0.1980)] | IoU Loss [0.0013 (0.0046)] | Total Loss [0.8294 (2.2431)]
Epoch: [1][59/220] | Time [0.980s (1.041s)] | Data [0.133s (0.165s)] | Focal Loss [0.0238 (0.1007)] | Dice Loss [0.1849 (0.1978)] | IoU Loss [0.0020 (0.0046)] | Total Loss [0.6630 (2.2163)]
Epoch: [1][60/220] | Time [1.137s (1.043s)] | Data [0.175s (0.166s)] | Focal Loss [0.0407 (0.0997)] | Dice Loss [0.1892 (0.1976)] | IoU Loss [0.0017 (0.0045)] | Total Loss [1.0051 (2.1961)]
Epoch: [1][61/220] | Time [1.063s (1.043s)] | Data [0.188s (0.166s)] | Focal Loss [0.0468 (0.0988)] | Dice Loss [0.2543 (0.1985)] | IoU Loss [0.0015 (0.0045)] | Total Loss [1.1909 (2.1797)]
Epoch: [1][62/220] | Time [0.926s (1.041s)] | Data [0.121s (0.165s)] | Focal Loss [0.0244 (0.0976)] | Dice Loss [0.2966 (0.2001)] | IoU Loss [0.0020 (0.0044)] | Total Loss [0.7860 (2.1572)]
Epoch: [1][63/220] | Time [1.000s (1.040s)] | Data [0.127s (0.165s)] | Focal Loss [0.0389 (0.0967)] | Dice Loss [0.2336 (0.2007)] | IoU Loss [0.0037 (0.0044)] | Total Loss [1.0148 (2.1391)]
Epoch: [1][64/220] | Time [0.959s (1.039s)] | Data [0.135s (0.164s)] | Focal Loss [0.0211 (0.0955)] | Dice Loss [0.2050 (0.2007)] | IoU Loss [0.0019 (0.0044)] | Total Loss [0.6294 (2.1155)]
Epoch: [1][65/220] | Time [0.993s (1.039s)] | Data [0.128s (0.164s)] | Focal Loss [0.0486 (0.0948)] | Dice Loss [0.2803 (0.2019)] | IoU Loss [0.0021 (0.0043)] | Total Loss [1.2553 (2.1022)]
Epoch: [1][66/220] | Time [0.934s (1.037s)] | Data [0.122s (0.163s)] | Focal Loss [0.0418 (0.0940)] | Dice Loss [0.3503 (0.2042)] | IoU Loss [0.0020 (0.0043)] | Total Loss [1.1892 (2.0884)]
Epoch: [1][67/220] | Time [1.003s (1.036s)] | Data [0.129s (0.162s)] | Focal Loss [0.0340 (0.0931)] | Dice Loss [0.2029 (0.2042)] | IoU Loss [0.0014 (0.0043)] | Total Loss [0.8850 (2.0704)]
Epoch: [1][68/220] | Time [1.089s (1.037s)] | Data [0.173s (0.163s)] | Focal Loss [0.0405 (0.0923)] | Dice Loss [0.2156 (0.2043)] | IoU Loss [0.0024 (0.0042)] | Total Loss [1.0280 (2.0551)]
Epoch: [1][69/220] | Time [0.936s (1.036s)] | Data [0.139s (0.162s)] | Focal Loss [0.0323 (0.0915)] | Dice Loss [0.3701 (0.2067)] | IoU Loss [0.0027 (0.0042)] | Total Loss [1.0190 (2.0401)]
Epoch: [1][70/220] | Time [0.998s (1.035s)] | Data [0.121s (0.162s)] | Focal Loss [0.0343 (0.0906)] | Dice Loss [0.1967 (0.2066)] | IoU Loss [0.0017 (0.0042)] | Total Loss [0.8844 (2.0236)]
Epoch: [1][71/220] | Time [0.937s (1.034s)] | Data [0.127s (0.161s)] | Focal Loss [0.0265 (0.0897)] | Dice Loss [0.2786 (0.2076)] | IoU Loss [0.0010 (0.0041)] | Total Loss [0.8087 (2.0065)]
Epoch: [1][72/220] | Time [0.903s (1.032s)] | Data [0.100s (0.160s)] | Focal Loss [0.0363 (0.0890)] | Dice Loss [0.2473 (0.2082)] | IoU Loss [0.0031 (0.0041)] | Total Loss [0.9773 (1.9922)]
Epoch: [1][73/220] | Time [1.082s (1.033s)] | Data [0.146s (0.160s)] | Focal Loss [0.0492 (0.0884)] | Dice Loss [0.2072 (0.2082)] | IoU Loss [0.0025 (0.0041)] | Total Loss [1.1934 (1.9812)]
Epoch: [1][74/220] | Time [1.019s (1.033s)] | Data [0.165s (0.160s)] | Focal Loss [0.0977 (0.0886)] | Dice Loss [0.2507 (0.2087)] | IoU Loss [0.0028 (0.0041)] | Total Loss [2.2083 (1.9843)]
Epoch: [1][75/220] | Time [1.014s (1.032s)] | Data [0.142s (0.160s)] | Focal Loss [0.0320 (0.0878)] | Dice Loss [0.2310 (0.2090)] | IoU Loss [0.0019 (0.0040)] | Total Loss [0.8725 (1.9695)]
Epoch: [1][76/220] | Time [0.906s (1.031s)] | Data [0.120s (0.159s)] | Focal Loss [0.0383 (0.0872)] | Dice Loss [0.3852 (0.2113)] | IoU Loss [0.0030 (0.0040)] | Total Loss [1.1549 (1.9588)]
Epoch: [1][77/220] | Time [0.932s (1.029s)] | Data [0.101s (0.159s)] | Focal Loss [0.0427 (0.0866)] | Dice Loss [0.2030 (0.2112)] | IoU Loss [0.0016 (0.0040)] | Total Loss [1.0595 (1.9471)]
Epoch: [1][78/220] | Time [0.973s (1.029s)] | Data [0.127s (0.158s)] | Focal Loss [0.0339 (0.0859)] | Dice Loss [0.2524 (0.2118)] | IoU Loss [0.0033 (0.0040)] | Total Loss [0.9328 (1.9341)]
Epoch: [1][79/220] | Time [0.972s (1.028s)] | Data [0.128s (0.158s)] | Focal Loss [0.0287 (0.0852)] | Dice Loss [0.2454 (0.2122)] | IoU Loss [0.0020 (0.0040)] | Total Loss [0.8215 (1.9200)]
Epoch: [1][80/220] | Time [0.873s (1.026s)] | Data [0.101s (0.157s)] | Focal Loss [0.0257 (0.0844)] | Dice Loss [0.3457 (0.2139)] | IoU Loss [0.0039 (0.0040)] | Total Loss [0.8629 (1.9068)]
Epoch: [1][81/220] | Time [1.111s (1.027s)] | Data [0.147s (0.157s)] | Focal Loss [0.0326 (0.0838)] | Dice Loss [0.1865 (0.2135)] | IoU Loss [0.0016 (0.0039)] | Total Loss [0.8398 (1.8936)]
Epoch: [1][82/220] | Time [1.063s (1.027s)] | Data [0.184s (0.157s)] | Focal Loss [0.0382 (0.0833)] | Dice Loss [0.2170 (0.2136)] | IoU Loss [0.0015 (0.0039)] | Total Loss [0.9817 (1.8825)]
Epoch: [1][83/220] | Time [0.988s (1.027s)] | Data [0.142s (0.157s)] | Focal Loss [0.0536 (0.0829)] | Dice Loss [0.3408 (0.2151)] | IoU Loss [0.0039 (0.0039)] | Total Loss [1.4162 (1.8769)]
Epoch: [1][84/220] | Time [0.926s (1.026s)] | Data [0.115s (0.157s)] | Focal Loss [0.0276 (0.0822)] | Dice Loss [0.2640 (0.2157)] | IoU Loss [0.0010 (0.0039)] | Total Loss [0.8161 (1.8642)]
Epoch: [1][85/220] | Time [1.005s (1.026s)] | Data [0.132s (0.156s)] | Focal Loss [0.0343 (0.0817)] | Dice Loss [0.2305 (0.2159)] | IoU Loss [0.0018 (0.0038)] | Total Loss [0.9181 (1.8531)]
Epoch: [1][86/220] | Time [0.978s (1.025s)] | Data [0.141s (0.156s)] | Focal Loss [0.0364 (0.0811)] | Dice Loss [0.2639 (0.2164)] | IoU Loss [0.0022 (0.0038)] | Total Loss [0.9948 (1.8431)]
Epoch: [1][87/220] | Time [0.964s (1.024s)] | Data [0.121s (0.156s)] | Focal Loss [0.0264 (0.0805)] | Dice Loss [0.2109 (0.2163)] | IoU Loss [0.0009 (0.0038)] | Total Loss [0.7407 (1.8305)]
Epoch: [1][88/220] | Time [0.989s (1.024s)] | Data [0.133s (0.156s)] | Focal Loss [0.0309 (0.0800)] | Dice Loss [0.2559 (0.2168)] | IoU Loss [0.0015 (0.0038)] | Total Loss [0.8756 (1.8196)]
Epoch: [1][89/220] | Time [0.993s (1.024s)] | Data [0.139s (0.155s)] | Focal Loss [0.0347 (0.0794)] | Dice Loss [0.2402 (0.2171)] | IoU Loss [0.0017 (0.0037)] | Total Loss [0.9369 (1.8097)]
Epoch: [1][90/220] | Time [1.094s (1.024s)] | Data [0.160s (0.155s)] | Focal Loss [0.0445 (0.0791)] | Dice Loss [0.2237 (0.2171)] | IoU Loss [0.0013 (0.0037)] | Total Loss [1.1145 (1.8020)]
Epoch: [1][91/220] | Time [0.960s (1.024s)] | Data [0.148s (0.155s)] | Focal Loss [0.0387 (0.0786)] | Dice Loss [0.3412 (0.2185)] | IoU Loss [0.0029 (0.0037)] | Total Loss [1.1178 (1.7944)]
Epoch: [1][92/220] | Time [1.004s (1.023s)] | Data [0.126s (0.155s)] | Focal Loss [0.0471 (0.0783)] | Dice Loss [0.2214 (0.2185)] | IoU Loss [0.0031 (0.0037)] | Total Loss [1.1670 (1.7876)]
Epoch: [1][93/220] | Time [1.053s (1.024s)] | Data [0.160s (0.155s)] | Focal Loss [0.0393 (0.0779)] | Dice Loss [0.2176 (0.2185)] | IoU Loss [0.0020 (0.0037)] | Total Loss [1.0057 (1.7792)]
Epoch: [1][94/220] | Time [0.954s (1.023s)] | Data [0.137s (0.155s)] | Focal Loss [0.0375 (0.0774)] | Dice Loss [0.2660 (0.2190)] | IoU Loss [0.0029 (0.0037)] | Total Loss [1.0182 (1.7711)]
Epoch: [1][95/220] | Time [0.994s (1.023s)] | Data [0.126s (0.155s)] | Focal Loss [0.0494 (0.0771)] | Dice Loss [0.2494 (0.2193)] | IoU Loss [0.0040 (0.0037)] | Total Loss [1.2406 (1.7655)]
Epoch: [1][96/220] | Time [1.039s (1.023s)] | Data [0.151s (0.154s)] | Focal Loss [0.0382 (0.0767)] | Dice Loss [0.1906 (0.2190)] | IoU Loss [0.0011 (0.0037)] | Total Loss [0.9558 (1.7571)]
Epoch: [1][97/220] | Time [0.918s (1.022s)] | Data [0.125s (0.154s)] | Focal Loss [0.0152 (0.0761)] | Dice Loss [0.2312 (0.2192)] | IoU Loss [0.0021 (0.0036)] | Total Loss [0.5369 (1.7445)]
Epoch: [1][98/220] | Time [0.969s (1.021s)] | Data [0.109s (0.154s)] | Focal Loss [0.0310 (0.0756)] | Dice Loss [0.2071 (0.2190)] | IoU Loss [0.0007 (0.0036)] | Total Loss [0.8276 (1.7352)]
Epoch: [1][99/220] | Time [0.988s (1.021s)] | Data [0.133s (0.154s)] | Focal Loss [0.0414 (0.0753)] | Dice Loss [0.2560 (0.2194)] | IoU Loss [0.0025 (0.0036)] | Total Loss [1.0863 (1.7286)]
Epoch: [1][100/220] | Time [0.939s (1.020s)] | Data [0.122s (0.153s)] | Focal Loss [0.0355 (0.0749)] | Dice Loss [0.2995 (0.2202)] | IoU Loss [0.0021 (0.0036)] | Total Loss [1.0118 (1.7214)]
Epoch: [1][101/220] | Time [0.983s (1.020s)] | Data [0.126s (0.153s)] | Focal Loss [0.0455 (0.0746)] | Dice Loss [0.3237 (0.2212)] | IoU Loss [0.0015 (0.0036)] | Total Loss [1.2346 (1.7166)]
Epoch: [1][102/220] | Time [0.902s (1.019s)] | Data [0.115s (0.153s)] | Focal Loss [0.0272 (0.0741)] | Dice Loss [0.3319 (0.2223)] | IoU Loss [0.0030 (0.0036)] | Total Loss [0.8781 (1.7084)]
Epoch: [1][103/220] | Time [0.885s (1.017s)] | Data [0.089s (0.152s)] | Focal Loss [0.0323 (0.0737)] | Dice Loss [0.3293 (0.2234)] | IoU Loss [0.0031 (0.0035)] | Total Loss [0.9775 (1.7013)]
Epoch: [1][104/220] | Time [1.097s (1.018s)] | Data [0.146s (0.152s)] | Focal Loss [0.0447 (0.0734)] | Dice Loss [0.2029 (0.2232)] | IoU Loss [0.0019 (0.0035)] | Total Loss [1.0996 (1.6955)]
Epoch: [1][105/220] | Time [1.108s (1.019s)] | Data [0.192s (0.152s)] | Focal Loss [0.0389 (0.0731)] | Dice Loss [0.2340 (0.2233)] | IoU Loss [0.0012 (0.0035)] | Total Loss [1.0136 (1.6890)]
Epoch: [1][106/220] | Time [0.999s (1.019s)] | Data [0.153s (0.152s)] | Focal Loss [0.0312 (0.0727)] | Dice Loss [0.2514 (0.2235)] | IoU Loss [0.0011 (0.0035)] | Total Loss [0.8762 (1.6814)]
Epoch: [1][107/220] | Time [0.910s (1.018s)] | Data [0.108s (0.152s)] | Focal Loss [0.0397 (0.0724)] | Dice Loss [0.2911 (0.2242)] | IoU Loss [0.0038 (0.0035)] | Total Loss [1.0890 (1.6758)]
Epoch: [1][108/220] | Time [1.040s (1.018s)] | Data [0.133s (0.152s)] | Focal Loss [0.0336 (0.0720)] | Dice Loss [0.2488 (0.2244)] | IoU Loss [0.0014 (0.0035)] | Total Loss [0.9215 (1.6688)]
Epoch: [1][109/220] | Time [1.102s (1.019s)] | Data [0.182s (0.152s)] | Focal Loss [0.0306 (0.0717)] | Dice Loss [0.2080 (0.2243)] | IoU Loss [0.0013 (0.0035)] | Total Loss [0.8214 (1.6611)]
Epoch: [1][110/220] | Time [1.004s (1.018s)] | Data [0.160s (0.152s)] | Focal Loss [0.0642 (0.0716)] | Dice Loss [0.3672 (0.2256)] | IoU Loss [0.0030 (0.0034)] | Total Loss [1.6541 (1.6610)]
Epoch: [1][111/220] | Time [0.960s (1.018s)] | Data [0.122s (0.152s)] | Focal Loss [0.0241 (0.0712)] | Dice Loss [0.2287 (0.2256)] | IoU Loss [0.0015 (0.0034)] | Total Loss [0.7123 (1.6525)]
Epoch: [1][112/220] | Time [0.999s (1.018s)] | Data [0.132s (0.152s)] | Focal Loss [0.0259 (0.0708)] | Dice Loss [0.2292 (0.2256)] | IoU Loss [0.0008 (0.0034)] | Total Loss [0.7481 (1.6444)]
