Epoch,Focal Loss,Dice Loss,IoU Loss,Total Loss,Validation Loss
1,0.5090768647450181,0.9841805333971706,0.025737818192100845,11.191455568566681,1.160736282082165
2,0.14848427602635159,1.056467510030047,0.006671244741559606,4.032824254253188,1.0845105472732992
3,0.12864465723641574,0.9843577475102453,0.004517759271241843,3.561768661938387,0.8696194279427621
4,0.11699750632098568,0.9076231568712309,0.0036201390155627135,3.2511934187254763,0.7407092814351998
5,0.10674543918485929,0.7998749636843427,0.0034583628115059644,2.9382420981935056,0.8004646631432515
6,0.10651429957903259,0.747141105574736,0.0028954323443238345,2.880322544612754,0.8145192849869821
7,0.10455580787194345,0.7507253388337503,0.0024216644482364653,2.8442631658497595,0.6892031448728898
8,0.09457788112359058,0.677353105946934,0.0022468122532739725,2.5711575428825846,0.6599273246292975
9,0.09936865966805258,0.6758351201076985,0.0021743907437793454,2.6653827079879395,0.6722755297726276
10,0.09666929166373672,0.6738296181031403,0.0019233336864179318,2.609138776406069,0.6896706930562562
11,0.09077573070145617,0.6324790937482361,0.0019875708594865216,2.4499812785340875,0.6870066663798164
12,0.09257706210382097,0.6352883542045645,0.001917246563130977,2.488746839802466,0.673190701825946
13,0.0942811186092318,0.6459487735003165,0.0017683315504520522,2.5333394892938044,0.6492816525347093
14,0.09010624660683927,0.6117209538240368,0.0017527031209977483,2.4155985915307845,0.6400413332032222
15,0.08895449372589724,0.6130445010298206,0.001659667130123722,2.3937940418312924,0.6049425718831081
16,0.0891010943685652,0.5985264566330268,0.0015953063817932386,2.382143649974825,0.6519868385558035
17,0.09269919587566532,0.619522706522757,0.0015699330919924997,2.4750765587854495,0.5657360758267197
18,0.08978485716040117,0.5981974282677461,0.0016338953575711264,2.395528459739033,0.6617134175464219
19,0.089876073979028,0.6035159029287195,0.0015183645632045857,2.402555737245599,0.6524064970367095
20,0.08683207121111267,0.5851809973054161,0.0014601891803616713,2.323282614520036,0.6795848774559358
21,0.08405865960518971,0.5596401942618072,0.0015035112775466564,2.242316894216255,0.6212377673855015
22,0.08496112862690977,0.5718631979273229,0.001499989430978576,2.272585751934312,0.5970631624553718
23,0.08459386667173042,0.5664002357691459,0.001438183889507925,2.259715746299009,0.5285699472707861
24,0.08623881308268544,0.5739791985253266,0.0015508789828488421,2.3003063518256965,0.5617092614080391
